Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"RawTemp_degC, degC",17,72774,1001.21,0.1042,31.3589,31.4589,304.403,51.2151,20.0774,50.5404,1.7754,6.90091,0.0689,43.58,16.8,72.97755,39.25469,-76.7087,0.1239,4.3327,228.4684
"Theta_K, K",18,72775,1000.62,0.1095,31.0439,31.1439,304.1393,51.2694,19.8054,50.5499,1.7701,6.88034,0.0688,43.6,16.8,73,39.25474,-76.7087,0.128,4.6165,227.7884
"RH_percent, percent",19,72776,1000.21,0.1132,31.2596,31.3596,304.3903,51.4323,20.0544,50.53,1.7865,6.94592,0.0694,43.63,16.8,73,39.25479,-76.7087,0.1321,4.7344,224.7008
"Frostpoint_degC, degC",20,72777,999.77,0.1172,31.24,31.34,304.409,51.5597,20.076,50.53,1.8119,7.0471,0.0705,43.65,16.8,73,39.25484,-76.7087,0.137,4.9795,221.9655
"InternalTemp_degC, degC",21,72778,999.2,0.1223,31.24,31.34,304.4589,51.6383,20.1005,50.5398,1.812,7.0473,0.0705,43.65,16.8,73,39.25486,-76.7086,0.1419,5.0485,222.7232
"Ozonecurrent_uA, uA",22,72779,998.65,0.1272,31.1883,31.2883,304.4556,51.6421,20.0541,50.5305,1.7971,6.98822,0.07,43.65,16.8,73,39.25486,-76.7085,0.147,5.2187,220.974
"Ozone_mPa, mPa",23,72780,998.15,0.1317,30.9726,31.0726,304.2831,51.9068,19.9384,50.5992,1.8039,7.01537,0.0703,43.65,16.8,73,39.25485,-76.7085,0.1529,5.052,222.7191
"Ozone_ppmv, ppmv",24,72781,997.66,0.1362,30.9603,31.0603,304.313,52.0069,19.9583,50.5225,1.8292,7.11527,0.0714,43.65,16.8,73,39.25484,-76.7084,0.1588,5.0016,223.3987
"PumpTemp_degC, degC",25,72782,997.17,0.1405,30.9505,31.0505,304.3453,52.1144,19.9827,50.6149,1.8224,7.08851,0.0711,43.65,16.8,73,39.25488,-76.7084,0.1647,4.8197,223.6098
"OzoneBattery_V, V",26,72783,996.64,0.1453,30.735,30.835,304.176,52.1005,19.7797,50.5711,1.7937,6.9748,0.07,43.65,16.8,73,39.25494,-76.7084,0.1689,4.7611,222.7306
"PumpCurrent_mA, mA",27,72784,995.99,0.1511,30.8928,30.9928,304.3914,52.3586,20.0049,50.6179,1.8093,7.03667,0.0707,43.65,16.8,73,39.255,-76.7083,0.1747,4.76,222.71
"Latitude_deg, deg",28,72785,995.44,0.1561,30.8112,30.9112,304.3576,52.4489,19.9568,50.5904,1.812,7.04729,0.0708,43.65,16.8,73,39.25504,-76.7083,0.1809,4.6712,221.7925
"Longitude_deg, deg",29,72786,994.96,0.1605,30.8681,30.9681,304.4567,52.4984,20.0247,50.59,1.8062,7.02437,0.0706,43.65,16.8,73,39.25504,-76.7082,0.1858,4.5152,216.8353
"GPSAltitude_km, km",30,72787,994.41,0.1654,30.6825,30.7825,304.3179,52.6085,19.8879,50.5999,1.803,7.01196,0.0705,43.65,16.8,73,39.25503,-76.7082,0.1899,4.51,216.67
"WindSpeed_mps, mps",31,72788,993.88,0.1702,30.7671,30.8671,304.4495,52.8132,20.0282,50.6581,1.8146,7.05767,0.071,43.65,16.8,73,39.25503,-76.7082,0.1948,4.6261,216.8151
"WindDirection_deg, deg",32,72789,993.36,0.1749,30.5407,30.6407,304.2676,52.9396,19.8575,50.5902,1.815,7.0592,0.0711,43.65,16.8,73,39.25505,-76.7082,0.199,4.7297,215.9228
0,33,72790,992.93,0.1788,30.5595,30.6595,304.3237,52.9791,19.8873,50.6584,1.816,7.06311,0.0711,43.65,16.8,73,39.2551,-76.7082,0.2039,4.8766,219.6636
19,34,72791,992.29,0.1846,30.5401,30.6401,304.3609,53.0199,19.881,50.66,1.811,7.04346,0.071,43.65,16.8,73,39.25516,-76.7081,0.209,5.0196,221.6342
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,72792,991.67,0.1902,30.4911,30.5911,304.3659,53.323,19.9279,50.5818,1.7954,6.98163,0.0704,43.65,16.8,73,39.2552,-76.708,0.2129,5.02,221.64
"PLATFORM: University of Maryland, Baltimore County",36,72793,991.08,0.1955,30.4398,30.5398,304.3661,53.6712,19.9862,50.58,1.8031,7.01234,0.0707,43.65,16.8,73,39.25521,-76.7079,0.218,4.969,223.835
"LOCATION:  39.254, -76.709, 60 m",37,72794,990.55,0.2003,30.4104,30.5104,304.3828,53.8377,20.0087,50.58,1.8227,7.08982,0.0716,43.65,16.8,73,39.25521,-76.7079,0.2229,4.8221,218.8301
ASSOCIATED_DATA: N/A,38,72795,989.94,0.2058,30.4498,30.5498,304.4757,54.09,20.1208,50.65,1.8169,7.06683,0.0714,43.65,16.8,73,39.25521,-76.7078,0.2291,4.5873,218.6543
"INSTRUMENT_INFO: ECC Ozonesonde with 1.0% KI 1/10th buffer solution with 2ZNOAA pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,72796,989.31,0.2115,30.44,30.54,304.5208,54.09,20.111,50.65,1.811,7.04359,0.0712,43.65,16.8,73,39.25523,-76.7078,0.234,4.4207,215.8014
DATA_INFO:  All data 1 Hz interval,40,72797,988.8,0.2162,30.1666,30.2666,304.2915,54.0119,19.8347,50.65,1.7944,6.97778,0.0706,43.65,16.8,73,39.25526,-76.7078,0.2379,4.3126,213.7687
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,72798,988.22,0.2214,30.1198,30.2198,304.2961,54.1399,19.8298,50.64,1.777,6.909,0.0699,43.65,16.8,73,39.2553,-76.7078,0.242,4.3106,213.7316
ULOD_FLAG: -77777,42,72799,987.65,0.2266,30.0918,30.1918,304.3186,54.1306,19.8009,50.64,1.777,6.909,0.07,43.65,16.8,73,39.25534,-76.7078,0.2448,4.4134,215.6662
ULOD_VALUE: N/A,43,72800,987.2,0.2307,30.283,30.383,304.5497,54.2361,20.0094,50.6496,1.7924,6.97008,0.0706,43.65,16.8,73,39.25538,-76.7078,0.2489,4.42,215.79
LLOD_FLAG: -88888,44,72801,986.84,0.2339,30.1107,30.2107,304.4076,54.1802,19.8338,50.64,1.805,7.0195,0.0711,43.65,16.8,73,39.25542,-76.7078,0.253,4.42,215.79
LLOD_VALUE: N/A,45,72802,986.51,0.2369,30.0709,30.1709,304.3972,54.2484,19.8164,50.7279,1.8109,7.04294,0.0714,43.65,16.8,73,39.25547,-76.7078,0.2569,4.6836,216.6884
"DM_CONTACT_INFO:  Ryan Stauffer, NASA GSFC Bldg 33 Rm E426; 301-614-5552; email: ryan.m.stauffer@nasa.gov",46,72803,986.08,0.2408,30.07,30.17,304.4343,54.2882,19.8275,50.7109,1.8072,7.0284,0.0713,43.65,16.8,73,39.25552,-76.7077,0.2608,4.6518,219.4917
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,72804,985.63,0.2449,29.9912,30.0912,304.3946,54.3392,19.7699,50.6509,1.7981,6.99265,0.0709,43.66,16.8,73,39.25556,-76.7076,0.2659,4.6795,221.8943
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,72805,985.16,0.2492,30.0383,30.1383,304.4838,54.34,19.8134,50.6403,1.8048,7.01885,0.0713,43.66,16.8,73,39.2556,-76.7076,0.2699,4.4482,218.8398
"OTHER_COMMENTS: This is a parallel ozonesonde launch at UMBC, Launch Time (UTC): 2018-06-18 20:12:38",49,72806,984.63,0.254,29.7316,29.8316,304.2214,54.4793,19.5713,50.64,1.805,7.0204,0.0713,43.69,16.8,73,39.25562,-76.7075,0.275,4.2211,217.7551
REVISION: R0,50,72807,984.21,0.2578,29.769,29.869,304.2971,54.3922,19.5798,50.718,1.807,7.02859,0.0714,43.71,16.8,73,39.25563,-76.7074,0.2779,4.3175,213.3408
RA: Initial data submission,51,72808,983.67,0.2627,29.7514,29.8514,304.3266,54.0905,19.4744,50.6604,1.807,7.0296,0.0715,43.74,16.8,73,39.25562,-76.7074,0.282,4.39,207.72
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,72809,983.27,0.2664,30.0259,30.1259,304.6383,54.1885,19.7568,50.7487,1.8119,7.0494,0.0717,43.76,16.8,73,39.25563,-76.7074,0.2859,4.39,207.72
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,72810,982.78,0.2708,29.72,29.82,304.3735,54.0906,19.4452,50.6503,1.8018,7.00974,0.0713,43.78,16.8,73,39.25565,-76.7074,0.29,4.5501,211.3673
,54,72811,982.4,0.2743,29.72,29.82,304.4068,54.1298,19.4569,50.6699,1.7871,6.95219,0.0708,43.81,16.8,73,39.25569,-76.7074,0.293,4.56,214.5242
,55,72812,981.98,0.2781,29.7005,29.8005,304.4246,54.1593,19.4472,50.748,1.7938,6.97892,0.0711,43.81,16.8,73,39.25575,-76.7074,0.2969,4.5307,219.7686
,56,72813,981.51,0.2824,29.69,29.79,304.4561,54.6806,19.5911,50.7199,1.801,7.00722,0.0714,43.81,16.8,73,39.25582,-76.7073,0.301,4.5497,225.2956
,57,72814,981.06,0.2865,29.6802,29.7802,304.4855,54.808,19.6195,50.7003,1.7971,6.99175,0.0713,43.81,16.8,73,39.25587,-76.7073,0.3049,4.4811,228.42
,58,72815,980.53,0.2913,29.6896,29.7896,304.5421,54.2805,19.4728,50.75,1.782,6.93226,0.0707,43.81,16.8,73,39.25589,-76.7072,0.3101,4.3866,233.8731
,59,72816,980.11,0.2952,29.6602,29.7602,304.549,54.3198,19.4571,50.75,1.785,6.94393,0.0708,43.81,16.8,73,39.25589,-76.7072,0.314,4.1415,241.9515
,60,72817,979.58,0.3,29.6308,29.7308,304.5665,54.4175,19.4589,50.672,1.786,6.9479,0.0709,43.81,16.8,73,39.25589,-76.7071,0.3179,3.8379,244.1049
,61,72818,979.12,0.3042,29.589,29.689,304.5661,54.8802,19.5561,50.73,1.789,6.95969,0.0711,43.81,16.8,73,39.25589,-76.7071,0.323,3.6278,243.7095
,62,72819,978.67,0.3083,29.3341,29.4341,304.3495,54.9391,19.3365,50.7398,1.7821,6.93253,0.0708,43.81,16.8,73,39.25592,-76.7071,0.3279,3.0689,241.082
,63,72820,978.07,0.3137,29.596,29.696,304.6654,54.8823,19.5629,50.7312,1.7702,6.88566,0.0704,43.81,16.8,73,39.25596,-76.7071,0.3321,3.0565,240.9591
,64,72821,977.71,0.3171,29.3075,29.4075,304.4077,55.0457,19.3437,50.8177,1.7875,6.95412,0.0711,43.81,16.8,73,39.25601,-76.7071,0.3369,2.8065,235.1803
,65,72822,977.34,0.3204,29.3,29.4,304.4331,55.2156,19.3857,50.82,1.788,6.9559,0.0712,43.81,16.8,73,39.25605,-76.7071,0.3419,3.024,232.3028
,66,72823,976.85,0.3249,29.28,29.38,304.4562,55.1307,19.3422,50.8099,1.7819,6.93189,0.071,43.81,16.8,73,39.25607,-76.707,0.347,3.1523,231.8132
,67,72824,976.31,0.3299,29.28,29.38,304.5048,55.2989,19.3917,50.7912,1.7689,6.88021,0.0704,43.81,16.8,73,39.25607,-76.707,0.3508,3.7318,227.6076
,68,72825,975.77,0.3348,29.2599,29.3599,304.5323,55.4405,19.414,50.7696,1.7829,6.93556,0.0711,43.81,16.8,73,39.25605,-76.7069,0.3541,3.5826,234.4028
,69,72826,975.42,0.338,29.2501,29.3501,304.5529,55.4797,19.416,50.7402,1.7731,6.89677,0.0707,43.81,16.8,73,39.25603,-76.7068,0.358,3.7687,238.8886
,70,72827,974.99,0.3419,29.2597,29.3597,304.6017,55.3437,19.3848,50.8081,1.7613,6.85035,0.0702,43.81,16.8,73,39.25603,-76.7068,0.3609,3.7116,244.2257
,71,72828,974.53,0.3461,29.26,29.36,304.6421,55.216,19.3487,50.8291,1.7562,6.83021,0.0701,43.81,16.8,73,39.25603,-76.7067,0.3639,3.4524,246.6022
,72,72829,974.09,0.3502,29.26,29.36,304.6823,55.1707,19.3352,50.8104,1.7629,6.85651,0.0704,43.81,16.8,73,39.25604,-76.7067,0.3669,3.2632,247.4469
,73,72830,973.77,0.3531,29.0482,29.1482,304.4972,55.0641,19.1078,50.8004,1.7669,6.87221,0.0706,43.81,16.8,73,39.25605,-76.7066,0.3709,3.0674,245.9677
,74,72831,973.4,0.3565,29.2582,29.3582,304.7419,54.9509,19.2696,50.8595,1.771,6.88847,0.0708,43.81,16.8,73,39.25605,-76.7066,0.375,3.0005,239.4339
,75,72832,972.94,0.3607,29.183,29.283,304.7074,55.027,19.2219,50.8118,1.7729,6.8963,0.0709,43.81,16.8,73,39.25606,-76.7066,0.3789,3.0578,234.0733
,76,72833,972.57,0.3641,28.9051,29.015,304.4704,55.4423,19.0934,50.7217,1.771,6.88885,0.0708,43.81,16.8,73,39.25607,-76.7066,0.3829,3.4036,234.5179
,77,72834,972.06,0.3688,28.8901,29.0001,304.4997,55.6881,19.1505,50.7994,1.7571,6.83375,0.0703,43.81,16.8,73,39.25609,-76.7066,0.387,3.41,234.53
,78,72835,971.64,0.3727,28.8996,29.0096,304.5482,55.613,19.1375,50.7904,1.7503,6.80662,0.07,43.81,16.8,73,39.25612,-76.7066,0.3909,3.8723,239.2588
,79,72836,971.23,0.3764,28.8902,29.0002,304.5745,55.5609,19.1144,50.8096,1.752,6.81335,0.0702,43.81,16.8,73,39.25616,-76.7066,0.3949,3.89,239.44
,80,72837,970.79,0.3805,28.8693,28.9793,304.5937,55.5233,19.0833,50.8008,1.7531,6.81763,0.0702,43.81,16.8,73.98824,39.2562,-76.7065,0.3991,3.8895,239.4131
,81,72838,970.41,0.384,28.8105,28.9205,304.5672,55.7978,19.1078,50.8695,1.758,6.83704,0.0705,43.81,16.8,73.00785,39.25625,-76.7065,0.404,3.8503,237.168
,82,72839,969.95,0.3882,28.7748,28.8848,304.5728,56.1556,19.1778,50.7922,1.7588,6.8406,0.0705,43.81,16.8,73,39.25629,-76.7064,0.4081,3.717,235.4024
,83,72840,969.41,0.3931,28.5403,28.6503,304.3844,56.4095,19.0322,50.8898,1.752,6.81345,0.0703,43.81,16.8,73,39.25631,-76.7063,0.413,3.5801,228.6991
,84,72841,969.02,0.3967,28.707,28.817,304.5883,56.1841,19.1224,50.8114,1.7461,6.79041,0.0701,43.82,16.8,73,39.25632,-76.7063,0.4169,3.6193,223.2481
,85,72842,968.47,0.4018,28.5691,28.6791,304.4976,56.4309,19.0644,50.79,1.754,6.82215,0.0704,43.84,16.8,73,39.25631,-76.7062,0.4211,3.6198,221.3013
,86,72843,967.97,0.4064,28.4907,28.6007,304.4633,56.5093,19.0135,50.79,1.755,6.82646,0.0705,43.86,16.8,73,39.25631,-76.7062,0.4269,3.6002,217.7817
,87,72844,967.62,0.4096,28.4803,28.5903,304.4844,56.6169,19.0344,50.8677,1.7531,6.81921,0.0705,43.88,16.8,73,39.25631,-76.7062,0.4319,3.5417,216.5647
,88,72845,967.13,0.4141,28.48,28.59,304.5278,56.7152,19.0617,50.8129,1.7549,6.82671,0.0706,43.89,16.8,73,39.25634,-76.7062,0.4368,3.6447,218.8242
,89,72846,966.62,0.4189,28.4614,28.5714,304.5552,56.7014,19.0406,50.8659,1.7531,6.82011,0.0706,43.91,16.8,73.93236,39.25638,-76.7062,0.4426,3.7712,221.0471
,90,72847,965.95,0.4251,28.46,28.57,304.6146,56.7384,19.0496,50.87,1.7357,6.75165,0.0699,43.93,16.8,74,39.25644,-76.7061,0.4478,3.9048,223.2252
,91,72848,965.41,0.43,28.4699,28.5799,304.6725,56.4428,18.9747,50.8997,1.74,6.76911,0.0701,43.96,16.8,73.00928,39.2565,-76.7061,0.452,3.91,223.31
,92,72849,964.83,0.4353,28.4604,28.5704,304.7153,56.4111,18.9567,50.823,1.7477,6.7999,0.0705,43.97,16.8,73,39.25655,-76.706,0.4568,4.468,226.36
,93,72850,964.29,0.4403,28.46,28.57,304.7626,56.4001,18.954,50.8993,1.7411,6.77366,0.0702,43.97,16.8,73,39.25659,-76.7059,0.462,4.49,226.48
,94,72851,963.75,0.4453,28.46,28.57,304.8125,56.4388,18.9647,50.8903,1.7245,6.70808,0.0696,43.97,16.8,73,39.25663,-76.7059,0.4659,4.5094,229.6248
,95,72852,963.29,0.4495,28.14,28.25,304.53,56.92,18.802,50.87,1.728,6.722,0.0698,43.97,16.8,74,39.25665,-76.7059,0.469,4.35,227.89
,96,72853,962.77,0.4543,28.1302,28.2402,304.5673,57.0082,18.8177,50.87,1.7486,6.80347,0.0707,43.97,16.8,73.01961,39.25667,-76.7059,0.4729,4.1245,224.9292
,97,72854,962.31,0.4586,28.1696,28.2796,304.649,56.9282,18.8321,50.8601,1.7449,6.78895,0.0706,43.97,16.8,73,39.25669,-76.706,0.477,3.9693,222.6586
,98,72855,961.89,0.4625,28.1304,28.2404,304.646,56.7518,18.7459,50.8699,1.7361,6.75405,0.0702,43.97,16.8,73,39.25672,-76.706,0.481,3.9007,221.5214
,99,72856,961.44,0.4666,28.0815,28.1915,304.6373,57.1188,18.8032,50.8506,1.7273,6.71905,0.0699,43.97,16.8,73,39.25675,-76.7059,0.4849,3.8224,224.4897
,100,72857,961.04,0.4703,27.86,27.97,304.45,57.41,18.678,50.85,1.727,6.718,0.0699,43.97,16.8,73,39.25678,-76.7059,0.49,3.97,222.67
,101,72858,960.64,0.474,28.0561,28.1661,304.6843,57.459,18.8741,50.9088,1.729,6.72584,0.07,43.97,16.8,73,39.25679,-76.7059,0.4939,4.1171,224.8269
,102,72859,960.27,0.4775,27.9881,28.0981,304.6496,57.4925,18.821,50.929,1.726,6.71406,0.0699,43.97,16.8,73,39.25679,-76.7058,0.498,3.9716,224.3076
,103,72860,959.78,0.4821,27.802,27.912,304.5056,57.7472,18.7181,50.8311,1.725,6.71014,0.0699,43.97,16.8,73,39.25676,-76.7058,0.502,4.1283,224.0726
,104,72861,959.31,0.4863,27.9842,28.0942,304.7319,58.0021,18.9584,50.9076,1.724,6.70632,0.0699,43.97,16.8,73,39.25675,-76.7058,0.5068,4.227,222.4314
,105,72862,958.8,0.4911,27.8901,28.0001,304.6831,58.2298,18.933,50.8101,1.718,6.68242,0.0697,43.97,16.8,73,39.25676,-76.7057,0.512,4.0702,223.0993
,106,72863,958.4,0.4948,27.7039,27.8139,304.5312,58.3279,18.7861,50.8296,1.716,6.67466,0.0696,43.97,16.8,73,39.25679,-76.7056,0.5169,3.8741,224.05
,107,72864,957.88,0.4996,27.7097,27.8197,304.5842,58.3314,18.7921,50.8803,1.726,6.71427,0.0701,43.97,16.8,73,39.25685,-76.7056,0.521,4.0573,223.145
,108,72865,957.36,0.5044,27.6803,27.7903,304.6018,58.4883,18.8078,50.9097,1.7309,6.73369,0.0703,43.98,16.8,73,39.25692,-76.7055,0.525,3.7533,228.145
,109,72866,956.91,0.5086,27.6606,27.7706,304.6224,58.6936,18.8448,50.91,1.7252,6.71092,0.0701,43.98,16.8,73,39.25697,-76.7055,0.5308,3.9342,235.4139
,110,72867,956.37,0.5136,27.64,27.75,304.65,58.69,18.825,50.9599,1.726,6.7141,0.0702,43.98,16.8,73,39.25701,-76.7055,0.536,4.0099,236.3093
,111,72868,955.77,0.5192,27.4049,27.5149,304.4668,58.8859,18.6575,50.8914,1.724,6.70636,0.0702,43.98,16.8,73,39.25702,-76.7055,0.5419,4.0198,238.7585
,112,72869,955.24,0.524,27.5083,27.6183,304.6197,59.2028,18.8401,50.86,1.7169,6.67829,0.0699,43.98,16.8,73,39.25702,-76.7054,0.547,3.9501,240.53
,113,72870,954.68,0.5293,27.3141,27.4241,304.4741,59.5135,18.7421,50.86,1.7111,6.65519,0.0697,43.98,16.8,73,39.25701,-76.7054,0.5509,3.9598,240.53
,114,72871,954.02,0.5354,27.2802,27.3902,304.4995,59.9099,18.8161,50.8504,1.71,6.65099,0.0697,43.98,16.8,73,39.257,-76.7053,0.557,4.0219,236.3911
,115,72872,953.52,0.5401,27.2998,27.4098,304.5652,59.9001,18.8318,50.8994,1.7159,6.67422,0.07,43.98,16.8,73,39.25701,-76.7053,0.5619,4.2572,234.0284
,116,72873,953.02,0.5448,27.2322,27.3422,304.5428,60.0065,18.7971,50.9291,1.7121,6.6592,0.0699,43.98,16.8,73.96863,39.25703,-76.7053,0.5668,4.4247,228.9825
,117,72874,952.59,0.5488,27.1901,27.3001,304.538,60.0499,18.7691,50.95,1.7,6.6113,0.0694,43.98,16.8,73.00206,39.25708,-76.7053,0.571,4.7094,225.0079
,118,72875,952.11,0.5532,27.1509,27.2609,304.5429,60.4218,18.8306,50.9206,1.7059,6.63449,0.0697,43.98,16.8,73,39.25715,-76.7053,0.5749,5.0133,221.7125
,119,72876,951.52,0.5587,27.1998,27.3098,304.6462,60.7006,18.9509,50.9,1.7221,6.69855,0.0704,43.98,16.8,73,39.25722,-76.7052,0.58,4.9613,223.8444
,120,72877,950.98,0.5637,27.1704,27.2804,304.6658,60.7791,18.9441,50.9,1.7299,6.72963,0.0708,43.98,16.8,73,39.25728,-76.7052,0.5849,5.1181,220.6483
,121,72878,950.51,0.5682,26.9375,27.0475,304.4723,60.3925,18.6224,50.8516,1.73,6.73,0.0708,43.98,16.8,73,39.25732,-76.7051,0.5898,5.0135,221.6077
,122,72879,950.07,0.5722,26.911,27.021,304.485,60.4559,18.6148,50.8405,1.7452,6.79007,0.0715,43.98,16.8,73,39.25732,-76.705,0.5947,5.0764,222.4941
,123,72880,949.58,0.5768,26.91,27.02,304.529,60.9975,18.7567,50.8889,1.746,6.7933,0.0715,43.98,16.8,73,39.25732,-76.7049,0.5999,5.1386,225.296
,124,72881,948.89,0.5832,26.8798,26.9898,304.5621,60.9594,18.7176,50.8999,1.7349,6.74947,0.0711,43.98,16.8,73,39.25732,-76.7049,0.605,5.2521,225.2056
,125,72882,948.38,0.588,26.8504,26.9604,304.5788,60.8711,18.6667,50.8901,1.7232,6.70291,0.0707,43.98,16.8,73,39.25733,-76.7048,0.6099,5.5462,227.4311
,126,72883,947.9,0.5926,26.8403,26.9503,304.6129,61.199,18.7434,50.8803,1.7191,6.68701,0.0705,43.98,16.8,73,39.25735,-76.7048,0.6148,5.6177,228.1761
,127,72884,947.38,0.5973,26.7902,26.9002,304.609,61.4592,18.7639,50.88,1.716,6.67464,0.0705,43.98,16.8,73,39.25739,-76.7049,0.619,5.5502,227.4623
,128,72885,946.88,0.602,26.7509,26.8609,304.6149,61.4893,18.7347,50.9582,1.7189,6.68623,0.0706,43.98,16.8,73,39.25743,-76.7049,0.6229,5.462,226.7171
,129,72886,946.35,0.607,26.7901,26.9001,304.7034,61.5497,18.787,50.8899,1.726,6.71409,0.0709,43.98,16.8,73,39.25748,-76.7049,0.629,5.3899,225.91
,130,72887,945.82,0.6119,26.7999,26.9099,304.7622,61.5105,18.786,50.8703,1.7221,6.6988,0.0708,43.99,16.8,73,39.25752,-76.7049,0.6349,5.3801,225.91
