Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Seconds_UTC, s",13,74113,1009.7,0.0612,31.4896,31.5796,303.7987,39.4215,16.0323,51.4313,1.642,6.46698,0.064,43.18,17.2,59,39.2542,-76.7092,0.056,0.9294,326.3719
"Pressure_hPa, hPa",14,74114,1009.63,0.0619,31.4679,31.5579,303.7828,39.4938,16.0417,51.5,1.6433,6.47211,0.0641,43.18,17.2,59,39.25421,-76.7092,0.056,0.909,322.113
"Altitude_km, km",15,74115,1009.66,0.0616,31.4367,31.5267,303.7494,39.4001,15.977,51.4972,1.6469,6.48688,0.0643,43.18,17.2,59,39.2542,-76.7092,0.0561,1.046,305.1876
"Temp_degC, degC",16,74116,1009.71,0.0612,31.368,31.458,303.6764,39.235,15.8493,51.4521,1.646,6.4831,0.0642,43.18,17.2,59,39.2542,-76.7092,0.057,1.3374,305.5436
"RawTemp_degC, degC",17,74117,1009.61,0.062,31.0871,31.1771,303.4051,39.343,15.6436,51.4988,1.6456,6.48168,0.0642,43.18,17.2,59,39.25421,-76.7092,0.056,1.7453,302.7235
"Theta_K, K",18,74118,1009.61,0.062,30.9754,31.0654,303.2931,39.1005,15.4482,51.46,1.6341,6.43519,0.0637,43.18,17.2,59,39.25421,-76.7092,0.056,1.9412,298.1569
"RH_percent, percent",19,74119,1009.66,0.0616,30.7616,30.8516,303.0758,38.9764,15.2084,51.4594,1.6382,6.45179,0.0639,43.18,17.2,59,39.25421,-76.7092,0.056,2.2212,293.0136
"Frostpoint_degC, degC",20,74120,1009.64,0.0618,30.3121,30.4021,302.6304,38.932,14.7917,51.4671,1.6749,6.60009,0.0653,43.19,17.2,58.95717,39.25421,-76.7092,0.0561,2.4321,288.7194
"InternalTemp_degC, degC",21,74121,1009.32,0.0646,30.3587,30.4487,302.7039,39.1927,14.9369,51.8396,1.6954,6.68259,0.0662,43.18,17.2,58.02607,39.25421,-76.7092,0.0579,3.1304,290.8795
"Ozonecurrent_uA, uA",22,74122,1009.19,0.0658,31.0435,31.1335,303.3973,39.8232,15.7942,51.4715,1.6907,6.66372,0.066,43.19,17.2,57.92738,39.25418,-76.7092,0.0632,3.1805,290.7991
"Ozone_mPa, mPa",23,74123,1008.77,0.0695,30.9597,31.0497,303.3497,40.122,15.8355,51.4899,1.687,6.64857,0.0659,43.18,17.2,57,39.25416,-76.7091,0.066,3.5705,288.9953
"Ozone_ppmv, ppmv",24,74124,1008.7,0.0701,30.8821,30.9721,303.2791,40.6163,15.9582,51.4691,1.6846,6.639,0.0658,43.18,17.2,57,39.25414,-76.7091,0.0713,3.7093,287.6861
"PumpTemp_degC, degC",25,74125,1008.22,0.0744,30.7238,30.8138,303.1618,40.9422,15.9424,51.4504,1.6772,6.60892,0.0655,43.18,17.2,57,39.25411,-76.7091,0.0769,4.2959,283.6079
"OzoneBattery_V, V",26,74126,1007.69,0.0791,30.6484,30.7384,303.1322,41.3447,16.0281,51.4716,1.6735,6.59385,0.0654,43.18,17.2,57,39.25408,-76.709,0.0846,4.3222,283.51
"PumpCurrent_mA, mA",27,74127,1007.18,0.0836,30.6292,30.7192,303.1567,41.5116,16.0739,51.49,1.656,6.52346,0.0648,43.18,17.2,57,39.25406,-76.7089,0.091,4.4599,283.51
"Latitude_deg, deg",28,74128,1006.41,0.0905,30.5306,30.6206,303.1242,41.7088,16.0591,51.49,1.658,6.53145,0.0649,43.18,17.2,57,39.25406,-76.7089,0.097,4.4501,283.51
"Longitude_deg, deg",29,74129,1005.64,0.0974,30.5496,30.6396,303.2103,41.9747,16.1757,51.4802,1.6658,6.56316,0.0653,43.18,17.2,57,39.25407,-76.7088,0.1039,4.3912,283.608
"GPSAltitude_km, km",30,74130,1004.87,0.1041,30.2481,30.3381,302.9742,42.2699,16.0156,51.5184,1.6479,6.49085,0.0646,43.18,17.2,57,39.25404,-76.7088,0.1113,4.5519,283.7009
"WindSpeed_mps, mps",31,74131,1003.4,0.1173,30.187,30.277,303.0399,42.8802,16.1844,51.4709,1.6459,6.48267,0.0646,43.18,17.2,57,39.25396,-76.7087,0.1221,4.6104,286.5605
"WindDirection_deg, deg",32,74132,1002.79,0.1227,30.0205,30.1105,302.9268,42.8907,16.0387,51.5199,1.6401,6.45907,0.0644,43.18,17.2,57,39.25395,-76.7086,0.127,4.6313,290.4599
0,33,74133,1002.16,0.1283,30.148,30.238,303.108,43.053,16.2123,51.5005,1.6558,6.52261,0.0651,43.18,17.2,57,39.25396,-76.7085,0.1323,4.9618,290.392
19,34,74134,1001.47,0.1345,30.1075,30.1975,303.1274,43.115,16.1986,51.51,1.6518,6.50632,0.065,43.18,17.2,57,39.25396,-76.7084,0.1382,5.2017,289.5645
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,74135,1000.86,0.1399,30.0405,30.1305,303.1126,43.2509,16.1877,51.5102,1.6449,6.47933,0.0647,43.22,17.2,57,39.25394,-76.7083,0.1441,5.52,286.97
"PLATFORM: University of Maryland, Baltimore County",36,74136,1000.27,0.1452,30.059,30.149,303.1826,43.2963,16.2204,51.5169,1.6414,6.46496,0.0647,43.2,17.2,57,39.25392,-76.7082,0.1493,5.5393,286.654
"LOCATION:  39.254, -76.709, 60 m",37,74137,999.72,0.1501,30.0403,30.1303,303.2115,43.408,16.2446,51.461,1.6665,6.56598,0.0657,43.18,17.2,57,39.25391,-76.7081,0.1539,5.8838,281.0116
ASSOCIATED_DATA: N/A,38,74138,999.1,0.1556,29.8754,29.9654,303.0997,43.6231,16.1733,51.4987,1.6767,6.60731,0.0661,43.2,17.2,57,39.25393,-76.708,0.1588,5.7544,278.7213
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,74139,998.47,0.1612,29.8318,29.9218,303.1113,43.6205,16.1328,51.5573,1.6741,6.59743,0.0661,43.22,17.2,57,39.25394,-76.7079,0.1647,5.8932,276.8744
DATA_INFO:  All data 1 Hz interval,40,74140,997.76,0.1676,29.78,29.87,303.121,43.86,16.172,51.49,1.657,6.5293,0.0654,43.27,17.2,57,39.25394,-76.7078,0.172,5.9,276.79
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,74141,996.99,0.1745,29.7603,29.8503,303.1674,43.9685,16.1927,51.5492,1.6501,6.50208,0.0652,43.3,17.2,57,39.25393,-76.7078,0.1799,5.4858,276.0504
ULOD_FLAG: -77777,42,74142,996.31,0.1806,29.5364,29.6264,303.0027,44.1353,16.0501,51.5403,1.6481,6.49441,0.0652,43.33,17.2,57.97239,39.25393,-76.7078,0.1868,5.4217,278.5001
ULOD_VALUE: N/A,43,74143,995.64,0.1866,29.5012,29.5912,303.0258,44.0729,15.9962,51.5592,1.6307,6.42451,0.0645,43.33,17.2,58,39.25393,-76.7077,0.1947,5.6213,280.5351
LLOD_FLAG: -88888,44,74144,994.92,0.1931,29.4491,29.5391,303.0364,44.1002,15.9583,51.5597,1.6261,6.40601,0.0644,43.34,17.2,58,39.25391,-76.7076,0.201,5.8604,281.5097
LLOD_VALUE: N/A,45,74145,994.26,0.199,29.2322,29.3222,302.8756,44.1495,15.7808,51.4907,1.6517,6.50956,0.0655,43.34,17.2,58,39.25387,-76.7076,0.206,5.9689,278.9258
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,74146,993.75,0.2035,29.3867,29.4767,303.0749,44.15,15.92,51.5637,1.6686,6.57761,0.0661,43.34,17.2,57.07822,39.25381,-76.7076,0.2097,5.7027,278.2271
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,74147,993.19,0.2085,29.1444,29.2344,302.8809,43.9585,15.6335,51.5112,1.67,6.58342,0.0663,43.34,17.2,57,39.25377,-76.7075,0.2141,5.5653,276.7549
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,74148,992.6,0.2139,28.9673,29.0573,302.7551,43.9392,15.4669,51.5464,1.6704,6.58494,0.0664,43.34,17.2,57,39.25375,-76.7075,0.2194,5.3815,278.7072
OTHER_COMMENTS: Launch Time (UTC): 2018-06-29 20:35:01,49,74149,992.01,0.2192,29.0493,29.1393,302.8883,44.3248,15.6766,51.503,1.6631,6.55548,0.0661,43.34,17.2,57,39.25375,-76.7074,0.2243,4.9963,280.5038
REVISION: R0,50,74150,991.44,0.2243,28.8841,28.9741,302.7723,44.5668,15.6121,51.5523,1.6655,6.56493,0.0662,43.34,17.2,57,39.25375,-76.7073,0.2293,4.6132,281.385
RA: Initial data submission,51,74151,990.89,0.2292,28.9643,29.0543,302.9011,44.7168,15.7381,51.5976,1.6743,6.6005,0.0666,43.34,17.2,57,39.25375,-76.7072,0.2352,4.47,281.91
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,74152,990.25,0.235,28.8008,28.8908,302.7927,44.915,15.6585,51.53,1.6521,6.51092,0.0658,43.34,17.2,57,39.25377,-76.7072,0.2403,4.4882,282.1229
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,74153,989.72,0.2398,28.8093,28.8993,302.8473,44.9838,15.6902,51.5341,1.6428,6.47355,0.0654,43.34,17.2,57.06903,39.25377,-76.7071,0.2442,4.69,284.48
,54,74154,989.24,0.2441,28.7989,28.8889,302.879,45.1766,15.7483,51.59,1.6542,6.51937,0.0659,43.34,17.2,58,39.25377,-76.7071,0.2472,4.6894,284.48
,55,74155,988.79,0.2481,28.7782,28.8687,302.8973,45.294,15.7701,51.59,1.6574,6.5324,0.066,43.34,17.2,58,39.25377,-76.7071,0.2511,4.6848,284.4567
,56,74156,988.37,0.2518,28.7391,28.8391,302.9044,45.4034,15.7803,51.5891,1.6658,6.5664,0.0664,43.34,17.2,58,39.25374,-76.7071,0.2543,4.8195,283.6428
,57,74157,988.08,0.2545,28.7293,28.8293,302.9205,45.6697,15.8631,51.5793,1.6647,6.56166,0.0664,43.34,17.2,58,39.2537,-76.7071,0.2573,5.1336,280.5939
,58,74158,987.73,0.2577,28.7188,28.8188,302.9404,45.9283,15.9418,51.57,1.6738,6.59851,0.0668,43.34,17.2,58,39.25365,-76.707,0.2613,5.1794,282.93
,59,74159,987.24,0.262,28.699,28.799,302.9633,46.0629,15.9701,51.5695,1.6851,6.64439,0.0673,43.34,17.2,58,39.25363,-76.7069,0.2663,5.1705,282.93
,60,74160,986.7,0.267,28.6619,28.7619,302.9734,46.1427,15.9631,51.5591,1.6669,6.5708,0.0666,43.34,17.2,58,39.25362,-76.7068,0.2725,5.2045,282.8701
,61,74161,986.24,0.271,28.4915,28.5915,302.8428,46.3846,15.8895,51.5515,1.6572,6.53138,0.0662,43.34,17.2,58,39.25364,-76.7067,0.2774,5.4254,282.0969
,62,74162,985.6,0.2768,28.6287,28.7287,303.036,46.5789,16.0802,51.57,1.6718,6.59081,0.0668,43.35,17.2,58,39.25367,-76.7067,0.2824,5.0902,279.991
,63,74163,984.86,0.2835,28.6058,28.7058,303.0788,46.8405,16.1466,51.57,1.6836,6.63851,0.0674,43.35,17.2,58,39.25368,-76.7067,0.2883,4.5,279.56
,64,74164,984.35,0.2882,28.5129,28.6129,303.0302,46.491,15.9448,51.577,1.676,6.60774,0.0672,43.35,17.2,58,39.25366,-76.7066,0.2935,4.495,280.0549
,65,74165,983.53,0.2955,28.3652,28.4652,302.9531,46.5321,15.8244,51.6391,1.6678,6.57455,0.0668,43.35,17.2,58,39.25362,-76.7066,0.2983,4.4561,284.7178
,66,74166,982.88,0.3014,28.4098,28.5098,303.0547,46.862,15.975,51.6307,1.6771,6.61212,0.0673,43.35,17.2,58,39.25357,-76.7065,0.3024,4.5346,287.509
,67,74167,981.99,0.3095,28.2825,28.3825,303.0055,46.7738,15.8299,51.6381,1.6904,6.66576,0.0679,43.35,17.2,57.9371,39.25354,-76.7064,0.3084,4.7338,291.146
,68,74168,981.53,0.3137,28.3033,28.4033,303.067,46.9633,15.9122,51.5818,1.679,6.61988,0.0674,43.35,17.2,57,39.25353,-76.7063,0.3145,4.9724,290.3525
,69,74169,981.8,0.3111,28.15,28.25,302.8892,46.8273,15.7274,51.36,1.6624,6.55266,0.0667,43.35,17.2,57,39.25356,-76.7063,0.3195,5.23,287.7721
,70,74170,981.36,0.3151,28.0554,28.1554,302.8323,46.9185,15.672,51.56,1.6668,6.57072,0.0669,43.35,17.2,57,39.2536,-76.7062,0.3245,5.05,286.2161
,71,74171,980.51,0.3229,28.1148,28.2148,302.9674,47.1413,15.7997,51.5626,1.6769,6.61127,0.0674,43.35,17.2,57,39.25363,-76.7061,0.3305,5.2744,281.4985
,72,74172,979.68,0.3303,28.0384,28.1384,302.9634,47.1674,15.7389,51.6,1.6734,6.59742,0.0673,43.35,17.2,57,39.25364,-76.706,0.3376,5.0312,278.026
,73,74173,978.86,0.3378,28.0179,28.1179,303.0157,47.2925,15.7611,51.601,1.6551,6.52314,0.0667,43.35,17.2,57,39.25362,-76.706,0.3445,4.7744,276.3955
,74,74174,978.32,0.3427,28,28.1,303.0449,47.6541,15.864,51.6088,1.6468,6.48965,0.0663,43.35,17.2,57,39.25359,-76.7059,0.3496,4.3564,276.1829
,75,74175,977.75,0.3478,27.9977,28.0977,303.0924,47.5883,15.8398,51.6011,1.6435,6.47649,0.0662,43.35,17.2,57,39.25357,-76.7059,0.3545,4.1743,276.1832
,76,74176,977.2,0.3529,27.9769,28.0769,303.1205,47.3981,15.7589,51.611,1.6324,6.43169,0.0658,43.35,17.2,57.10429,39.25357,-76.7059,0.3584,4.1717,281.6811
,77,74177,976.7,0.3575,27.9453,28.0453,303.1331,47.2135,15.6688,51.6176,1.6382,6.45526,0.0661,43.35,17.2,58,39.25357,-76.7059,0.3626,4.5631,285.7558
,78,74178,976.25,0.3615,27.8941,27.9941,303.1217,47.2498,15.6338,51.6008,1.6542,6.51954,0.0668,43.35,17.2,58,39.25357,-76.7059,0.3674,4.8221,287.6925
,79,74179,975.68,0.3666,27.7134,27.8134,302.9896,47.4304,15.5289,51.6138,1.6438,6.47772,0.0664,43.35,17.2,58,39.25355,-76.7059,0.3724,4.9633,285.4946
,80,74180,975.19,0.3711,27.8257,27.9257,303.1459,47.9847,15.8119,51.651,1.6426,6.47271,0.0663,43.35,17.2,58,39.25351,-76.7058,0.3765,4.8713,287.6318
,81,74181,974.68,0.3757,27.6654,27.7654,303.0302,47.7837,15.6002,51.6549,1.6489,6.49833,0.0666,43.35,17.2,58,39.25348,-76.7057,0.3816,4.6,289.0567
,82,74182,974.16,0.3804,27.4477,27.5477,302.857,47.2942,15.2423,51.6096,1.6565,6.52886,0.067,43.35,17.2,58,39.25346,-76.7056,0.3873,4.5989,292.3602
,83,74183,973.46,0.3869,27.3868,27.4868,302.8583,47.417,15.2266,51.5992,1.6425,6.47244,0.0665,43.35,17.2,58,39.25348,-76.7055,0.3945,4.57,294.66
,84,74184,972.7,0.3938,27.3464,27.4464,302.8849,47.6258,15.2579,51.595,1.6371,6.45078,0.0663,43.35,17.2,58,39.25351,-76.7055,0.4004,4.5722,294.4886
,85,74185,971.97,0.4005,27.2933,27.3933,302.8958,47.8411,15.2796,51.6533,1.6392,6.4592,0.0664,43.35,17.2,58,39.25354,-76.7054,0.4057,4.5922,292.73
,86,74186,971.35,0.4061,27.2396,27.3396,302.8961,47.9325,15.2604,51.5992,1.6411,6.46691,0.0666,43.35,17.2,58,39.25357,-76.7054,0.4113,4.53,296.41
,87,74187,970.66,0.4124,27.2128,27.3128,302.9313,48.0072,15.2598,51.58,1.6442,6.47923,0.0667,43.35,17.2,58,39.25358,-76.7053,0.4186,4.5255,296.2957
,88,74188,969.96,0.4188,27.0335,27.1335,302.8129,48.2152,15.1633,51.5841,1.6458,6.48585,0.0669,43.35,17.2,58,39.25358,-76.7053,0.4257,4.4808,295.4264
,89,74189,969.17,0.4259,26.9577,27.0577,302.8065,48.61,15.2209,51.6288,1.6432,6.47523,0.0668,43.35,17.2,58,39.25356,-76.7053,0.4349,4.5223,299.1847
,90,74190,968.45,0.4326,26.939,27.039,302.8517,48.6283,15.2099,51.6205,1.6364,6.44766,0.0666,43.35,17.2,58,39.25353,-76.7052,0.4425,4.7789,304.2
,91,74191,967.59,0.4404,26.9001,27.0001,302.8885,48.978,15.2855,51.6281,1.6237,6.39635,0.0661,43.35,17.2,58,39.2535,-76.7051,0.4517,4.94,304.2
,92,74192,966.72,0.4484,26.7084,26.8084,302.773,49.1621,15.1683,51.61,1.6103,6.34226,0.0656,43.35,17.2,58,39.25347,-76.7051,0.4586,4.9327,304.1903
,93,74193,965.96,0.4553,26.6893,26.7893,302.8222,49.296,15.1931,51.6107,1.6026,6.31124,0.0653,43.35,17.2,58,39.25344,-76.705,0.4653,4.8393,304.1672
,94,74194,965.31,0.4613,26.6773,26.7773,302.8679,49.2411,15.1649,51.62,1.6125,6.35144,0.0658,43.35,17.2,58,39.2534,-76.705,0.4703,4.6778,305.3869
,95,74195,964.58,0.4679,26.6228,26.7228,302.8784,49.268,15.1229,51.6196,1.6405,6.46435,0.067,43.35,17.2,58,39.25334,-76.705,0.4763,4.4587,305.5573
,96,74196,963.83,0.4748,26.4673,26.5673,302.7875,49.4618,15.0413,51.6082,1.6513,6.50787,0.0675,43.35,17.2,58,39.2533,-76.7049,0.4836,4.4128,306.3442
,97,74197,963.08,0.4817,26.5246,26.6246,302.9131,49.6062,15.1391,51.59,1.6442,6.47943,0.0673,43.35,17.2,58,39.25327,-76.7048,0.4905,4.2515,303.6923
,98,74198,962.28,0.489,26.328,26.428,302.7864,49.9187,15.0566,51.5925,1.6482,6.49544,0.0675,43.35,17.2,58,39.25328,-76.7047,0.4975,4.3944,306.1939
,99,74199,961.47,0.4964,26.1495,26.2495,302.6776,49.9199,14.8927,51.631,1.6662,6.56815,0.0683,43.35,17.2,58,39.25331,-76.7046,0.5055,4.4584,305.5687
,100,74200,960.58,0.5047,26.1343,26.2343,302.7438,50.2743,14.989,51.6491,1.666,6.56743,0.0683,43.35,17.2,58,39.25331,-76.7045,0.5159,4.4565,306.5959
,101,74201,959.7,0.5127,26.0776,26.1776,302.7651,50.2095,14.9165,51.6408,1.6266,6.40825,0.0668,43.35,17.2,58,39.25329,-76.7044,0.5246,4.7335,306.2829
,102,74202,958.82,0.5207,26.0473,26.1473,302.8135,50.1001,14.8547,51.6493,1.6118,6.34845,0.0662,43.35,17.2,58,39.25324,-76.7044,0.5314,5.0194,306.4917
,103,74203,958.13,0.5271,26.0009,26.1009,302.8283,50.2304,14.8527,51.64,1.6235,6.39577,0.0667,43.35,17.2,58,39.25317,-76.7044,0.5373,5.29,307.3466
,104,74204,957.41,0.5338,25.8451,25.9451,302.7356,50.07,14.6595,51.641,1.6322,6.431,0.0672,43.36,17.2,58,39.25311,-76.7044,0.5438,5.2939,307.001
,105,74205,956.67,0.5405,25.7949,25.8949,302.751,50.0954,14.6212,51.6483,1.6332,6.43487,0.0673,43.36,17.2,58,39.25307,-76.7044,0.5517,5.2961,304.4372
,106,74206,955.89,0.5478,25.7379,25.8379,302.7647,50.3835,14.6581,51.63,1.6244,6.39933,0.0669,43.36,17.2,58,39.25305,-76.7043,0.5596,4.925,305.2451
,107,74207,955.13,0.5548,25.7051,25.8051,302.7999,50.5692,14.6843,51.63,1.6284,6.41563,0.0672,43.36,17.2,58,39.25303,-76.7043,0.5676,4.86,304.92
,108,74208,954.23,0.5631,25.6105,25.7105,302.7857,50.7306,14.6464,51.6278,1.6176,6.372,0.0667,43.36,17.2,58,39.25301,-76.7042,0.5769,4.8502,305.1554
,109,74209,953.46,0.5701,25.4623,25.5623,302.7045,50.917,14.5675,51.6166,1.6047,6.31984,0.0663,43.36,17.2,58,39.25298,-76.7042,0.5847,4.7624,307.1544
,110,74210,952.66,0.5776,25.563,25.663,302.8794,51.0768,14.7084,51.6743,1.5934,6.27416,0.0659,43.36,17.2,58,39.25296,-76.7042,0.5915,4.6763,307.8355
,111,74211,951.89,0.5846,25.3671,25.4671,302.7501,51.0471,14.5195,51.615,1.6107,6.34421,0.0667,43.36,17.2,58,39.25296,-76.7042,0.5974,4.52,308.58
,112,74212,951.07,0.5922,25.3255,25.4255,302.7825,51.1704,14.5179,51.6789,1.6322,6.43103,0.0676,43.36,17.2,58,39.25298,-76.7042,0.6039,4.574,308.9769
,113,74213,950.21,0.6001,25.291,25.391,302.8259,51.4623,14.5737,51.668,1.6254,6.4036,0.0674,43.36,17.2,58,39.25299,-76.7041,0.6118,4.9793,312.3299
,114,74214,949.44,0.6073,25.2839,25.3839,302.8888,51.9383,14.7106,51.6508,1.6206,6.3841,0.0672,43.36,17.2,58,39.25298,-76.704,0.6196,4.7756,314.7505
,115,74215,948.54,0.6157,25.1085,25.2085,302.7932,51.961,14.5548,51.6577,1.6278,6.41337,0.0676,43.36,17.2,58,39.25293,-76.7039,0.6266,4.6041,319.1959
,116,74216,947.66,0.6239,25.0814,25.1814,302.8456,52.4441,14.6734,51.63,1.6379,6.45391,0.0681,43.36,17.2,58,39.25286,-76.7038,0.6351,4.4002,318.9375
,117,74217,946.74,0.6323,24.9961,25.0961,302.8418,52.3181,14.5574,51.63,1.6372,6.45128,0.0681,43.36,17.2,58,39.25282,-76.7037,0.6441,4.2736,314.9545
,118,74218,945.84,0.6407,24.7953,24.8953,302.7202,52.2475,14.3507,51.6291,1.6371,6.45085,0.0682,43.36,17.2,58,39.25278,-76.7037,0.6539,3.7911,307.7408
,119,74219,944.92,0.6493,24.7337,24.8337,302.7421,52.5366,14.3788,51.6191,1.6194,6.37944,0.0675,43.36,17.2,58,39.25278,-76.7036,0.6628,3.6195,296.2308
,120,74220,943.89,0.6588,24.5575,24.6575,302.6568,52.9096,14.3257,51.61,1.624,6.3979,0.0678,43.36,17.2,58,39.2528,-76.7035,0.6723,3.7364,292.3866
,121,74221,942.84,0.6685,24.5546,24.6546,302.75,53.6199,14.5292,51.619,1.6234,6.39563,0.0678,43.36,17.2,58,39.25282,-76.7035,0.6821,3.8646,289.7256
,122,74222,941.88,0.6775,24.669,24.769,302.9544,54.3103,14.8325,51.6841,1.6178,6.37292,0.0677,43.36,17.2,58,39.25282,-76.7035,0.6919,3.9918,287.2561
,123,74223,940.96,0.686,24.6393,24.7393,303.0082,54.1192,14.7506,51.6318,1.6065,6.32702,0.0673,43.36,17.2,58,39.25277,-76.7035,0.7007,4.0964,285.7049
,124,74224,940.04,0.6946,24.4274,24.5274,302.8769,54.0569,14.5359,51.6461,1.6026,6.31131,0.0672,43.36,17.2,58,39.2527,-76.7035,0.709,4.0756,290.4488
,125,74225,939.16,0.7028,24.4053,24.5053,302.935,54.3933,14.6113,51.6212,1.6142,6.3582,0.0677,43.36,17.2,58,39.25261,-76.7035,0.7169,4.2021,290.0245
,126,74226,938.26,0.7112,24.3638,24.4638,302.9757,54.5874,14.6282,51.63,1.6226,6.39224,0.0681,43.36,17.2,58,39.25252,-76.7035,0.725,4.3864,300.2546
,127,74227,937.33,0.7199,24.2939,24.3939,302.9906,54.7353,14.6047,51.6338,1.6175,6.37157,0.0679,43.36,17.2,58,39.25246,-76.7034,0.7349,4.5044,306.2092
,128,74228,936.38,0.7288,24.1317,24.2317,302.9137,54.7134,14.4479,51.6672,1.6009,6.30476,0.0673,43.36,17.2,58,39.25241,-76.7033,0.7441,4.2504,304.0142
,129,74229,935.45,0.7376,24.0778,24.1778,302.9442,54.8578,14.4383,51.6466,1.5892,6.25746,0.0669,43.36,17.2,58,39.25241,-76.7033,0.7517,4.1565,302.6644
,130,74230,934.53,0.7462,24.0355,24.1355,302.9864,54.84,14.3943,51.6213,1.6007,6.30366,0.0675,43.36,17.2,58,39.25242,-76.7033,0.758,3.8642,300.5008
