Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,1433,738674,341.13,8.817,-27.14,334.6,9.86,0.12,-49.87,3.95,-6.4,328.34,7.52,39.085,-76.857,2.58,75.7,30.94,20.38,284.92
,1434,738675,340.81,8.824,-27.16,334.67,9.45,0.11,-50.25,4.01,-6.3,327.55,7.47,39.085,-76.857,2.58,75.6,30.96,20.34,284.31
,1435,738676,340.54,8.83,-27.15,334.75,9.13,0.11,-50.54,4.08,-6.21,326.73,7.43,39.085,-76.857,2.58,75.8,30.97,20.37,284.31
,1436,738677,340.33,8.834,-27.13,334.85,8.89,0.11,-50.76,4.15,-6.12,325.89,7.4,39.085,-76.857,2.59,76,30.98,20.42,284.31
,1437,738678,340.15,8.838,-27.11,334.92,8.7,0.11,-50.94,4.22,-6.04,325.06,7.37,39.085,-76.857,2.61,76.8,30.99,20.61,284.31
,1438,738679,339.98,8.842,-27.12,334.97,8.55,0.1,-51.09,4.3,-5.97,324.25,7.35,39.085,-76.857,2.62,77,31,20.65,284.46
,1439,738680,339.81,8.845,-27.13,335,8.45,0.1,-51.2,4.37,-5.9,323.47,7.34,39.085,-76.857,2.62,77.2,31.01,20.69,284.46
,1440,738681,339.63,8.849,-27.16,335.01,8.4,0.1,-51.27,4.44,-5.84,322.75,7.34,39.085,-76.857,2.63,77.6,31.03,20.78,284.31
,1441,738682,339.41,8.854,-27.21,335,8.38,0.1,-51.33,4.51,-5.79,322.09,7.34,39.085,-76.857,2.64,77.8,31.04,20.84,284.31
,1442,738683,339.13,8.86,-27.27,334.99,8.35,0.1,-51.41,4.58,-5.75,321.48,7.35,39.085,-76.857,2.67,78.8,31.06,21.08,284.31
,1443,738684,338.79,8.867,-27.32,335.02,8.33,0.1,-51.47,4.64,-5.72,320.92,7.36,39.085,-76.857,2.67,78.8,31.09,21.06,283.79
,1444,738685,338.43,8.875,-27.36,335.07,8.4,0.1,-51.44,4.71,-5.69,320.41,7.38,39.085,-76.857,2.67,78.8,31.11,21.05,283.47
,1445,738686,338.07,8.882,-27.41,335.1,8.59,0.1,-51.28,4.77,-5.67,319.95,7.41,39.085,-76.857,2.67,78.9,31.13,21.04,283.39
,1446,738687,337.75,8.889,-27.47,335.11,8.85,0.1,-51.07,4.82,-5.66,319.55,7.43,39.085,-76.857,2.67,79,31.15,21.06,283.26
,1447,738688,337.45,8.895,-27.52,335.13,9.11,0.11,-50.86,4.87,-5.65,319.21,7.46,39.085,-76.857,2.66,78.9,31.16,21.02,282.72
,1448,738689,337.17,8.901,-27.55,335.16,9.32,0.11,-50.69,4.92,-5.64,318.95,7.48,39.085,-76.857,2.66,78.9,31.18,21,282.45
,1449,738690,336.9,8.907,-27.6,335.18,9.5,0.11,-50.56,4.95,-5.65,318.77,7.51,39.085,-76.857,2.67,79.1,31.2,21.03,282.45
,1450,738691,336.64,8.913,-27.65,335.18,9.67,0.11,-50.45,4.97,-5.66,318.67,7.53,39.085,-76.857,2.66,79.1,31.21,21.02,282.28
,1451,738692,336.4,8.918,-27.71,335.17,9.85,0.11,-50.34,4.99,-5.67,318.64,7.55,39.084,-76.856,2.66,79.1,31.23,21,282.07
,1452,738693,336.17,8.923,-27.77,335.16,10.02,0.12,-50.23,5,-5.69,318.66,7.57,39.084,-76.856,2.66,79.2,31.24,21.01,281.92
,1453,738694,335.95,8.927,-27.81,335.16,10.15,0.12,-50.15,5.01,-5.7,318.73,7.59,39.084,-76.856,2.66,79.3,31.26,21.01,281.92
,1454,738695,335.72,8.932,-27.84,335.18,10.29,0.12,-50.06,5.01,-5.72,318.83,7.61,39.084,-76.856,2.66,79.2,31.27,20.99,281.92
,1455,738696,335.46,8.938,-27.86,335.23,10.52,0.12,-49.87,5,-5.75,318.95,7.62,39.084,-76.856,2.66,79.2,31.29,20.96,282.28
,1456,738697,335.17,8.944,-27.87,335.3,10.93,0.13,-49.55,5,-5.77,319.09,7.63,39.084,-76.856,2.66,79.3,31.31,20.97,282.53
,1457,738698,334.87,8.95,-27.88,335.38,11.45,0.13,-49.14,4.99,-5.79,319.25,7.64,39.084,-76.856,2.66,79.4,31.33,20.97,282.54
,1458,738699,334.58,8.957,-27.9,335.43,11.99,0.14,-48.75,4.97,-5.8,319.42,7.64,39.084,-76.856,2.65,79.2,31.34,20.91,282.54
,1459,738700,334.33,8.962,-27.92,335.48,12.43,0.14,-48.44,4.95,-5.82,319.59,7.64,39.084,-76.856,2.65,79.3,31.35,20.93,283.28
,1460,738701,334.14,8.966,-27.92,335.53,12.74,0.15,-48.23,4.93,-5.83,319.77,7.64,39.084,-76.856,2.66,79.6,31.37,20.98,283.93
,1461,738702,333.96,8.97,-27.92,335.58,12.99,0.15,-48.06,4.91,-5.84,319.95,7.63,39.084,-76.856,2.66,79.6,31.38,20.98,284.13
,1462,738703,333.75,8.974,-27.95,335.6,13.3,0.15,-47.87,4.88,-5.85,320.14,7.61,39.084,-76.856,2.66,79.7,31.4,20.98,284.13
,1463,738704,333.48,8.98,-28.03,335.57,13.75,0.16,-47.63,4.85,-5.85,320.31,7.6,39.084,-76.856,2.65,79.5,31.42,20.92,284.13
,1464,738705,333.17,8.987,-28.13,335.52,14.26,0.16,-47.39,4.83,-5.85,320.45,7.58,39.084,-76.856,2.65,79.6,31.44,20.92,284.13
,1465,738706,332.84,8.994,-28.21,335.51,14.56,0.16,-47.27,4.81,-5.84,320.56,7.57,39.084,-76.856,2.65,79.7,31.45,20.92,284.14
,1466,738707,332.55,9,-28.25,335.54,14.43,0.16,-47.38,4.79,-5.84,320.61,7.55,39.084,-76.856,2.64,79.5,31.47,20.85,284.14
,1467,738708,332.32,9.005,-28.26,335.58,14.04,0.16,-47.64,4.78,-5.82,320.62,7.53,39.084,-76.856,2.64,79.4,31.48,20.81,283.75
,1468,738709,332.13,9.009,-28.27,335.63,13.89,0.16,-47.74,4.77,-5.81,320.6,7.52,39.083,-76.856,2.64,79.4,31.49,20.8,283.61
,1469,738710,331.94,9.013,-28.27,335.68,14.31,0.16,-47.48,4.76,-5.79,320.55,7.5,39.083,-76.856,2.64,79.4,31.51,20.8,283.61
,1470,738711,331.71,9.018,-28.29,335.72,15.53,0.17,-46.75,4.76,-5.77,320.48,7.48,39.083,-76.856,2.63,79.3,31.52,20.76,283.61
,1471,738712,331.42,9.025,-28.33,335.75,17.4,0.19,-45.75,4.76,-5.75,320.38,7.46,39.083,-76.856,2.63,79.3,31.54,20.75,283.75
,1472,738713,331.1,9.032,-28.38,335.77,19.43,0.22,-44.78,4.76,-5.72,320.24,7.44,39.083,-76.856,2.63,79.5,31.56,20.78,284.14
,1473,738714,330.79,9.038,-28.43,335.8,20.98,0.23,-44.11,4.76,-5.69,320.04,7.42,39.083,-76.855,2.61,79,31.58,20.63,284.26
,1474,738715,330.53,9.044,-28.45,335.85,21.62,0.24,-43.84,4.78,-5.65,319.8,7.4,39.083,-76.855,2.62,79.3,31.59,20.67,284.78
,1475,738716,330.32,9.048,-28.46,335.9,21.57,0.24,-43.87,4.79,-5.61,319.5,7.38,39.083,-76.855,2.62,79.4,31.6,20.7,285.23
,1476,738717,330.15,9.052,-28.48,335.91,21.36,0.24,-43.98,4.81,-5.57,319.17,7.36,39.083,-76.855,2.63,79.6,31.62,20.73,285.56
,1477,738718,329.95,9.057,-28.55,335.88,21.25,0.23,-44.09,4.84,-5.53,318.8,7.34,39.083,-76.855,2.63,79.7,31.63,20.74,285.78
,1478,738719,329.71,9.062,-28.62,335.85,21.24,0.23,-44.16,4.86,-5.48,318.41,7.33,39.083,-76.855,2.63,79.8,31.65,20.75,285.78
,1479,738720,329.44,9.068,-28.72,335.79,21.31,0.23,-44.21,4.89,-5.43,317.99,7.31,39.083,-76.855,2.63,79.9,31.67,20.78,286.13
,1480,738721,329.12,9.075,-28.82,335.75,21.48,0.23,-44.22,4.93,-5.38,317.55,7.3,39.083,-76.855,2.63,80,31.69,20.78,286.21
,1481,738722,328.81,9.081,-28.88,335.76,21.72,0.23,-44.17,4.96,-5.33,317.08,7.28,39.083,-76.855,2.64,80.2,31.71,20.81,286.36
,1482,738723,328.51,9.088,-28.9,335.81,21.95,0.23,-44.09,5,-5.28,316.59,7.27,39.083,-76.855,2.65,80.6,31.72,20.9,286.62
,1483,738724,328.27,9.093,-28.92,335.86,22.12,0.24,-44.04,5.03,-5.23,316.07,7.26,39.083,-76.855,2.65,80.8,31.74,20.92,286.72
,1484,738725,328.03,9.098,-28.95,335.89,22.24,0.24,-44.01,5.08,-5.17,315.53,7.25,39.083,-76.855,2.65,80.8,31.76,20.92,286.88
,1485,738726,327.77,9.104,-28.98,335.92,22.39,0.24,-43.98,5.12,-5.12,314.96,7.24,39.083,-76.855,2.65,81,31.77,20.95,287.26
,1486,738727,327.46,9.111,-29.06,335.9,22.62,0.24,-43.95,5.17,-5.06,314.38,7.24,39.082,-76.855,2.66,81.1,31.79,20.96,287.42
,1487,738728,327.16,9.117,-29.16,335.85,22.89,0.24,-43.93,5.22,-5.01,313.8,7.24,39.082,-76.854,2.66,81.3,31.81,20.98,287.69
,1488,738729,326.87,9.124,-29.24,335.83,23.08,0.24,-43.92,5.27,-4.95,313.21,7.24,39.082,-76.854,2.66,81.5,31.83,21.01,287.83
,1489,738730,326.59,9.13,-29.29,335.84,23.17,0.24,-43.93,5.33,-4.9,312.62,7.24,39.082,-76.854,2.66,81.5,31.85,21.01,287.92
,1490,738731,326.32,9.136,-29.32,335.89,23.22,0.24,-43.93,5.38,-4.85,312.05,7.25,39.082,-76.854,2.67,81.8,31.87,21.05,288.18
,1491,738732,326.03,9.142,-29.36,335.91,23.28,0.24,-43.94,5.43,-4.8,311.48,7.25,39.082,-76.854,2.67,81.8,31.89,21.03,288.18
,1492,738733,325.73,9.149,-29.44,335.89,23.4,0.24,-43.97,5.49,-4.76,310.92,7.26,39.082,-76.854,2.67,81.8,31.91,21.03,288.18
,1493,738734,325.42,9.155,-29.55,335.82,23.55,0.24,-44.01,5.54,-4.71,310.37,7.27,39.082,-76.854,2.67,82,31.92,21.05,288.18
,1494,738735,325.14,9.161,-29.65,335.77,23.7,0.24,-44.03,5.59,-4.67,309.84,7.28,39.082,-76.854,2.67,82,31.94,21.05,288.18
,1495,738736,324.9,9.167,-29.7,335.77,23.81,0.24,-44.03,5.65,-4.63,309.33,7.3,39.082,-76.854,2.67,82.1,31.95,21.04,287.96
,1496,738737,324.68,9.172,-29.73,335.8,23.85,0.24,-44.04,5.7,-4.59,308.83,7.32,39.082,-76.854,2.66,81.9,31.97,20.98,287.09
,1497,738738,324.45,9.177,-29.75,335.84,23.79,0.24,-44.08,5.75,-4.55,308.37,7.34,39.082,-76.854,2.66,82,31.99,21,286.94
,1498,738739,324.2,9.182,-29.79,335.85,23.61,0.23,-44.19,5.8,-4.52,307.92,7.35,39.082,-76.854,2.66,82.2,32,21.02,286.86
,1499,738740,323.93,9.188,-29.87,335.83,23.36,0.23,-44.36,5.84,-4.49,307.52,7.37,39.082,-76.854,2.67,82.4,32.02,21.06,286.83
,1500,738741,323.67,9.194,-29.95,335.79,23.1,0.23,-44.54,5.88,-4.46,307.16,7.38,39.082,-76.854,2.67,82.5,32.04,21.07,286.61
,1501,738742,323.39,9.2,-30.02,335.78,22.84,0.22,-44.7,5.91,-4.43,306.86,7.39,39.082,-76.854,2.67,82.6,32.06,21.07,286.53
,1502,738743,323.09,9.206,-30.06,335.82,22.59,0.22,-44.84,5.93,-4.41,306.61,7.39,39.082,-76.854,2.67,82.5,32.08,21.03,286.4
,1503,738744,322.8,9.213,-30.1,335.85,22.43,0.22,-44.93,5.94,-4.38,306.41,7.38,39.082,-76.854,2.66,82.3,32.09,20.97,286.11
,1504,738745,322.51,9.219,-30.15,335.87,22.43,0.22,-44.98,5.95,-4.36,306.25,7.37,39.082,-76.854,2.64,81.9,32.11,20.85,284.54
,1505,738746,322.25,9.225,-30.21,335.86,22.47,0.22,-45.02,5.94,-4.34,306.12,7.36,39.082,-76.853,2.63,81.7,32.13,20.77,283.61
,1506,738747,321.99,9.231,-30.26,335.86,22.38,0.21,-45.1,5.93,-4.31,306.03,7.33,39.082,-76.853,2.62,81.5,32.14,20.7,282.98
,1507,738748,321.76,9.236,-30.3,335.88,22.09,0.21,-45.25,5.9,-4.28,305.97,7.29,39.082,-76.853,2.62,81.4,32.16,20.68,282.98
,1508,738749,321.56,9.24,-30.33,335.9,21.65,0.21,-45.46,5.87,-4.25,305.94,7.25,39.082,-76.853,2.62,81.5,32.17,20.67,282.98
,1509,738750,321.4,9.244,-30.36,335.91,21.15,0.2,-45.7,5.83,-4.22,305.94,7.2,39.082,-76.853,2.61,81.3,32.18,20.61,282.98
,1510,738751,321.24,9.248,-30.4,335.9,20.65,0.2,-45.95,5.78,-4.19,305.99,7.14,39.082,-76.853,2.61,81.3,32.19,20.6,282.98
,1511,738752,321.05,9.252,-30.45,335.88,20.23,0.19,-46.19,5.72,-4.16,306.07,7.07,39.082,-76.853,2.61,81.2,32.2,20.58,282.98
,1512,738753,320.85,9.256,-30.52,335.85,19.94,0.19,-46.38,5.65,-4.13,306.17,7,39.082,-76.853,2.61,81.3,32.21,20.57,282.83
,1513,738754,320.65,9.261,-30.57,335.83,19.74,0.18,-46.52,5.58,-4.1,306.3,6.92,39.082,-76.853,2.61,81.3,32.23,20.57,282.86
,1514,738755,320.44,9.265,-30.61,335.85,19.56,0.18,-46.64,5.5,-4.06,306.44,6.84,39.081,-76.853,2.61,81.4,32.24,20.58,283
,1515,738756,320.21,9.27,-30.63,335.89,19.37,0.18,-46.74,5.42,-4.03,306.6,6.75,39.081,-76.853,2.61,81.5,32.26,20.58,283.01
,1516,738757,319.94,9.276,-30.64,335.95,19.15,0.18,-46.86,5.34,-3.99,306.77,6.66,39.081,-76.853,2.61,81.5,32.28,20.58,283.01
,1517,738758,319.62,9.283,-30.68,336,18.81,0.17,-47.05,5.25,-3.95,306.96,6.57,39.081,-76.852,2.61,81.6,32.3,20.57,283.01
,1518,738759,319.28,9.291,-30.72,336.04,18.29,0.17,-47.34,5.17,-3.92,307.16,6.48,39.081,-76.852,2.6,81.6,32.32,20.55,283.01
,1519,738760,318.94,9.298,-30.77,336.07,17.62,0.16,-47.72,5.09,-3.88,307.36,6.4,39.081,-76.852,2.61,81.8,32.34,20.58,283.47
,1520,738761,318.63,9.305,-30.81,336.12,16.91,0.16,-48.12,5.01,-3.85,307.56,6.32,39.081,-76.852,2.6,81.5,32.36,20.49,283.83
,1521,738762,318.35,9.312,-30.83,336.17,16.25,0.15,-48.49,4.94,-3.83,307.74,6.25,39.081,-76.852,2.6,81.7,32.38,20.53,284.38
,1522,738763,318.11,9.317,-30.84,336.23,15.63,0.14,-48.84,4.88,-3.8,307.92,6.19,39.081,-76.852,2.61,81.9,32.39,20.56,284.79
,1523,738764,317.91,9.321,-30.85,336.28,15.07,0.14,-49.18,4.82,-3.78,308.1,6.13,39.081,-76.852,2.61,82.1,32.4,20.58,285.27
,1524,738765,317.72,9.326,-30.87,336.3,14.65,0.13,-49.45,4.77,-3.76,308.27,6.08,39.081,-76.852,2.61,82.2,32.42,20.6,285.55
,1525,738766,317.52,9.33,-30.91,336.3,14.54,0.13,-49.55,4.73,-3.75,308.44,6.03,39.081,-76.852,2.61,82.3,32.43,20.63,285.88
,1526,738767,317.31,9.335,-30.96,336.3,14.81,0.13,-49.43,4.69,-3.74,308.6,6,39.081,-76.852,2.61,82.4,32.44,20.63,285.88
,1527,738768,317.1,9.339,-31.02,336.29,15.23,0.14,-49.23,4.66,-3.74,308.76,5.97,39.081,-76.852,2.62,82.5,32.46,20.64,285.88
,1528,738769,316.91,9.344,-31.06,336.29,15.45,0.14,-49.14,4.64,-3.74,308.91,5.96,39.081,-76.852,2.62,82.6,32.47,20.65,285.88
,1529,738770,316.71,9.348,-31.1,336.3,15.38,0.14,-49.21,4.62,-3.75,309.04,5.95,39.081,-76.852,2.62,82.6,32.48,20.65,285.88
,1530,738771,316.51,9.353,-31.15,336.29,15.15,0.14,-49.38,4.61,-3.76,309.16,5.95,39.081,-76.852,2.62,82.7,32.5,20.65,285.78
,1531,738772,316.29,9.358,-31.2,336.28,14.89,0.13,-49.58,4.61,-3.77,309.26,5.96,39.081,-76.852,2.62,82.9,32.51,20.68,285.78
,1532,738773,316.07,9.363,-31.25,336.28,14.74,0.13,-49.71,4.62,-3.79,309.35,5.97,39.081,-76.852,2.62,82.9,32.53,20.67,285.65
,1533,738774,315.85,9.368,-31.27,336.32,14.76,0.13,-49.72,4.63,-3.81,309.44,6,39.081,-76.852,2.62,83,32.54,20.67,285.65
,1534,738775,315.62,9.373,-31.28,336.38,14.98,0.13,-49.59,4.64,-3.83,309.51,6.02,39.081,-76.852,2.62,83,32.56,20.67,285.65
,1535,738776,315.37,9.378,-31.28,336.45,15.4,0.14,-49.35,4.66,-3.85,309.59,6.05,39.081,-76.852,2.62,83.1,32.58,20.68,285.78
,1536,738777,315.09,9.385,-31.31,336.49,15.97,0.14,-49.05,4.68,-3.88,309.66,6.07,39.081,-76.852,2.62,83.1,32.59,20.65,285.79
,1537,738778,314.79,9.391,-31.36,336.51,16.63,0.15,-48.74,4.69,-3.9,309.73,6.1,39.081,-76.852,2.62,83.1,32.62,20.65,286.07
,1538,738779,314.48,9.398,-31.44,336.5,17.37,0.15,-48.41,4.71,-3.92,309.78,6.13,39.081,-76.851,2.62,83.2,32.63,20.64,286.26
,1539,738780,314.18,9.405,-31.52,336.48,18.12,0.16,-48.1,4.73,-3.94,309.81,6.16,39.081,-76.851,2.6,82.6,32.65,20.48,286.54
,1540,738781,313.92,9.411,-31.58,336.47,18.8,0.16,-47.83,4.75,-3.96,309.81,6.18,39.081,-76.851,2.59,82.5,32.66,20.44,286.83
,1541,738782,313.72,9.415,-31.62,336.49,19.33,0.17,-47.6,4.77,-3.97,309.79,6.21,39.081,-76.851,2.58,82.1,32.67,20.33,286.89
,1542,738783,313.56,9.419,-31.63,336.52,19.8,0.17,-47.4,4.79,-3.99,309.74,6.23,39.08,-76.851,2.58,82.2,32.68,20.33,286.89
,1543,738784,313.41,9.422,-31.64,336.55,20.33,0.18,-47.17,4.81,-3.99,309.67,6.25,39.08,-76.851,2.58,82.2,32.7,20.33,286.89
,1544,738785,313.23,9.426,-31.68,336.54,21.05,0.18,-46.9,4.83,-4,309.58,6.27,39.08,-76.851,2.58,82.2,32.71,20.33,286.89
,1545,738786,313.02,9.431,-31.75,336.51,21.88,0.19,-46.6,4.85,-4,309.48,6.29,39.08,-76.851,2.59,82.7,32.72,20.41,286.89
,1546,738787,312.79,9.436,-31.82,336.48,22.66,0.19,-46.34,4.87,-4,309.36,6.3,39.08,-76.851,2.59,82.8,32.74,20.45,286.86
,1547,738788,312.57,9.441,-31.87,336.49,23.32,0.2,-46.12,4.89,-3.99,309.21,6.31,39.08,-76.851,2.59,82.8,32.75,20.41,286.32
,1548,738789,312.34,9.447,-31.91,336.5,24.02,0.2,-45.89,4.91,-3.98,309.04,6.32,39.08,-76.851,2.59,82.8,32.77,20.41,286.32
,1549,738790,312.07,9.453,-31.97,336.5,25.07,0.21,-45.55,4.93,-3.97,308.84,6.33,39.08,-76.851,2.59,82.9,32.79,20.41,286.32
,1550,738791,311.79,9.459,-32.03,336.5,26.69,0.22,-45.02,4.95,-3.96,308.62,6.34,39.08,-76.851,2.59,83,32.81,20.41,286.32
,1551,738792,311.52,9.465,-32.09,336.5,28.77,0.24,-44.38,4.98,-3.94,308.36,6.35,39.08,-76.851,2.59,83,32.82,20.41,286.32
,1552,738793,311.28,9.471,-32.15,336.5,31.16,0.26,-43.69,5.01,-3.92,308.09,6.36,39.08,-76.851,2.57,82.5,32.84,20.27,286.32
,1553,738794,311.07,9.475,-32.19,336.5,34.01,0.28,-42.9,5.04,-3.91,307.79,6.37,39.08,-76.851,2.57,82.5,32.85,20.25,286.32
,1554,738795,310.88,9.48,-32.21,336.53,37.73,0.31,-41.94,5.07,-3.88,307.46,6.39,39.08,-76.851,2.57,82.6,32.86,20.25,286.32
,1555,738796,310.66,9.485,-32.22,336.59,42.9,0.35,-40.72,5.1,-3.86,307.11,6.4,39.08,-76.851,2.55,82.2,32.88,20.15,286.32
,1556,738797,310.39,9.491,-32.26,336.62,49.85,0.41,-39.29,5.14,-3.84,306.75,6.41,39.08,-76.851,2.55,82.1,32.9,20.1,285.8
,1557,738798,310.07,9.498,-32.32,336.63,57.95,0.47,-37.87,5.17,-3.81,306.39,6.43,39.08,-76.851,2.55,82.1,32.92,20.08,285.8
,1558,738799,309.73,9.506,-32.38,336.65,65.66,0.53,-36.69,5.21,-3.79,306.03,6.44,39.08,-76.85,2.55,82.2,32.95,20.08,285.8
,1559,738800,309.39,9.513,-32.44,336.68,71.31,0.58,-35.91,5.25,-3.77,305.67,6.46,39.08,-76.85,2.54,82.2,32.97,20.06,285.8
,1560,738801,309.06,9.521,-32.48,336.73,73.99,0.6,-35.57,5.29,-3.75,305.31,6.48,39.08,-76.85,2.54,82.3,32.99,20.06,285.8
,1561,738802,308.75,9.528,-32.51,336.77,74.16,0.6,-35.58,5.33,-3.73,304.94,6.5,39.08,-76.85,2.54,82.3,33.01,20.05,286.12
,1562,738803,308.48,9.534,-32.55,336.8,73.19,0.59,-35.76,5.38,-3.71,304.58,6.53,39.08,-76.85,2.54,82.5,33.02,20.08,286.41
,1563,738804,308.25,9.539,-32.61,336.79,71.9,0.57,-35.99,5.43,-3.69,304.23,6.56,39.08,-76.85,2.55,82.6,33.03,20.1,286.72
,1564,738805,308.05,9.544,-32.66,336.79,70.38,0.56,-36.25,5.48,-3.68,303.9,6.6,39.08,-76.85,2.55,82.7,33.05,20.11,286.94
,1565,738806,307.87,9.548,-32.7,336.78,68.91,0.55,-36.51,5.52,-3.67,303.6,6.63,39.08,-76.85,2.55,82.9,33.06,20.13,287.13
,1566,738807,307.69,9.552,-32.74,336.78,67.95,0.54,-36.69,5.57,-3.66,303.33,6.67,39.08,-76.85,2.56,83.1,33.07,20.16,287.15
,1567,738808,307.5,9.557,-32.8,336.76,67.6,0.53,-36.8,5.62,-3.66,303.11,6.71,39.08,-76.85,2.56,83.3,33.08,20.21,287.34
,1568,738809,307.32,9.561,-32.88,336.7,67.53,0.53,-36.88,5.66,-3.67,302.92,6.75,39.08,-76.85,2.57,83.6,33.09,20.27,287.34
,1569,738810,307.14,9.565,-32.95,336.66,67.4,0.52,-36.97,5.71,-3.68,302.78,6.79,39.08,-76.85,2.57,83.7,33.11,20.28,287.34
,1570,738811,306.96,9.569,-32.99,336.66,67.16,0.52,-37.05,5.75,-3.69,302.69,6.83,39.08,-76.85,2.57,83.8,33.12,20.31,287.34
,1571,738812,306.76,9.573,-33.03,336.66,66.94,0.51,-37.12,5.8,-3.71,302.64,6.88,39.08,-76.849,2.57,83.9,33.13,20.32,287.34
,1572,738813,306.55,9.578,-33.08,336.67,67.01,0.51,-37.15,5.84,-3.74,302.65,6.94,39.079,-76.849,2.56,83.7,33.15,20.23,286.21
,1573,738814,306.31,9.584,-33.11,336.69,67.42,0.52,-37.13,5.88,-3.78,302.71,6.99,39.079,-76.849,2.57,83.9,33.16,20.27,286.17
,1574,738815,306.06,9.59,-33.13,336.75,67.97,0.52,-37.06,5.92,-3.82,302.83,7.05,39.079,-76.849,2.57,83.9,33.18,20.27,286.17
,1575,738816,305.79,9.596,-33.13,336.83,68.49,0.52,-36.99,5.96,-3.87,303.02,7.11,39.079,-76.849,2.56,83.9,33.2,20.23,286.17
,1576,738817,305.52,9.602,-33.16,336.88,69,0.53,-36.94,5.99,-3.93,303.26,7.17,39.079,-76.849,2.56,83.9,33.22,20.22,286.17
,1577,738818,305.24,9.609,-33.2,336.9,69.55,0.53,-36.9,6.02,-4,303.57,7.23,39.079,-76.849,2.56,83.9,33.24,20.21,286.21
,1578,738819,304.95,9.615,-33.26,336.92,69.99,0.53,-36.89,6.05,-4.07,303.92,7.3,39.079,-76.849,2.56,83.8,33.26,20.17,286.37
,1579,738820,304.66,9.622,-33.3,336.95,70.03,0.53,-36.93,6.08,-4.15,304.32,7.36,39.079,-76.849,2.56,83.9,33.27,20.16,286.44
,1580,738821,304.41,9.628,-33.32,337,69.53,0.52,-37.02,6.11,-4.24,304.75,7.43,39.079,-76.849,2.56,84,33.29,20.17,286.47
,1581,738822,304.2,9.633,-33.34,337.04,68.64,0.52,-37.17,6.13,-4.33,305.22,7.51,39.079,-76.849,2.56,84.1,33.3,20.19,286.73
,1582,738823,304.01,9.637,-33.38,337.05,67.51,0.51,-37.37,6.15,-4.42,305.71,7.58,39.079,-76.849,2.56,84.1,33.31,20.18,286.94
,1583,738824,303.83,9.641,-33.43,337.03,66.29,0.49,-37.6,6.17,-4.52,306.23,7.65,39.079,-76.849,2.56,84.2,33.33,20.18,287.02
,1584,738825,303.64,9.645,-33.51,336.98,65.12,0.48,-37.85,6.18,-4.62,306.78,7.72,39.079,-76.849,2.56,84.2,33.34,20.18,287.24
,1585,738826,303.44,9.65,-33.6,336.92,64.07,0.47,-38.1,6.19,-4.73,307.35,7.79,39.079,-76.848,2.56,84.3,33.35,20.18,287.24
,1586,738827,303.24,9.655,-33.67,336.88,63.08,0.46,-38.32,6.2,-4.83,307.93,7.86,39.079,-76.848,2.56,84.4,33.37,20.19,287.24
,1587,738828,303.02,9.66,-33.72,336.88,62.29,0.45,-38.49,6.2,-4.94,308.51,7.93,39.079,-76.848,2.57,84.9,33.38,20.29,287.24
,1588,738829,302.78,9.665,-33.74,336.93,62.14,0.45,-38.54,6.2,-5.04,309.08,7.99,39.079,-76.848,2.57,84.9,33.4,20.29,287.24
,1589,738830,302.5,9.672,-33.77,336.98,62.78,0.46,-38.46,6.2,-5.14,309.64,8.05,39.079,-76.848,2.56,84.5,33.42,20.17,286.12
,1590,738831,302.19,9.679,-33.8,337.03,63.7,0.46,-38.35,6.19,-5.23,310.19,8.11,39.079,-76.848,2.54,84,33.44,20.02,285.09
,1591,738832,301.88,9.686,-33.83,337.09,64.1,0.46,-38.31,6.19,-5.32,310.7,8.16,39.079,-76.848,2.53,83.7,33.46,19.94,283.83
,1592,738833,301.59,9.693,-33.85,337.16,63.74,0.46,-38.39,6.18,-5.41,311.2,8.21,39.079,-76.848,2.52,83.6,33.48,19.9,283.8
,1593,738834,301.32,9.699,-33.87,337.21,63,0.45,-38.52,6.17,-5.49,311.66,8.25,39.079,-76.848,2.54,84.1,33.5,20,283.79
,1594,738835,301.07,9.705,-33.89,337.26,62.31,0.45,-38.65,6.16,-5.56,312.09,8.29,39.079,-76.848,2.54,84.2,33.51,20,283.79
,1595,738836,300.84,9.71,-33.91,337.31,61.89,0.45,-38.74,6.15,-5.63,312.48,8.33,39.079,-76.848,2.54,84.3,33.53,20,283.79
,1596,738837,300.62,9.715,-33.93,337.35,61.67,0.44,-38.79,6.14,-5.69,312.84,8.37,39.078,-76.848,2.54,84.3,33.54,20,283.8
,1597,738838,300.4,9.721,-33.97,337.37,61.52,0.44,-38.85,6.13,-5.75,313.17,8.4,39.078,-76.848,2.54,84.5,33.56,20.02,283.83
,1598,738839,300.17,9.726,-34.02,337.37,61.41,0.44,-38.92,6.11,-5.8,313.48,8.43,39.078,-76.848,2.54,84.6,33.57,20.04,284.02
,1599,738840,299.95,9.731,-34.08,337.36,61.37,0.44,-38.98,6.1,-5.84,313.75,8.45,39.078,-76.848,2.55,85,33.59,20.11,284.02
