Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Altitude_km, km",15,70861,1018.5,-0.0017,34.3338,34.4438,305.8762,49.2473,22.1604,33.6256,1.6448,6.31321,0.062,32.23,17.7,75,NaN,NaN,NaN,0.9334,262.0199
"Temp_degC, degC",16,70862,1018.75,-0.0039,34.5864,34.6964,306.106,49.1042,22.3436,33.7186,1.645,6.31464,0.062,32.26,17.7,75,NaN,NaN,NaN,1.6322,283.0734
"RawTemp_degC, degC",17,70863,1019.33,-0.0091,33.4931,33.6031,304.9692,49.0264,21.3202,33.6137,1.6486,6.32888,0.0621,32.26,17.7,75,NaN,NaN,NaN,1.84,270
"Theta_K, K",18,70864,1019.16,-0.0076,35.2971,35.4071,306.7777,49.2,23.0237,33.6504,1.6442,6.31133,0.062,32.26,17.7,75,NaN,NaN,NaN,1.84,270
"RH_percent, percent",19,70865,1019.25,-0.0084,35.1542,35.2642,306.6273,49.2017,22.8939,33.6724,1.645,6.31481,0.062,32.26,17.7,75,NaN,NaN,NaN,1.84,270
"Frostpoint_degC, degC",20,70866,1019.72,-0.0125,33.8171,33.9271,305.2573,48.9482,21.5898,33.7499,1.6452,6.31548,0.0619,32.26,17.7,75,NaN,NaN,NaN,1.4884,262.6716
"InternalTemp_degC, degC",21,70867,1017.06,0.0113,35.0826,35.1926,306.7456,49.1184,22.8008,33.7548,1.6473,6.32361,0.0622,32.26,17.7,75,NaN,NaN,NaN,1.4,260.83
"Ozonecurrent_uA, uA",22,70868,1016.91,0.0125,33.6518,33.7618,305.3336,49.0421,21.4702,33.6834,1.6517,6.3409,0.0624,32.26,17.7,75,NaN,NaN,NaN,1.4,260.83
"Ozone_mPa, mPa",23,70869,1014.84,0.0309,32.53,32.64,304.3945,49.01,20.436,33.77,NaN,NaN,NaN,NaN,NaN,NaN,39.25317,-76.7082,0.3912,1.4,260.83
"Ozone_ppmv, ppmv",24,70870,1014.18,0.0368,32.53,32.64,304.451,49.01,20.436,33.77,NaN,NaN,NaN,NaN,NaN,NaN,39.25318,-76.7082,0.3883,1.4,260.83
"PumpTemp_degC, degC",25,70871,1015.91,0.0214,32.4686,32.5786,304.2422,49.0275,20.3851,33.656,1.6508,6.33939,0.0624,32.37,17.6,75,39.25314,-76.7081,0.4038,1.207,258.2159
"OzoneBattery_V, V",26,70872,1015.34,0.0265,32.1738,32.2838,303.9962,49.0734,20.1317,33.8568,1.6579,6.36755,0.0627,32.37,17.6,75,39.25318,-76.7081,0.3982,1.18,257.85
"PumpCurrent_mA, mA",27,70873,1015.36,0.0262,32.6261,32.7361,304.4447,49.1792,20.5793,34.2779,1.6608,6.37883,0.0628,32.37,17.6,75,39.25321,-76.7082,0.3889,1.18,257.85
"Latitude_deg, deg",28,70874,1014.3,0.0357,32.9132,33.0232,304.8217,49.3873,20.9101,33.4588,1.6574,6.36552,0.0627,32.38,17.6,75,39.2532,-76.7082,0.3952,1.18,257.85
"Longitude_deg, deg",29,70875,1013.31,0.0446,35.2199,35.3299,307.2055,49.6761,23.1119,33.3866,1.6561,6.36044,0.0628,32.38,17.6,75,39.25318,-76.7082,0.404,1.18,257.85
"GPSAltitude_km, km",30,70876,1011.66,0.0594,33.3297,33.4397,305.4636,49.4234,21.3024,34.3194,1.6586,6.37025,0.063,32.38,17.6,75,39.25314,-76.7081,0.4163,1.18,257.85
"WindSpeed_mps, mps",31,70877,1010.4,0.0707,32.7679,32.8779,305.0122,49.6121,20.8504,33.9868,1.6581,6.36832,0.063,32.38,17.6,75,39.25314,-76.7081,0.418,1.18,257.85
"WindDirection_deg, deg",32,70878,1011.38,0.062,33.1215,33.2315,305.2807,49.64,21.1826,33.9034,1.6633,6.38901,0.0632,32.4,17.6,75,39.25314,-76.7081,0.4189,1.18,257.85
0,33,70879,1011.41,0.0617,32.5033,32.6133,304.6617,49.561,20.5928,33.979,1.6666,6.40328,0.0633,32.46,17.6,75,39.25314,-76.7081,0.419,1.18,257.85
19,34,70880,1010.42,0.0706,34.8621,34.9721,307.0992,49.758,22.8114,33.9987,1.6635,6.3919,0.0632,32.5,17.6,75.86647,39.25314,-76.7081,0.419,1.18,257.85
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,70881,1010.45,0.0703,32.8522,32.9622,305.0922,49.7269,20.9648,33.9189,1.6711,6.42162,0.0636,32.5,17.6,76,39.25315,-76.7081,0.419,1.18,257.85
"PLATFORM: University of Maryland, Baltimore County",36,70882,1010.8,0.0671,32.9126,33.0226,305.122,49.6483,20.9945,34.4297,1.6729,6.42868,0.0636,32.5,17.6,76,39.25315,-76.7081,0.4199,0.8843,268.7369
"LOCATION:  39.254, -76.709, 60 m",37,70883,1010,0.0743,32.6487,32.7587,304.9283,49.6843,20.7655,34.5254,1.6641,6.39436,0.0633,32.5,17.6,76,39.25315,-76.708,0.42,0.7968,263.478
ASSOCIATED_DATA: N/A,38,70884,1010.21,0.0724,33.0394,33.1494,305.2994,49.8828,21.1876,34.1445,1.6612,6.38307,0.0632,32.5,17.6,76,39.25315,-76.708,0.42,0.755,261.054
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,70885,1009.62,0.0777,33.4379,33.5479,305.7476,49.936,21.5691,34.5578,1.6601,6.37872,0.0632,32.5,17.6,76,39.25315,-76.708,0.42,0.5421,209.1443
DATA_INFO:  All data 1 Hz interval,40,70886,1009.05,0.0828,33.1927,33.3027,305.5521,50.0752,21.39,34.1975,1.6618,6.38523,0.0633,32.5,17.5099,76,39.25315,-76.708,0.4209,0.501,190.0241
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,70887,1008.62,0.0866,32.8464,32.9564,305.2435,49.9018,21.0164,34.1321,1.6656,6.40025,0.0635,32.51,17.5,76,39.25315,-76.708,0.421,0.3298,225.0626
ULOD_FLAG: -77777,42,70888,1008.38,0.0889,32.6505,32.7605,305.0701,49.6496,20.7554,34.5997,1.6713,6.42396,0.0637,32.57,17.5,76,39.25315,-76.708,0.421,0.3632,198.4322
ULOD_VALUE: N/A,43,70889,1008.17,0.0907,32.779,32.889,305.2159,49.7164,20.8944,34.2569,1.6659,6.4034,0.0635,32.61,17.5,76,39.25315,-76.708,0.421,0.4576,169.1116
LLOD_FLAG: -88888,44,70890,1007.95,0.0927,32.3499,32.4599,304.8071,49.7906,20.5268,34.6501,1.6598,6.37976,0.0633,32.61,17.5,76,39.25315,-76.708,0.421,0.4873,154.4258
LLOD_VALUE: N/A,45,70891,1008.66,0.0863,32.523,32.633,304.9182,50.034,20.7639,34.702,1.6563,6.36598,0.0631,32.61,17.5,76,39.25315,-76.708,0.421,0.49,152.7
"DM_CONTACT_INFO:  Ryan Stauffer, NASA GSFC Bldg 33 Rm E426; 301-614-5552; email: ryan.m.stauffer@nasa.gov",46,70892,1008.33,0.0893,32.7917,32.9017,305.2146,50.3643,21.1165,34.2793,1.6542,6.35782,0.063,32.61,17.5,76,39.25315,-76.708,0.421,0.4631,136.0342
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,70893,1009.07,0.0827,33.2803,33.3903,305.6382,50.462,21.5957,34.1857,1.6549,6.36045,0.063,32.61,17.5,76,39.25315,-76.708,0.421,0.4777,134.08
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,70894,1008.76,0.0855,33.0249,33.1349,305.4107,50.2862,21.3055,34.7139,1.6559,6.36431,0.0631,32.61,17.5,76,39.25315,-76.708,0.421,0.4888,150.3772
"OTHER_COMMENTS: This is a parallel ozonesonde launch at UMBC, Launch Time (UTC): 2018-07-02 19:40:47",49,70895,1008.45,0.0882,32.7031,32.8131,305.1157,50.2773,21.0076,34.7727,1.6577,6.37164,0.0632,32.61,17.5,76,39.25315,-76.708,0.421,0.3862,143.6571
REVISION: R0,50,70896,1009.04,0.0829,33.119,33.229,305.4801,50.532,21.4712,34.356,1.6589,6.37675,0.0632,32.64,17.5,76,39.25313,-76.708,0.4156,0.379,142.25
RA: Initial data submission,51,70897,1008.65,0.0864,33.0178,33.1278,305.4122,50.569,21.3901,34.3816,1.6563,6.3678,0.0631,32.69,17.5,76,39.25394,-76.709,0.1733,0.3979,142.25
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,70898,1009.26,0.081,32.6725,32.7825,305.0148,50.8532,21.1651,34.1953,1.6595,6.38113,0.0632,32.73,17.5,76,39.25411,-76.7092,0.122,0.4089,142.25
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,70899,1008.88,0.0844,35.2532,35.3632,307.6231,51.0212,23.5837,34.3536,1.6617,6.38982,0.0634,32.73,17.5,76,39.25415,-76.7092,0.1094,0.4275,125.2869
,54,70900,1008.44,0.0884,33.1234,33.2334,305.5364,50.8844,21.5883,34.3886,1.6603,6.38406,0.0633,32.73,17.5,76,39.25416,-76.7092,0.1063,0.2917,122.85
,55,70901,1008.2,0.0905,32.9547,33.0647,305.389,50.9409,21.4519,34.3271,1.6591,6.37949,0.0633,32.73,17.5,76,39.25415,-76.7092,0.106,0.279,122.85
,56,70902,1008.93,0.084,32.1932,32.3032,304.5658,50.9411,20.7538,34.32,1.6608,6.38607,0.0633,32.73,17.5,76,39.25416,-76.7092,0.1033,0.2889,122.85
,57,70903,1008.6,0.0869,32.6659,32.7759,305.0653,51.1168,21.2436,34.3642,1.6566,6.36957,0.0631,32.73,17.5,76,39.25416,-76.7092,0.103,0.3607,129.8172
,58,70904,1008.21,0.0905,32.7138,32.8238,305.1475,51.175,21.3059,34.3875,1.656,6.3673,0.0632,32.73,17.4126,76,39.25414,-76.7092,0.1039,0.2738,115.4829
,59,70905,1009.92,0.0751,32.6581,32.7681,304.944,51.1973,21.2625,34.269,1.6577,6.3743,0.0631,32.74,17.4,76,39.25414,-76.7092,0.1049,0.2514,121.5532
,60,70906,1010.51,0.0699,32.0117,32.1217,304.2495,51.1551,20.6555,34.3129,1.6562,6.36947,0.063,32.79,17.4,76,39.25414,-76.7092,0.105,0.259,122.85
,61,70907,1010.59,0.0691,35.5878,35.6978,307.8076,51.4897,24.0427,34.4183,1.6632,6.39759,0.0633,32.84,17.4,76,39.25414,-76.7092,0.1041,0.2958,140.1948
,62,70908,1010.03,0.0742,32.5099,32.6199,304.7871,51.0172,21.0683,34.8721,1.6631,6.39746,0.0633,32.84,17.4,76,39.25415,-76.7092,0.104,0.3088,142.25
,63,70909,1009.25,0.0811,32.3613,32.4713,304.706,51.097,20.958,34.9819,1.6647,6.40383,0.0635,32.84,17.4,76,39.25414,-76.7092,0.104,0.457,162.3835
,64,70910,1008.78,0.0853,32.6345,32.7445,305.019,51.2726,21.2641,34.541,1.6695,6.4225,0.0637,32.84,17.4,76,39.25414,-76.7092,0.1058,0.48,165.53
,65,70911,1008.4,0.0887,32.6689,32.7789,305.0864,51.3257,21.3126,34.5257,1.6664,6.41048,0.0636,32.84,17.4,76,39.25414,-76.7092,0.1069,0.4532,165.53
,66,70912,1008.17,0.0909,32.6788,32.7888,305.1166,51.2858,21.3088,34.5388,1.6695,6.42267,0.0637,32.84,17.4,76,39.25414,-76.7092,0.107,0.2645,159.6128
,67,70913,1007.97,0.0927,32.6975,32.8075,305.1523,51.3149,21.3351,34.5662,1.6648,6.40398,0.0635,32.84,17.4,76,39.25414,-76.7092,0.1079,0.1439,177.3171
,68,70914,1008.87,0.0845,32.1647,32.2747,304.5423,51.3027,20.8426,34.5873,1.6614,6.39081,0.0633,32.84,17.4,76,39.25413,-76.7092,0.1097,0.1214,180
,69,70915,1008.57,0.0872,32.4302,32.5402,304.8338,51.282,21.0792,35.0479,1.661,6.39037,0.0634,32.89,17.4,76,39.25413,-76.7092,0.1118,0.12,180
,70,70916,1009.26,0.081,32.6665,32.7765,305.0093,51.3425,21.3159,34.6981,1.6592,6.38443,0.0632,32.94,17.4,76,39.25413,-76.7092,0.1129,0.2718,180
,71,70917,1009.57,0.0783,32.849,32.959,305.1645,51.3412,21.4831,34.5617,1.6581,6.38043,0.0632,32.96,17.4,76,39.25414,-76.7092,0.1139,0.3518,180
,72,70918,1010.05,0.0739,32.7215,32.8315,304.9961,51.34,21.3658,34.6723,1.6571,6.37651,0.0631,32.96,17.4,76,39.25413,-76.7092,0.1157,0.4386,180
,73,70919,1010.31,0.0717,32.6137,32.7237,304.8664,51.34,21.2666,34.6555,1.663,6.39972,0.0634,32.96,17.4,76,39.25413,-76.7092,0.1177,0.3637,180
,74,70920,1009.55,0.0785,33.3713,33.4813,305.6877,51.2772,21.9419,35.1702,1.6622,6.39641,0.0634,32.96,17.4,76,39.25413,-76.7092,0.1207,0.35,180
,75,70921,1009.87,0.0756,32.7463,32.8563,305.0364,51.2343,21.3546,34.8286,1.6611,6.39212,0.0633,32.96,17.4,76,39.25414,-76.7092,0.1201,0.3143,189.3222
,76,70922,1011.22,0.0635,31.5573,31.6673,303.7356,51.1771,20.2454,34.6653,1.6663,6.41243,0.0634,32.96,17.4,76,39.25414,-76.7092,0.1218,0.3276,197.0046
,77,70923,1010.34,0.0713,32.5265,32.6365,304.7769,51.3008,21.1739,34.7721,1.6609,6.3913,0.0632,32.96,17.4,76,39.25414,-76.7092,0.122,0.4172,195.7691
,78,70924,1009.45,0.0793,32.5052,32.6152,304.8325,51.2056,21.1241,35.2651,1.6582,6.38129,0.0632,32.98,17.4,76,39.25415,-76.7092,0.1211,0.43,195.46
,79,70925,1008.84,0.0848,32.9423,33.0523,305.3219,51.2423,21.5365,35.3387,1.6632,6.40195,0.0635,33.03,17.4,76,39.25415,-76.7092,0.121,0.526,181.9746
,80,70926,1008.57,0.0872,34.115,34.225,306.5149,51.393,22.6609,35.132,1.6623,6.3986,0.0635,33.05,17.4,76,39.25415,-76.7092,0.1223,0.5183,186.6993
,81,70927,1008.35,0.0892,35.3837,35.4937,307.7994,51.5572,23.8778,34.8932,1.6603,6.39114,0.0634,33.07,17.4,76,39.25415,-76.7092,0.1238,0.4935,194.3908
,82,70928,1008.06,0.0918,32.7876,32.8976,305.234,50.8826,21.2806,34.8772,1.6566,6.37658,0.0632,33.07,17.4,76,39.25416,-76.7092,0.124,0.5847,188.4773
,83,70929,1007.83,0.0939,32.5998,32.7098,305.067,50.7073,21.0517,34.889,1.6542,6.36741,0.0632,33.07,17.4,76,39.25416,-76.7092,0.1249,0.6,187.35
,84,70930,1007.67,0.0953,35.2409,35.3509,307.7161,51.3861,23.6915,34.9346,1.6549,6.37008,0.0632,33.07,17.4,76,39.25417,-76.7092,0.1232,0.6356,186.4233
,85,70931,1007.54,0.0965,35.9653,36.0753,308.4493,51.5581,24.4111,34.9488,1.6524,6.3601,0.0631,33.07,17.3119,76,39.25418,-76.7092,0.1221,0.64,187.2264
,86,70932,1007.43,0.0975,33.4671,33.5771,305.9661,51.3173,22.042,34.9674,1.6572,6.37926,0.0634,33.07,17.3,76,39.25418,-76.7092,0.1237,0.64,188.6134
,87,70933,1007.35,0.0982,35.6225,35.7325,308.1243,51.7624,24.1631,34.9614,1.6528,6.36197,0.0631,33.07,17.3,76,39.25418,-76.7092,0.124,0.6745,188.8
,88,70934,1009.02,0.0832,33.4679,33.5779,305.8302,51.5444,22.1155,35.0317,1.6484,6.34464,0.0629,33.07,17.3,76,39.25415,-76.7092,0.1321,0.7069,193.8794
,89,70935,1008.86,0.0846,33.1347,33.2447,305.5116,51.1835,21.6942,35.4282,1.6462,6.33682,0.0628,33.11,17.3,76,39.25415,-76.7092,0.1339,0.71,196.8876
,90,70936,1008.47,0.088,35.2821,35.3921,307.6875,51.4885,23.7619,35.1141,1.6425,6.3238,0.0627,33.18,17.3,76,39.25416,-76.7092,0.134,0.7187,188.6191
,91,70937,1008.2,0.0905,33.6619,33.7719,306.0941,51.4883,22.2757,35.4476,1.6489,6.34905,0.063,33.19,17.3,76,39.25417,-76.7092,0.1306,0.7545,187.35
,92,70938,1009.23,0.0813,33.5373,33.6473,305.8814,52.1356,22.3668,35.2205,1.6491,6.35008,0.0629,33.19,17.3,76,39.25417,-76.7092,0.13,0.6493,196.3162
,93,70939,1009.37,0.08,33.9235,34.0335,306.254,52.2332,22.7528,35.271,1.649,6.3495,0.0629,33.19,17.3,76,39.25417,-76.7092,0.1292,0.6552,197.88
,94,70940,1009.42,0.0795,33.5838,33.6938,305.9102,52.6085,22.5582,35.2808,1.6582,6.38568,0.0633,33.19,17.3,76,39.25448,-76.7095,0.0395,0.5492,198.3231
,95,70941,1009.32,0.0805,33.2607,33.3707,305.5973,52.1754,22.125,35.2186,1.6634,6.40588,0.0635,33.19,17.3,76,39.25451,-76.7096,0.0338,0.3209,212.1741
,96,70942,1009.33,0.0804,33.1684,33.2784,305.5047,52.2563,22.0653,35.2444,1.6545,6.37113,0.0632,33.19,17.3,76,39.25452,-76.7096,0.0323,0.1781,262.1987
,97,70943,1009.27,0.0809,33.2025,33.3125,305.5436,51.7272,21.9298,35.3265,1.6573,6.38185,0.0633,33.19,17.3,76,39.25452,-76.7096,0.032,0.1175,270
,98,70944,1009.23,0.0813,33.2016,33.3116,305.5461,51.403,21.8261,35.3484,1.6538,6.36824,0.0631,33.19,17.3,76.84059,39.25453,-76.7095,0.0312,0.2781,313.9211
,99,70945,1009.28,0.0808,33.4622,33.5722,305.8019,51.5086,22.0985,35.35,1.6495,6.35199,0.0629,33.22,17.3,77,39.25454,-76.7096,0.0275,0.5197,328.8921
,100,70946,1009.36,0.0801,33.5348,33.6448,305.8677,51.5387,22.1748,35.2978,1.6499,6.3548,0.063,33.28,17.3,77,39.25455,-76.7096,0.0253,0.5674,329.85
,101,70947,1009.29,0.0807,33.626,33.736,305.9641,51.7035,22.3116,35.3158,1.6526,6.36591,0.0631,33.31,17.3,76.1396,39.25457,-76.7096,0.0207,0.613,337.585
,102,70948,1009.21,0.0814,33.2828,33.3928,305.6286,51.6535,21.98,35.3285,1.6547,6.37432,0.0632,33.31,17.3,76,39.25452,-76.7096,0.0336,0.4499,333.618
,103,70949,1009.21,0.0814,33.4301,33.5401,305.7763,51.7325,22.1408,35.3468,1.6533,6.36886,0.0631,33.31,17.3,76,39.25448,-76.7096,0.0427,0.4368,343.4848
,104,70950,1009.17,0.0818,33.5835,33.6935,305.933,51.7937,22.3009,35.3937,1.646,6.34027,0.0628,33.31,17.3,76,39.25445,-76.7095,0.0492,0.6495,43.866
,105,70951,1009.25,0.0811,33.5305,33.6405,305.8726,51.7913,22.2519,35.4087,1.6467,6.34308,0.0629,33.31,17.3,76,39.25443,-76.7095,0.0543,0.8191,306.5598
,106,70952,1009.23,0.0813,33.563,33.673,305.9074,51.79,22.2815,35.4186,1.6522,6.3643,0.0631,33.31,17.3,76,39.25441,-76.7095,0.0576,0.8744,352.65
,107,70953,1009.19,0.0817,33.8588,33.9688,306.2055,51.8665,22.5768,35.4115,1.653,6.3676,0.0631,33.31,17.3,76,39.25441,-76.7095,0.0588,0.914,352.65
,108,70954,1009.15,0.082,33.5993,33.7093,305.9505,51.88,22.3434,35.4184,1.6538,6.37096,0.0631,33.31,17.3,76,39.25438,-76.7095,0.0649,0.836,348.3428
,109,70955,1009.12,0.0823,33.5575,33.6675,305.9103,51.88,22.3047,35.42,1.6523,6.36523,0.0631,33.34,17.3,76,39.25435,-76.7095,0.0712,0.82,351.998
,110,70956,1009.04,0.083,33.8556,33.9656,306.2147,51.9148,22.5895,35.42,1.6529,6.36882,0.0631,33.39,17.3,76,39.25434,-76.7095,0.0746,0.8287,351.3895
,111,70957,1009.04,0.083,33.9688,34.0788,306.3279,51.7739,22.6483,35.42,1.6539,6.37345,0.0632,33.43,17.3,76.85941,39.25433,-76.7095,0.0767,0.8558,49.3764
,112,70958,1009.1,0.0824,33.9889,34.0989,306.3426,51.7857,22.6707,35.4468,1.6531,6.37053,0.0631,33.43,17.3,77,39.25433,-76.7095,0.0797,0.86,0
,113,70959,1009.13,0.0822,33.9815,34.0915,306.3328,51.79,22.6654,35.45,1.6462,6.34352,0.0628,33.43,17.3,76.15363,39.25432,-76.7095,0.0808,0.8092,290.1274
,114,70960,1009.11,0.0823,34.0236,34.1336,306.3763,51.8685,22.7294,35.4587,1.6406,6.32161,0.0626,33.43,17.3,76.87187,39.25432,-76.7095,0.0819,0.8697,341.7873
,115,70961,1009.11,0.0823,33.9692,34.0792,306.3222,51.8279,22.6661,35.5121,1.6391,6.31571,0.0626,33.43,17.2132,76.13168,39.25431,-76.7095,0.0829,0.9234,339.2087
,116,70962,1009.03,0.0831,33.6078,33.7178,305.9689,51.6936,22.2919,35.529,1.6408,6.32224,0.0627,33.43,17.2,76,39.25431,-76.7095,0.083,0.93,338.84
,117,70963,1009.04,0.083,33.5341,33.6441,305.8943,51.7967,22.2566,35.53,1.6464,6.34419,0.0629,33.43,17.2,76,39.25431,-76.7095,0.083,0.7235,342.3872
,118,70964,1009.04,0.083,33.5389,33.6489,305.8989,51.81,22.2659,35.5211,1.6443,6.33612,0.0628,33.43,17.2,76,39.25431,-76.7095,0.0839,0.5668,348.3407
,119,70965,1009.11,0.0824,33.54,33.65,305.8939,51.7749,22.2556,35.5288,1.6458,6.34174,0.0629,33.43,17.2,76,39.25431,-76.7095,0.0822,0.5237,350.937
,120,70966,1009.08,0.0826,33.3837,33.4937,305.741,51.5095,22.0274,35.5387,1.6469,6.3473,0.0629,33.49,17.2,76,39.25431,-76.7095,0.082,0.52,46.2466
,121,70967,1009.04,0.083,33.1433,33.2533,305.504,51.5152,21.8088,35.6122,1.6479,6.35233,0.063,33.54,17.2,76,39.25431,-76.7095,0.0829,0.5381,0
,122,70968,1009.11,0.0824,32.7877,32.8977,305.1433,51.4841,21.472,35.629,1.6435,6.3352,0.0628,33.54,17.2,76,39.25431,-76.7095,0.0839,0.2257,0
,123,70969,1009.12,0.0823,33.0605,33.1705,305.4155,51.5155,21.7323,35.63,1.6448,6.34012,0.0628,33.54,17.2,76,39.2543,-76.7095,0.0867,0.119,0
,124,70970,1009.13,0.0822,33.214,33.324,305.5673,51.6516,21.9165,35.63,1.6406,6.32381,0.0626,33.54,17.2,76.87723,39.2543,-76.7095,0.087,0.0135,157.9017
,125,70971,1009.09,0.0825,33.23,33.34,305.5873,51.67,21.937,35.63,1.64,6.3214,0.0626,33.54,17.2,76.13267,39.2543,-76.7095,0.0879,0.1388,180
,126,70972,1009.21,0.0815,33.221,33.331,305.5682,51.7873,21.9659,35.639,1.64,6.3214,0.0626,33.54,17.2,76,39.2543,-76.7095,0.0889,0.16,180
,127,70973,1009.37,0.08,33.1303,33.2403,305.4628,51.791,21.8838,35.649,1.64,6.3214,0.0626,33.54,17.2,76,39.25429,-76.7095,0.089,0.2766,180
,128,70974,1009.46,0.0792,33.12,33.23,305.4448,51.79,21.874,35.65,1.6382,6.31439,0.0625,33.54,17.2,76,39.25428,-76.7095,0.0899,0.29,180
,129,70975,1009.5,0.0789,33.0761,33.1861,305.3984,52.2111,21.967,35.7114,1.6485,6.35499,0.0629,33.55,17.2,76,39.25428,-76.7095,0.09,0.4567,180
,130,70976,1009.48,0.079,33.044,33.154,305.3677,52.2266,21.9418,35.7027,1.6483,6.35456,0.0629,33.58,17.2,76.86733,39.25428,-76.7095,0.09,0.3412,189.5059
,131,70977,1009.47,0.0791,32.598,32.708,304.9238,52.1388,21.5048,35.682,1.6489,6.35865,0.063,33.65,17.2,77,39.25429,-76.7095,0.09,0.338,190.96
