Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,62208,998.68,0.1762,29.64,29.78,302.9026,45.9933,16.7931,49.7695,1.6179,6.53787,0.0655,44.12,17,82,39.25486,-76.7077,0.1932,5.3787,250.9664
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,62209,997.99,0.1824,29.6372,29.7772,302.9599,46.1219,16.8341,49.75,1.614,6.5215,0.0653,44.12,17,82,39.25486,-76.7077,0.2001,5.3314,246.2394
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,62210,997.31,0.1884,29.4005,29.5405,302.7814,46.2797,16.6733,49.75,1.61,6.50513,0.0652,44.12,17,82,39.25485,-76.7076,0.208,5.4498,243.6851
OTHER_COMMENTS: Launch Time (UTC): 2018-06-30 17:16:03,49,62211,996.48,0.1958,29.5476,29.6876,303.0005,46.4473,16.8639,49.8287,1.6011,6.46849,0.0649,44.12,17,82,39.25485,-76.7076,0.2149,5.4697,245.5303
REVISION: R0,50,62212,995.55,0.2041,29.3478,29.4878,302.881,46.5754,16.7258,49.8203,1.613,6.5176,0.0655,44.12,17,82,39.25487,-76.7076,0.2212,5.3253,246.3984
RA: Initial data submission,51,62213,994.76,0.2113,29.28,29.42,302.8821,46.7402,16.7201,49.8288,1.6127,6.51635,0.0655,44.12,17,82,39.25491,-76.7076,0.2281,5.1736,250.3696
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,62214,994.04,0.2177,29.28,29.42,302.9444,46.7495,16.7228,49.7638,1.596,6.44702,0.0648,44.12,17,82,39.25495,-76.7076,0.2346,4.8205,252.0146
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,62215,993.35,0.2239,29.2701,29.4101,302.9955,46.8687,16.7537,49.8293,1.6049,6.48397,0.0653,44.12,17,82,39.255,-76.7076,0.2429,4.6912,250.7346
,54,62216,992.55,0.2311,29.2407,29.3807,303.0351,46.9481,16.754,49.83,1.6118,6.51281,0.0656,44.12,17,82,39.25502,-76.7075,0.2508,4.4362,249.5679
,55,62217,991.86,0.2373,28.9607,29.1007,302.8143,47.1521,16.5673,49.8105,1.6069,6.49212,0.0655,44.12,17,82,39.25504,-76.7074,0.2581,4.2512,247.6011
,56,62218,991.14,0.2438,28.9886,29.1286,302.9053,47.2357,16.6202,49.829,1.6013,6.4691,0.0653,44.12,17,82,39.25504,-76.7073,0.2637,3.8983,239.2446
,57,62219,990.37,0.2506,28.962,29.102,302.9455,47.3428,16.6314,49.9048,1.5888,6.41751,0.0648,44.12,17,82,39.25502,-76.7072,0.2696,3.7211,237.258
,58,62220,989.73,0.2564,28.9011,29.0411,302.9401,47.3991,16.5947,49.8314,1.6126,6.51575,0.0659,44.12,17,82,39.25501,-76.7072,0.2769,3.5332,239.5464
,59,62221,989.08,0.2623,28.8709,29.0109,302.9671,47.4,16.5678,49.83,1.6285,6.58187,0.0666,44.12,17,82,39.25502,-76.7071,0.2838,3.6366,238.9405
,60,62222,988.32,0.2691,28.612,28.752,302.7731,47.5338,16.3759,49.8778,1.6271,6.57597,0.0665,44.12,17,82,39.25505,-76.707,0.2916,3.5731,240.6879
,61,62223,987.55,0.2761,28.5717,28.7117,302.8007,47.8602,16.4471,49.8988,1.61,6.50543,0.0658,44.12,17,82,39.25509,-76.707,0.2995,3.57,240.77
,62,62224,986.76,0.2832,28.5305,28.6705,302.8287,48.1469,16.5034,49.8605,1.6031,6.47649,0.0656,44.12,17,82,39.25512,-76.707,0.3069,3.7479,239.4554
,63,62225,985.89,0.291,28.5202,28.6602,302.8943,48.2768,16.5362,49.8795,1.603,6.4762,0.0657,44.12,17,82,39.25514,-76.707,0.3148,3.7207,244.2484
,64,62226,985.04,0.2987,28.4815,28.6215,302.9297,48.3569,16.5264,49.88,1.602,6.47226,0.0657,44.13,17,82.96154,39.25513,-76.707,0.3208,3.5758,249.5431
,65,62227,984.16,0.3067,28.3947,28.5347,302.9206,48.4737,16.4852,49.88,1.5916,6.42888,0.0653,44.13,17,83,39.25509,-76.707,0.3267,3.4563,255.2184
,66,62228,983.49,0.3127,28.2408,28.3808,302.8235,48.6292,16.3945,49.9397,1.5651,6.31937,0.0642,44.13,17,83,39.25504,-76.7069,0.333,3.3903,261.5681
,67,62229,982.81,0.3188,28.3774,28.5174,303.0212,48.6104,16.5137,49.8811,1.5679,6.33097,0.0644,44.13,17,83,39.25499,-76.7069,0.3399,3.39,261.6
,68,62230,982.07,0.3255,28.351,28.491,303.0589,48.5713,16.4763,49.88,1.5603,6.29918,0.0641,44.13,17,83,39.25496,-76.7069,0.3487,3.032,272.1936
,69,62231,981.36,0.3319,28.1307,28.2707,302.9007,48.5795,16.2776,49.9468,1.5724,6.34941,0.0647,44.13,17,83,39.25497,-76.7068,0.3566,2.8483,277.9095
,70,62232,980.57,0.3391,28.08,28.22,302.9192,49.0105,16.3702,49.92,1.571,6.34363,0.0647,44.13,17,83,39.255,-76.7068,0.364,2.6603,281.6615
,71,62233,979.74,0.3466,28.0899,28.2299,303.002,49.2669,16.4609,49.9398,1.5621,6.30842,0.0644,44.21,17,83,39.25506,-76.7068,0.3699,2.7983,277.411
,72,62234,979,0.3533,28.0997,28.2397,303.078,49.231,16.4581,49.9497,1.5639,6.31726,0.0645,44.27,17,83,39.25512,-76.7068,0.3768,2.7805,272.5856
,73,62235,978.17,0.3609,27.8599,27.9999,302.909,49.1339,16.2073,49.8828,1.5621,6.30991,0.0645,44.29,17,83,39.25517,-76.7067,0.3828,2.6071,270.097
,74,62236,977.49,0.3671,27.8098,27.9498,302.9193,49.1583,16.1693,49.9495,1.587,6.41317,0.0656,44.29,17,83,39.25519,-76.7066,0.39,2.6014,269.9806
,75,62237,976.79,0.3734,27.7901,27.9301,302.9608,48.9512,16.0855,49.8904,1.586,6.40912,0.0656,44.29,17,83,39.2552,-76.7066,0.396,2.7789,267.5545
,76,62238,976.15,0.3792,27.7802,27.9202,303.0081,48.8912,16.0566,49.9684,1.5595,6.29931,0.0645,44.29,17,83,39.25518,-76.7065,0.4029,2.8094,269.9515
,77,62239,975.37,0.3864,27.7413,27.8813,303.038,49.1026,16.0889,49.9313,1.5677,6.33325,0.0649,44.29,17,83,39.25516,-76.7064,0.4107,3.2256,276.1081
,78,62240,974.48,0.3944,27.4618,27.6019,302.8362,49.6468,16.0059,50.0087,1.577,6.37186,0.0654,44.29,17,83,39.25513,-76.7064,0.4191,3.3616,279.166
,79,62241,973.55,0.4029,27.5798,27.7298,303.0469,50.1004,16.2649,49.92,1.578,6.37591,0.0655,44.29,17,83,39.25512,-76.7064,0.428,3.47,278.9
,80,62242,972.69,0.4108,27.3856,27.5356,302.9275,50.4596,16.1989,49.92,1.5809,6.38805,0.0657,44.29,17,83,39.25511,-76.7064,0.4367,3.47,278.9
,81,62243,971.73,0.4195,27.3891,27.5391,303.0164,50.783,16.3021,49.8909,1.571,6.34674,0.0653,44.29,17,83,39.2551,-76.7064,0.4441,3.4261,274.396
,82,62244,970.95,0.4266,27.34,27.49,303.0363,50.9404,16.3051,49.9401,1.569,6.33862,0.0653,44.29,17,83,39.2551,-76.7063,0.45,3.22,269.9765
,83,62245,970.13,0.434,27.3301,27.4801,303.0994,51.0193,16.3209,49.9598,1.57,6.34276,0.0654,44.29,17,83,39.25509,-76.7063,0.4559,3.2299,265.2822
,84,62246,969.23,0.4422,27.2621,27.4121,303.1105,50.6721,16.1513,49.912,1.5821,6.39299,0.066,44.29,17,83,39.25508,-76.7063,0.4623,3.2217,265.227
,85,62247,968.55,0.4485,27.0697,27.2197,302.9773,50.4823,15.9155,49.959,1.5847,6.40372,0.0661,44.29,17,83,39.25507,-76.7063,0.4691,3.02,264.91
,86,62248,967.9,0.4544,27.0594,27.2094,303.0251,50.573,15.9344,49.9207,1.5727,6.35407,0.0657,44.29,17,83,39.25508,-76.7062,0.474,3.0213,264.912
,87,62249,967.27,0.4602,27.0101,27.1601,303.031,50.8195,15.9649,49.9799,1.55,6.26009,0.0647,44.29,17,83,39.25509,-76.7062,0.478,3.1298,265.0797
,88,62250,966.68,0.4656,26.9608,27.1108,303.0349,50.23,15.7369,49.9308,1.5421,6.22726,0.0644,44.29,17,83,39.2551,-76.7061,0.4829,3.13,265.08
,89,62251,966.08,0.4711,26.7661,26.9161,302.8915,50.4139,15.6157,49.9203,1.5362,6.20266,0.0642,44.29,17,83,39.25512,-76.706,0.4878,2.8683,267.5327
,90,62252,965.48,0.4766,26.7537,26.9037,302.9325,50.404,15.6006,49.99,1.5382,6.21103,0.0643,44.29,17,83,39.25513,-76.7059,0.4931,3.015,264.9003
,91,62253,964.96,0.4813,26.9579,27.1079,303.1851,50.6269,15.8569,49.99,1.5493,6.25718,0.0649,44.29,17,83,39.25512,-76.7058,0.4987,2.7364,264.3618
,92,62254,964.22,0.4881,26.5617,26.7117,302.8511,49.9162,15.2734,50.0271,1.576,6.36764,0.066,44.29,17,83,39.2551,-76.7057,0.5046,2.7107,264.33
,93,62255,963.51,0.4946,26.608,26.758,302.9624,49.9867,15.3371,50.0203,1.5858,6.40836,0.0665,44.29,17,83,39.25509,-76.7057,0.5118,2.8757,262.9166
,94,62256,962.83,0.5009,26.6293,26.7793,303.0449,50.7408,15.5903,50.0489,1.5716,6.34933,0.0659,44.29,17,83,39.25508,-76.7057,0.5178,2.8896,256.7872
,95,62257,962.23,0.5063,26.4592,26.6092,302.9266,51.3013,15.6047,49.9741,1.5615,6.30763,0.0655,44.29,17,83.94871,39.25509,-76.7057,0.5237,2.9944,249.4441
,96,62258,961.61,0.512,26.3659,26.5159,302.8873,51.2365,15.4994,49.9793,1.5591,6.29774,0.0655,44.29,17,83.06509,39.25512,-76.7057,0.5287,3.1122,246.863
,97,62259,960.9,0.5186,26.2913,26.4413,302.8762,51.4851,15.5067,49.9604,1.5619,6.30946,0.0657,44.29,17,83,39.25517,-76.7057,0.5339,3.2181,244.4829
,98,62260,960.26,0.5244,26.29,26.44,302.9322,51.5965,15.539,50.0472,1.5765,6.36994,0.0664,44.29,17,83,39.25523,-76.7057,0.5398,3.404,237.3801
,99,62261,959.69,0.5298,26.2232,26.3732,302.9168,51.7623,15.5276,50.0214,1.5799,6.38374,0.0665,44.29,17,83,39.25531,-76.7058,0.5457,3.62,232.4532
,100,62262,959.06,0.5356,26.0507,26.2007,302.7984,52.0805,15.464,50.0294,1.5593,6.2985,0.0657,44.29,17,83,39.25539,-76.7057,0.5526,3.7241,226.284
,101,62263,958.35,0.542,26.198,26.348,303.0112,52.2876,15.6614,50.0201,1.556,6.2849,0.0656,44.29,17,83,39.25546,-76.7057,0.5599,3.7991,222.9379
,102,62264,957.66,0.5484,26.1318,26.2818,303.0072,52.8746,15.7741,50.0005,1.557,6.28889,0.0657,44.3,17,83,39.25551,-76.7057,0.5678,3.8877,214.6277
,103,62265,956.93,0.5551,25.9571,26.1071,302.8956,53.1974,15.7078,50.0576,1.5464,6.2452,0.0652,44.3,17,83,39.25554,-76.7056,0.5757,3.8996,211.1922
,104,62266,956.22,0.5616,25.9216,26.0716,302.9241,53.4846,15.759,50.0695,1.5318,6.18451,0.0646,44.3,17,83.94675,39.25555,-76.7055,0.5826,3.8243,205.4931
,105,62267,955.37,0.5695,25.92,26.07,302.9986,53.4801,15.757,49.9904,1.53,6.17712,0.0647,44.3,17,84,39.25554,-76.7055,0.589,3.9294,202.6434
,106,62268,954.74,0.5753,25.8121,25.9621,302.947,53.5978,15.6903,49.9802,1.5428,6.22999,0.0653,44.3,17,83.01874,39.25551,-76.7055,0.5949,3.6847,199.8236
,107,62269,954.06,0.5816,25.8777,26.0277,303.0747,53.9676,15.8583,50.0574,1.5565,6.28711,0.0659,44.3,17,83,39.2555,-76.7054,0.5998,3.4285,191.9336
,108,62270,953.51,0.5867,25.6511,25.8011,302.8949,53.8846,15.6246,49.9837,1.537,6.20603,0.065,44.3,17,83,39.2555,-76.7054,0.6057,3.6203,185.414
,109,62271,952.78,0.5934,25.6,25.75,302.909,53.6202,15.501,49.9801,1.537,6.20616,0.0651,44.3,17,84,39.25552,-76.7054,0.612,3.6299,185.1149
,110,62272,952.14,0.5993,25.5704,25.7204,302.9376,53.8174,15.5306,50.0491,1.5508,6.26346,0.0658,44.3,17,84,39.25556,-76.7054,0.6189,3.551,190.0657
,111,62273,951.5,0.6052,25.5603,25.7103,302.9857,54.112,15.6059,50.05,1.5442,6.23587,0.0655,44.3,17,84,39.25561,-76.7053,0.6258,3.5597,199.5133
,112,62274,950.78,0.6119,25.3297,25.4797,302.8172,54.2256,15.4247,50.0212,1.5363,6.20334,0.0652,44.3,17,84,39.25567,-76.7053,0.6318,3.4832,206.5637
,113,62275,950.04,0.6187,25.3299,25.4799,302.8844,54.0515,15.3753,50.0498,1.5499,6.25952,0.0659,44.3,17,84,39.25572,-76.7053,0.638,3.8668,210.1227
,114,62276,949.39,0.6248,25.3002,25.4502,302.9128,53.881,15.2985,50.0599,1.5639,6.31775,0.0665,44.3,17,84,39.25576,-76.7053,0.644,3.8203,212.2374
,115,62277,948.76,0.6306,25.2182,25.3682,302.8868,53.8726,15.2201,50.0597,1.5389,6.21379,0.0655,44.3,17,83.98948,39.25581,-76.7053,0.6501,3.6766,215.4678
,116,62278,948.18,0.636,25.0555,25.2055,302.7748,54.1119,15.1378,50.031,1.5255,6.15848,0.0649,44.31,17,83.03253,39.25585,-76.7053,0.6558,3.3704,215.2668
,117,62279,947.45,0.6428,25.0598,25.2098,302.8457,54.3264,15.2038,50.03,1.5506,6.26411,0.0661,44.39,17,83,39.25588,-76.7054,0.6629,3.2912,217.7069
,118,62280,946.71,0.6496,25.186,25.336,303.0421,54.5735,15.3911,50.0294,1.5676,6.33597,0.0669,44.45,17,84,39.25591,-76.7054,0.6711,3.0605,217.7974
,119,62281,945.93,0.6569,24.9405,25.0905,302.8635,55.4047,15.3988,49.9913,1.5416,6.22818,0.0659,44.46,17,84,39.25593,-76.7054,0.6781,3.091,220.615
,120,62282,945.27,0.663,24.9692,25.1192,302.9535,55.6822,15.5031,50.0679,1.5157,6.121,0.0647,44.46,17,84,39.25595,-76.7054,0.6838,3.1484,215.0265
,121,62283,944.6,0.6692,24.9142,25.0642,302.9588,55.783,15.48,50.0049,1.5392,6.21836,0.0658,44.46,17,84,39.25595,-76.7055,0.6896,3.057,217.5488
,122,62284,943.76,0.6771,24.8899,25.0399,303.0113,55.8302,15.471,49.9903,1.559,6.30065,0.0668,44.46,17,84,39.25595,-76.7055,0.697,3.0502,217.767
,123,62285,943.1,0.6833,24.8804,25.0304,303.062,55.8589,15.47,50.0381,1.5609,6.30859,0.0669,44.46,17,84,39.25595,-76.7055,0.7037,3.0789,220.5995
,124,62286,942.49,0.6889,24.6258,24.7758,302.8577,55.8893,15.2412,49.9911,1.562,6.31291,0.067,44.46,17,84,39.25595,-76.7055,0.7099,2.816,222.5577
,125,62287,941.79,0.6955,24.6481,24.7981,302.9457,56.0772,15.3137,50.0462,1.5545,6.28193,0.0667,44.46,17,84,39.25597,-76.7054,0.7156,2.5386,218.061
,126,62288,941.06,0.7022,24.6201,24.7701,302.9837,56.13,15.3031,50.0599,1.539,6.21765,0.0661,44.46,17,84,39.256,-76.7054,0.721,2.5187,217.7068
,127,62289,940.55,0.7069,24.6293,24.7793,303.0396,56.13,15.3113,50.0507,1.5399,6.2215,0.0662,44.46,17,84,39.25604,-76.7053,0.7247,2.418,214.3826
,128,62290,940,0.7121,24.59,24.74,303.051,56.09,15.264,50.04,1.53,6.1803,0.0657,44.46,17,84,39.25608,-76.7053,0.729,2.41,214.12
,129,62291,939.48,0.717,24.5863,24.7363,303.0943,55.9563,15.2226,50.0407,1.532,6.18868,0.0659,44.46,17,84,39.25611,-76.7053,0.7341,2.7051,222.7
,130,62292,938.89,0.7225,24.3884,24.5384,302.9469,55.7657,14.9861,50.0775,1.5332,6.19349,0.066,44.46,17,84,39.25612,-76.7052,0.7402,2.9945,228.2644
,131,62293,938.42,0.7268,24.3433,24.4933,302.9442,55.9281,14.9888,50.0053,1.5386,6.21596,0.0663,44.46,17,84,39.25612,-76.7052,0.7447,3.4097,234.1037
,132,62294,937.86,0.7321,24.2391,24.3891,302.8905,55.5182,14.7777,50.1,1.5268,6.16718,0.0658,44.46,17,84,39.25611,-76.7052,0.75,3.4415,234.5915
,133,62295,937.33,0.737,24.1147,24.2647,302.812,55.2598,14.5901,50.1,1.5019,6.06392,0.0647,44.46,17,84,39.2561,-76.7052,0.7539,3.652,243.3858
