Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,61922,989.96,0.2421,27.0773,27.2173,301.0913,54.7798,17.2001,41.9263,1.5921,5.91808,0.0598,37,16.9,71,39.25389,-76.7072,0.2513,5.1885,293.2929
,54,61923,989.33,0.2478,27.0418,27.1818,301.1107,54.8764,17.1956,41.8924,1.5948,5.9284,0.0599,37,16.9,71,39.25385,-76.7072,0.2576,4.9985,295.1423
,55,61924,988.73,0.2531,27.0219,27.1619,301.1427,54.9613,17.2013,41.9713,1.5923,5.91871,0.0599,37,16.9,71,39.25385,-76.7072,0.258,5.2791,300.5836
,56,61925,987.96,0.26,26.8246,26.9646,301.0121,55.0091,17.032,41.9311,1.5979,5.94017,0.0601,37,16.9,71,39.2538,-76.7072,0.2717,5.31,301.15
,57,61926,987.27,0.2662,26.7847,26.9247,301.032,55.063,17.0103,41.9388,1.6042,5.96438,0.0605,37,16.9,71,39.2538,-76.7071,0.2791,5.151,303.6859
,58,61927,986.42,0.2738,26.7707,26.9107,301.0918,55.4422,17.1048,41.9772,1.6003,5.95056,0.0603,37.05,16.9,71,39.2538,-76.7071,0.2884,5.2975,304.1317
,59,61928,985.59,0.2812,26.6844,26.8244,301.077,55.7268,17.1053,41.9229,1.5981,5.94312,0.0603,37.12,16.9,71,39.25378,-76.7071,0.2976,5.3005,305.9092
,60,61929,984.71,0.2891,26.4978,26.6378,300.9667,55.8858,16.9775,41.9564,1.5944,5.92913,0.0602,37.14,16.9,71,39.25375,-76.707,0.3062,5.2362,308.0224
,61,61930,983.72,0.298,26.5815,26.7215,301.1368,56.0569,17.1034,41.96,1.5857,5.89597,0.0599,37.14,16.9,71,39.25371,-76.707,0.3144,5.1193,306.1716
,62,61931,982.87,0.3056,26.4485,26.5885,301.0777,56.3529,17.0628,41.9865,1.5558,5.78127,0.0588,37.14,16.9,71,39.25367,-76.7069,0.3203,4.8536,309.8463
,63,61932,981.98,0.3137,26.5284,26.6684,301.2352,56.5152,17.1821,42.0079,1.5654,5.81811,0.0592,37.14,16.9,71,39.25361,-76.7068,0.3273,4.6322,312.4424
,64,61933,981.04,0.3222,26.3581,26.4981,301.1468,56.3577,16.9797,41.9717,1.5995,5.94912,0.0606,37.14,16.9,71,39.25353,-76.7067,0.3357,4.4664,312.5464
,65,61934,980.14,0.3302,26.2718,26.4118,301.1391,56.438,16.9211,41.9602,1.6039,5.96594,0.0609,37.14,16.9,71,39.25353,-76.7067,0.336,4.3916,315.1893
,66,61935,979.23,0.3385,26.289,26.429,301.2359,56.7249,17.0178,42.0075,1.5888,5.9079,0.0603,37.14,16.9,71,39.25348,-76.7067,0.3502,4.1526,316.5129
,67,61936,978.36,0.3462,26.2707,26.4107,301.294,57.039,17.0876,42.0004,1.5909,5.91589,0.0605,37.14,16.9,71,39.25347,-76.7067,0.3597,3.9664,322.0481
,68,61937,977.58,0.3533,26.2044,26.3444,301.296,57.3876,17.1209,42.0563,1.5872,5.90195,0.0604,37.14,16.9,71,39.25346,-76.7066,0.3675,4.1663,323.1222
,69,61938,976.73,0.361,26.021,26.161,301.1859,57.3205,16.9315,42.0063,1.5888,5.90789,0.0605,37.14,16.9,71,39.25342,-76.7065,0.3752,4.5379,321.5514
,70,61939,975.8,0.3694,25.9613,26.1013,301.2078,57.4745,16.9187,42.0387,1.5755,5.85665,0.06,37.14,16.9,71,39.25335,-76.7064,0.3818,4.58,321.36
,71,61940,975.08,0.3759,25.9417,26.0817,301.252,57.4251,16.8861,42.0034,1.5723,5.84439,0.0599,37.14,16.9,71,39.25328,-76.7064,0.3875,4.6257,320.1258
,72,61941,974.38,0.3822,25.9109,26.0509,301.2822,57.1189,16.7733,42.0194,1.5788,5.86952,0.0602,37.14,16.9,71,39.25319,-76.7064,0.3929,4.698,320.3693
,73,61942,973.78,0.3876,25.7517,25.901,301.1834,57.2031,16.6564,42.0107,1.579,5.8703,0.0603,37.14,16.9,71,39.25314,-76.7064,0.3986,5.3704,321.367
,74,61943,973.08,0.394,25.6815,25.8315,301.176,57.444,16.6577,42.049,1.579,5.8703,0.0603,37.14,16.9,71,39.25312,-76.7064,0.4039,5.42,321.44
,75,61944,972.39,0.4003,25.6987,25.8487,301.2535,56.8709,16.516,42.078,1.5725,5.84518,0.0601,37.14,16.9,71,39.25312,-76.7064,0.404,5.448,319.1891
,76,61945,971.74,0.4061,25.6907,25.8407,301.3028,56.9513,16.5312,42.08,1.5888,5.90795,0.0608,37.14,16.9,71,39.25314,-76.7063,0.4133,5.4407,319.03
,77,61946,971.2,0.4111,25.5192,25.6692,301.1779,56.941,16.3679,42.0895,1.5872,5.90159,0.0608,37.14,16.9,71,39.25314,-76.7063,0.4197,5.4495,319.03
,78,61947,970.66,0.4159,25.4617,25.6117,301.1681,56.8434,16.2875,42.0417,1.5773,5.86389,0.0604,37.14,16.9,71,39.25312,-76.7063,0.4258,5.1794,320.499
,79,61948,969.98,0.4221,25.4207,25.5707,301.1867,57.0171,16.2968,42.0892,1.577,5.86437,0.0605,37.23,16.9,71,39.25311,-76.7063,0.4319,4.8454,320.4418
,80,61949,969.36,0.4278,25.4106,25.5606,301.2313,57.4249,16.3996,42.0712,1.577,5.86506,0.0605,37.27,16.9,71,39.25309,-76.7063,0.4386,4.9153,319.5455
,81,61950,968.63,0.4343,25.3813,25.5313,301.2665,57.7175,16.4519,42.07,1.5875,5.90551,0.061,37.27,16.9,71,39.25307,-76.7063,0.4457,4.92,319.49
,82,61951,967.83,0.4416,25.3313,25.4813,301.2875,58.1389,16.5192,42.0505,1.5792,5.87372,0.0607,37.27,16.9,71,39.25302,-76.7063,0.4528,4.92,323.9
,83,61952,967.16,0.4477,25.1253,25.2753,301.1388,58.462,16.4138,42.0987,1.5615,5.80543,0.06,37.27,16.9,71,39.25295,-76.7062,0.4569,4.9297,329.2361
,84,61953,966.58,0.453,25.0803,25.2303,301.1439,58.5791,16.4031,42.1,1.556,5.78466,0.0598,37.27,16.9,71,39.25287,-76.7062,0.462,4.8209,335.0335
,85,61954,965.89,0.4594,25.0898,25.2398,301.2164,58.4039,16.3648,42.1,1.5785,5.87088,0.0608,37.27,16.9,71,39.25287,-76.7062,0.462,4.6928,338.2203
,86,61955,965.31,0.4646,25.2082,25.3582,301.3871,58.3818,16.4694,42.1091,1.5708,5.84144,0.0605,37.27,16.9,71,39.25273,-76.7061,0.4729,4.5991,341.3349
,87,61956,964.76,0.4696,25.04,25.19,301.2657,58.5979,16.3701,42.1574,1.5596,5.79822,0.0601,37.27,16.9,71,39.25267,-76.7061,0.4778,4.5616,338.9776
,88,61957,964.27,0.474,25.0113,25.1613,301.2805,58.5444,16.3284,42.1132,1.5609,5.80321,0.0602,37.27,16.9,71,39.25263,-76.706,0.4817,4.5975,341.4626
,89,61958,963.79,0.4785,25.0192,25.1692,301.3318,58.3738,16.2909,42.11,1.5739,5.85336,0.0608,37.27,16.9,71,39.25261,-76.7059,0.4857,4.8862,343.9846
,90,61959,963.37,0.4823,24.9927,25.1427,301.3424,57.4871,16.0261,42.1464,1.5868,5.90287,0.0613,37.27,16.9,71,39.25257,-76.7058,0.4915,4.9282,345.7439
,91,61960,962.92,0.4864,24.802,24.952,301.1899,57.7403,15.9167,42.15,1.5925,5.92459,0.0616,37.27,16.9,71,39.25253,-76.7057,0.4992,4.8225,349.2222
,92,61961,962.23,0.4926,24.7143,24.8643,301.1626,58.381,16.0075,42.1124,1.593,5.9266,0.0616,37.27,16.9,71,39.25249,-76.7057,0.5056,4.857,352.061
,93,61962,961.51,0.4992,24.7007,24.8507,301.2131,58.6151,16.0567,42.1007,1.5698,5.83742,0.0607,37.27,16.9,71,39.25246,-76.7057,0.5106,5.2688,350.6965
,94,61963,960.84,0.5054,24.5584,24.7084,301.1292,58.7055,15.9477,42.1094,1.5633,5.81247,0.0605,37.27,16.9,71,39.25242,-76.7057,0.5157,5.4605,348.8996
,95,61964,960.26,0.5106,24.4941,24.6441,301.1156,58.9896,15.9634,42.1473,1.59,5.91522,0.0616,37.27,16.9,71,39.25242,-76.7057,0.516,5.5166,346.0507
,96,61965,959.64,0.5163,24.4625,24.6125,301.1389,58.6703,15.8484,42.1316,1.5975,5.94392,0.062,37.27,16.9,71,39.25235,-76.7057,0.5279,5.5659,344.0872
,97,61966,958.68,0.5251,24.4407,24.5907,301.2027,58.4568,15.7715,42.1107,1.5855,5.89768,0.0615,37.27,16.9,71,39.25229,-76.7057,0.5338,5.4832,342.6475
,98,61967,957.95,0.5318,24.44,24.59,301.2679,58.9168,15.8928,42.1576,1.5488,5.75691,0.0601,37.27,16.9,71,39.25224,-76.7057,0.5388,5.2514,341.8188
,99,61968,957.48,0.536,24.44,24.59,301.3104,59.0621,15.9309,42.16,1.5677,5.82961,0.0608,37.3,16.9,71,39.25217,-76.7057,0.5428,5.3245,341.5265
,100,61969,956.89,0.5415,24.218,24.368,301.1382,59.5788,15.859,42.1322,1.5783,5.87199,0.0614,37.38,16.9,71,39.25212,-76.7057,0.5476,5.1265,343.8874
,101,61970,956.38,0.5462,24.1909,24.3409,301.1568,59.7293,15.873,42.1391,1.569,5.83682,0.061,37.41,16.9,71,39.25207,-76.7057,0.5516,4.9004,343.6062
,102,61971,955.9,0.5505,24.3289,24.4789,301.3387,59.9251,16.0537,42.177,1.5754,5.86152,0.0613,37.41,16.9,71,39.252,-76.7057,0.5557,4.7874,344.6894
,103,61972,955.47,0.5545,24.276,24.426,301.3247,60.4977,16.153,42.1709,1.5879,5.90951,0.0618,37.41,16.9,71,39.25195,-76.7058,0.5615,4.78,344.78
,104,61973,954.96,0.5592,24.0782,24.2282,301.1705,60.9432,16.0824,42.1508,1.5967,5.94324,0.0623,37.41,16.9,71,39.25189,-76.7058,0.5668,4.78,344.78
,105,61974,954.38,0.5645,24.0321,24.1821,301.1754,60.8368,16.0117,42.15,1.5837,5.89351,0.0617,37.41,16.9,71,39.25189,-76.7058,0.567,4.78,343.2731
,106,61975,953.83,0.5696,24.0487,24.1987,301.2423,60.9234,16.0491,42.1874,1.5727,5.85129,0.0613,37.41,16.9,71,39.25179,-76.7058,0.5763,4.6773,342.8164
,107,61976,953.27,0.5748,23.8936,24.0436,301.1357,60.3411,15.753,42.1624,1.5766,5.86617,0.0616,37.41,16.9,71,39.25172,-76.7057,0.5825,4.716,342.1735
,108,61977,952.66,0.5803,23.8703,24.0203,301.1666,60.5026,15.7734,42.1697,1.576,5.86393,0.0616,37.41,16.9,71,39.25164,-76.7057,0.5878,4.72,342.12
,109,61978,952.12,0.5853,23.8509,24.0009,301.1947,60.0613,15.6404,42.1795,1.575,5.86017,0.0615,37.41,16.9,71,39.25156,-76.7057,0.5918,4.6627,338.9793
,110,61979,951.66,0.5895,23.8218,23.9718,301.2073,60.0964,15.6218,42.18,1.5825,5.88888,0.0619,37.41,16.9,71,39.25151,-76.7057,0.5958,4.8105,338.83
,111,61980,951.23,0.5934,23.8385,23.9885,301.2636,60.4708,15.735,42.18,1.5913,5.92278,0.0623,37.41,16.9,71,39.25148,-76.7056,0.5988,4.7736,335.9191
,112,61981,950.83,0.5971,23.7816,23.9316,301.2417,60.5292,15.6963,42.2384,1.6046,5.97393,0.0628,37.41,16.9,71,39.25148,-76.7055,0.6029,4.7019,334.6395
,113,61982,950.4,0.6011,23.7704,23.9204,301.2698,60.6261,15.7104,42.2304,1.6098,5.99374,0.0631,37.41,16.9,71,39.25149,-76.7055,0.6078,4.6232,336.07
,114,61983,949.86,0.606,23.5996,23.7496,301.1451,61.0939,15.6703,42.2205,1.6157,6.01637,0.0634,37.41,16.9,71,39.2515,-76.7054,0.6137,4.4685,333.2614
,115,61984,949.35,0.6108,23.5701,23.7201,301.1609,61.1498,15.6561,42.2101,1.613,6.00606,0.0633,37.41,16.9,71,39.2515,-76.7054,0.614,4.5197,330.6231
,116,61985,948.75,0.6163,23.5209,23.6709,301.1649,61.2874,15.6452,42.21,1.613,6.006,0.0633,37.41,16.9,71,39.25147,-76.7054,0.6258,3.8626,329.5404
,117,61986,948.27,0.6208,23.4716,23.6216,301.1592,61.706,15.705,42.2003,1.6062,5.97998,0.0631,37.41,16.9,71,39.25144,-76.7054,0.6318,3.7436,324.8955
,118,61987,947.6,0.6269,23.4319,23.5819,301.179,61.9203,15.7213,42.2381,1.5965,5.94248,0.0627,37.41,16.9,71,39.2514,-76.7054,0.6377,3.5016,319.8192
,119,61988,946.91,0.6332,23.4206,23.5706,301.2298,61.7514,15.6684,42.193,1.6007,5.95875,0.0629,37.41,16.9,71,39.25137,-76.7053,0.6427,3.3114,315.2191
,120,61989,946.36,0.6383,23.4299,23.5799,301.2902,61.957,15.7291,42.19,1.5744,5.85762,0.0619,37.41,16.9,71,39.25136,-76.7053,0.646,3.3,314.94
,121,61990,945.96,0.642,23.3813,23.5313,301.2764,62.0476,15.7057,42.2581,1.5867,5.90487,0.0624,37.41,16.9,71,39.25137,-76.7052,0.6489,3.1053,313.2463
,122,61991,945.69,0.6445,23.2265,23.3765,301.1436,62.0788,15.5678,42.2504,1.6004,5.95782,0.063,37.41,16.9,71,39.25139,-76.7052,0.6538,3.1,313.2
,123,61992,945.15,0.6495,23.2001,23.3501,301.1664,61.96,15.5131,42.2103,1.609,5.99215,0.0634,37.49,16.9,71,39.25139,-76.7051,0.6541,3.1,309.1382
,124,61993,944.68,0.6539,23.2099,23.3599,301.2186,61.96,15.5219,42.2497,1.607,5.98555,0.0634,37.54,16.9,71,39.25135,-76.7051,0.6629,3.1,313.1718
,125,61994,944.26,0.6578,23.1708,23.3208,301.217,62.4399,15.6052,42.25,1.6099,5.99686,0.0635,37.54,16.9,71,39.25135,-76.7051,0.663,2.9629,315.8735
,126,61995,943.7,0.6629,23.1217,23.2717,301.218,62.3535,15.5375,42.2597,1.5974,5.94883,0.063,37.54,16.9,71,39.25121,-76.705,0.6717,2.9503,315.93
,127,61996,942.99,0.6695,23.0819,23.2319,301.2418,62.3786,15.5064,42.2314,1.598,5.95072,0.0631,37.54,16.9,71,39.25114,-76.705,0.6777,3.1879,321.9446
,128,61997,942.23,0.6766,23.09,23.24,301.32,62.32,15.499,42.25,1.59,5.9202,0.0628,37.54,16.9,71,39.25111,-76.705,0.683,3.36,322.25
,129,61998,941.64,0.682,22.9618,23.1118,301.2441,62.1819,15.3432,42.2106,1.5742,5.85955,0.0622,37.54,16.9,71,39.25111,-76.705,0.683,3.4882,319.6169
,130,61999,941.4,0.6842,22.8919,23.0419,301.1944,62.9482,15.4684,42.2197,1.5711,5.84752,0.0621,37.54,16.9,71,39.2511,-76.705,0.6888,3.4706,315.4182
,131,62000,940.86,0.6893,22.86,23.01,301.2107,63.06,15.466,42.2702,1.5871,5.90908,0.0628,37.54,16.9,71,39.25113,-76.7049,0.6931,3.4615,315.2438
