Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"WindDirection_deg, deg",32,72167,1009.33,0.0625,29.3758,29.4758,301.7206,49.472,17.7028,48.1802,1.8075,7.31793,0.0725,43.19,17,81,39.24292,-76.3629,0.0921,5.9012,172.6316
0,33,72168,1008.83,0.0668,29.1748,29.2748,301.5623,49.5715,17.5509,48.1921,1.8337,7.42898,0.0736,43.25,17,81,39.24298,-76.3629,0.0992,5.9682,172.6903
19,34,72169,1008.28,0.0718,29.3281,29.4281,301.7631,49.6204,17.7063,48.2569,1.8561,7.5248,0.0746,43.33,17,81,39.24303,-76.3629,0.1073,6.2413,171.9249
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,72170,1007.67,0.0772,29.28,29.38,301.7666,49.6303,17.6651,48.1806,1.859,7.53706,0.0748,43.34,17,81,39.24308,-76.363,0.1141,6.5197,168.6113
PLATFORM: Hart Miller Island,36,72171,1007.01,0.0829,29.2766,29.3766,301.819,49.6622,17.6726,48.2402,1.8579,7.53265,0.0748,43.34,17,80.97979,39.24315,-76.363,0.1221,6.4874,171.6909
"LOCATION:  39.242, -76.363, 6 m",37,72172,1006.18,0.0904,29.107,29.207,301.7209,49.7709,17.5515,48.2497,1.8558,7.5236,0.0747,43.34,17,80,39.24321,-76.363,0.1292,6.3558,172.2418
ASSOCIATED_DATA: N/A,38,72173,1005.44,0.0969,29.0096,29.1096,301.6868,49.8092,17.4746,48.2435,1.881,7.62914,0.0759,43.34,17,80,39.24328,-76.3631,0.1373,6.2135,172.8962
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,72174,1004.8,0.1026,29,29.1,301.732,50.04,17.539,48.33,1.88,7.6251,0.0759,43.34,17,80,39.24335,-76.3631,0.144,6.05,171.8
DATA_INFO:  All data 1 Hz interval,40,72175,1004.02,0.1095,29.0103,29.1103,301.8089,49.9679,17.5256,48.2602,1.8753,7.60533,0.0757,43.34,17,80,39.24341,-76.363,0.1501,5.8575,172.4867
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,72176,1003.32,0.1158,29.0402,29.1402,301.8994,49.743,17.4817,48.2788,1.9044,7.72721,0.077,43.34,17,80,39.24344,-76.363,0.1561,5.6076,172.1564
ULOD_FLAG: -77777,42,72177,1002.63,0.1218,29.0503,29.1503,301.9687,48.9134,17.2251,48.2206,1.9235,7.80709,0.0778,43.34,17,80,39.24346,-76.363,0.1602,5.4864,171.9746
ULOD_VALUE: N/A,43,72178,1002.08,0.1267,29.0612,29.1612,302.0266,48.6961,17.1638,48.2418,1.9376,7.86658,0.0785,43.34,17,80,39.24349,-76.363,0.1662,5.37,171.8
LLOD_FLAG: -88888,44,72179,1001.53,0.1317,29.0992,29.1992,302.1122,48.5588,17.1537,48.2981,1.9256,7.81603,0.0781,43.34,17,80,39.24357,-76.363,0.1732,5.3677,171.8915
LLOD_VALUE: N/A,45,72180,1000.97,0.1366,29.08,29.18,302.141,48.28,17.046,48.25,1.915,7.7717,0.0776,43.34,17,80,39.24363,-76.363,0.178,5.31,174.18
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,72181,1000.38,0.1418,29.08,29.19,302.2014,48.1384,17.0085,48.3491,1.9392,7.87298,0.0787,43.34,17,80,39.24365,-76.3631,0.1831,5.0986,173.5396
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,72182,999.87,0.1465,29.0797,29.1897,302.2452,47.98,16.9557,48.2603,1.9551,7.93954,0.0794,43.34,17,80,39.24368,-76.3631,0.1912,4.9492,174.5137
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,72183,999.29,0.1516,29.07,29.18,302.286,47.98,16.947,48.27,1.957,7.9477,0.0795,43.34,17,80,39.24375,-76.3632,0.197,4.59,175.97
OTHER_COMMENTS: Launch Time (UTC): 2018-06-30 20:02:16,49,72184,998.63,0.1575,29.0597,29.1697,302.3323,47.9682,16.9341,48.3601,1.9521,7.9273,0.0794,43.34,17,80,39.24383,-76.3632,0.2051,4.4489,175.8284
REVISION: R0,50,72185,997.95,0.1636,29.0303,29.1403,302.3618,47.7871,16.8473,48.3699,1.964,7.97706,0.0799,43.34,17,80,39.2439,-76.3631,0.2131,4.3399,173.69
RA: Initial data submission,51,72186,997.34,0.169,29.0602,29.1702,302.4453,47.5008,16.7804,48.3604,1.9625,7.97078,0.0799,43.34,17,80,39.24394,-76.3631,0.2222,4.33,173.69
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,72187,996.7,0.1748,29.0624,29.1724,302.5021,47.5382,16.7945,48.3779,1.9373,7.86505,0.0789,43.34,17,80,39.24393,-76.3631,0.2322,4.3294,173.8045
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,72188,996.05,0.1805,28.8262,28.9362,302.3214,47.4819,16.5602,48.3127,1.9146,7.77018,0.078,43.34,17,80,39.24392,-76.3631,0.2392,4.3054,177.5673
,54,72189,995.41,0.1863,28.98,29.09,302.532,47.53,16.716,48.38,1.93,7.8346,0.0787,43.34,17,80,39.24394,-76.3631,0.244,4.19,180
,55,72190,994.76,0.1921,28.9798,29.0898,302.5873,47.5691,16.7295,48.38,1.9669,7.98928,0.0803,43.34,17,80,39.24396,-76.3631,0.2501,3.9499,180
,56,72191,994.17,0.1974,28.9562,29.0662,302.6151,47.4814,16.678,48.3802,1.9566,7.94629,0.0799,43.34,17,80,39.24401,-76.363,0.2551,3.9418,180.0612
,57,72192,993.66,0.2019,28.7698,28.8798,302.4728,47.55,16.5318,48.39,1.9393,7.87375,0.0792,43.34,17,80,39.24403,-76.363,0.2601,4.0282,183.0263
,58,72193,993.11,0.2069,28.7597,28.8697,302.5109,47.5503,16.5228,48.3879,1.955,7.93953,0.0799,43.34,17,80,39.24408,-76.363,0.2652,3.9421,181.3106
,59,72194,992.63,0.2112,28.75,28.86,302.5427,47.5531,16.5147,48.3215,1.9565,7.9457,0.08,43.34,17,80,39.24411,-76.363,0.2702,4.01,178.6754
,60,72195,992.15,0.2155,28.75,28.86,302.584,47.38,16.457,48.36,1.969,7.9981,0.0806,43.34,17,80,39.24414,-76.363,0.275,4.01,176.31
,61,72196,991.58,0.2205,28.7499,28.8599,302.6334,47.3804,16.457,48.39,1.972,8.0106,0.0808,43.34,17,80,39.24418,-76.363,0.279,4.1205,176.4612
,62,72197,991.03,0.2255,28.7396,28.8496,302.6715,47.42,16.4607,48.39,1.9716,8.00877,0.0808,43.34,17,80,39.24422,-76.363,0.2831,4.1707,181.5242
,63,72198,990.53,0.23,28.7215,28.8315,302.697,47.42,16.4443,48.39,1.9497,7.91741,0.08,43.34,17,80,39.24426,-76.363,0.2858,4.2071,183.7333
,64,72199,989.91,0.2356,28.7012,28.8112,302.7309,47.4951,16.4505,48.39,1.9442,7.89433,0.0797,43.34,17,80,39.24429,-76.3631,0.2888,4.21,183.91
,65,72200,989.35,0.2406,28.7271,28.8371,302.8053,47.3102,16.4121,48.399,1.9693,7.99941,0.0809,43.34,17,80,39.24434,-76.3631,0.2935,4.1015,184.0185
,66,72201,988.78,0.2457,28.63,28.74,302.7575,47.4718,16.3771,48.3909,1.9838,8.06015,0.0815,43.34,17,80,39.2444,-76.3631,0.2995,4.2082,185.1027
,67,72202,988.22,0.2507,28.427,28.537,302.6022,47.6187,16.2416,48.4452,1.9868,8.07282,0.0817,43.34,17,80,39.24447,-76.3631,0.3055,4.2384,187.5723
,68,72203,987.63,0.2562,28.6353,28.7453,302.8641,47.7427,16.4722,48.3937,1.9673,7.99089,0.0809,43.34,17,80,39.24451,-76.3631,0.3116,4.3245,185.8367
,69,72204,987.02,0.2616,28.3718,28.4818,302.6518,47.961,16.3029,48.4284,1.9468,7.90512,0.0801,43.34,17,80,39.24454,-76.363,0.3158,4.4547,182.5926
,70,72205,986.42,0.267,28.3786,28.4886,302.7119,48.1657,16.3761,48.458,1.973,8.01504,0.0812,43.34,17,80,39.24455,-76.363,0.3179,4.0592,177.8091
,71,72206,985.71,0.2735,28.342,28.452,302.7379,48.2559,16.3716,48.46,1.9873,8.07492,0.082,43.35,17,80,39.24456,-76.363,0.3208,4.1534,174.0442
,72,72207,985.1,0.2789,28.3309,28.4409,302.7792,48.3513,16.392,48.3778,1.9716,8.00882,0.0813,43.35,17,80,39.24458,-76.363,0.3247,4.1965,170.5533
,73,72208,984.58,0.2836,28.3198,28.4298,302.8142,48.3598,16.3847,48.3807,NaN,NaN,NaN,NaN,NaN,NaN,39.24462,-76.363,0.329,4.33,169.33
,74,72209,984.07,0.2881,28.2904,28.4004,302.8286,48.3453,16.353,48.4495,1.9417,7.88412,0.0801,43.37,17,80,39.24466,-76.3631,0.3322,4.3363,169.469
,75,72210,983.55,0.2928,28.0991,28.2091,302.6826,48.4504,16.2133,48.4398,1.9353,7.85815,0.0799,43.4,17,80,39.24472,-76.3631,0.3361,4.4606,172.23
,76,72211,983.02,0.2977,28.01,28.12,302.6402,48.4916,16.1445,48.4204,1.9642,7.98089,0.0812,43.47,17,80,39.24477,-76.3631,0.3421,4.5194,173.2776
,77,72212,982.35,0.3037,28.009,28.119,302.698,48.5767,16.1712,48.4416,1.9719,8.01391,0.0816,43.5,17,80,39.24483,-76.3631,0.3481,4.4916,176.7356
,78,72213,981.76,0.3091,27.96,28.07,302.6998,48.9015,16.2315,48.5173,1.9648,7.9842,0.0813,43.5,17,80,39.24488,-76.3631,0.3552,4.5721,183.8514
,79,72214,981.1,0.315,27.9594,28.0694,302.7576,48.9542,16.2478,48.4298,1.9566,7.94996,0.081,43.5,17,80,39.24492,-76.3631,0.3611,4.6376,185.6472
,80,72215,980.44,0.321,27.9299,28.0399,302.7855,49.1612,16.2863,48.4206,1.9358,7.86288,0.0802,43.5,17,80,39.24495,-76.363,0.3661,4.5191,191.4729
,81,72216,979.79,0.3269,27.9194,28.0294,302.8326,49.2824,16.3152,48.4806,1.919,7.79223,0.0795,43.5,17,80,39.24501,-76.363,0.3711,4.4258,193.78
,82,72217,979.12,0.333,27.8891,27.9991,302.8608,49.4,16.3242,48.5097,1.9175,7.78591,0.0795,43.5,17,80,39.24503,-76.363,0.3772,4.2206,196.7197
,83,72218,978.49,0.3387,27.8592,27.9692,302.8872,49.3996,16.2972,48.5004,1.9329,7.85063,0.0802,43.5,17,80,39.24503,-76.363,0.3832,4.244,197.6514
,84,72219,977.91,0.344,27.8299,27.9399,302.9084,49.3871,16.2668,48.51,1.9538,7.9381,0.0812,43.5,17,80,39.24503,-76.363,0.3883,4.352,197.1177
,85,72220,977.33,0.3492,27.6324,27.7424,302.7609,49.3306,16.0674,48.51,1.9488,7.91728,0.081,43.5,17,80,39.24507,-76.363,0.3941,4.5914,195.2952
,86,72221,976.73,0.3547,27.8678,27.9778,303.0503,49.3912,16.3023,48.5094,1.927,7.82594,0.0801,43.5,17,80,39.24511,-76.363,0.399,4.731,195.7922
,87,72222,976.15,0.3599,27.6496,27.7596,302.8826,49.508,16.139,48.4514,1.9282,7.83086,0.0802,43.5,17,80,39.24516,-76.363,0.4032,4.8298,194.05
,88,72223,975.56,0.3653,27.6282,27.7382,302.9134,49.4152,16.09,48.5197,1.937,7.8679,0.0806,43.5,17,80,39.24526,-76.363,0.4112,4.8188,194.0915
,89,72224,975.08,0.3697,27.5696,27.6796,302.8965,49.5853,16.0903,48.5072,1.9364,7.86553,0.0807,43.5,17,80,39.24535,-76.363,0.4182,4.78,195.42
,90,72225,974.55,0.3745,27.5595,27.6695,302.9337,49.7095,16.1204,48.4434,1.9227,7.80799,0.0801,43.5,17,80,39.24541,-76.363,0.4223,4.7656,195.545
,91,72226,974.05,0.379,27.5475,27.6575,302.965,49.6986,16.1052,48.5093,1.9171,7.78425,0.0799,43.5,17,80,39.24545,-76.363,0.4281,4.48,198.02
,92,72227,973.46,0.3844,27.3035,27.4135,302.7726,49.5618,15.8388,48.4414,1.9231,7.80954,0.0802,43.5,17,80,39.24551,-76.3629,0.4371,4.4727,198.0396
,93,72228,972.83,0.3901,27.4712,27.5812,302.9973,49.6585,16.0228,48.51,1.9256,7.82014,0.0803,43.5,17,80,39.24553,-76.3629,0.4432,4.1223,198.9373
,94,72229,972.21,0.3957,27.4975,27.6075,303.0779,49.8689,16.1133,48.51,1.8909,7.67459,0.0789,43.5,17,80,39.24553,-76.3628,0.448,4.1793,197.8993
,95,72230,971.69,0.4005,27.2506,27.3606,302.8756,49.7573,15.8517,48.5102,1.8789,7.62429,0.0785,43.5,17,80,39.24553,-76.3628,0.4521,4.1098,199.79
,96,72231,971.13,0.4056,27.2788,27.3888,302.9545,49.628,15.8363,48.5224,1.8738,7.60299,0.0783,43.5,17,80,39.24554,-76.3628,0.4552,4.1105,199.7835
,97,72232,970.65,0.41,27.2495,27.3595,302.9672,49.5844,15.7959,48.5771,1.8937,7.68635,0.0792,43.5,17,80.04854,39.24557,-76.3627,0.4602,4.3925,200.0538
,98,72233,970.27,0.4135,27.2398,27.3498,302.9916,49.6658,15.8125,48.5202,1.9072,7.74305,0.0798,43.5,17,81,39.24561,-76.3627,0.4641,5.03,208.417
,99,72234,969.78,0.4179,27.2288,27.3388,303.0233,49.4661,15.7398,48.5297,1.9164,7.78143,0.0803,43.5,17,81,39.24569,-76.3626,0.4701,5.03,211.18
,100,72235,969.22,0.4231,27.1888,27.2988,303.0334,49.6628,15.7648,48.5232,1.8952,7.69271,0.0794,43.5,17,81,39.24575,-76.3626,0.4742,5.0296,211.2939
,101,72236,968.77,0.4272,27.1615,27.2715,303.0465,49.7329,15.7623,48.5966,1.8759,7.61179,0.0786,43.5,17,81,39.24585,-76.3626,0.4801,5.0122,214.1368
,102,72237,968.31,0.4314,27.183,27.293,303.1093,49.7855,15.7982,48.5297,1.8742,7.60492,0.0785,43.5,17,81,39.2459,-76.3626,0.4831,4.8536,216.85
,103,72238,967.82,0.4358,26.9608,27.0708,302.9283,49.6368,15.5477,48.5204,1.8825,7.63943,0.0789,43.5,17,81,39.24594,-76.3626,0.4862,4.6415,218.8577
,104,72239,967.4,0.4397,26.9785,27.0885,302.9841,49.56,15.5397,48.53,1.8936,7.68585,0.0795,43.5,17,81,39.24597,-76.3626,0.4901,4.4297,221.0562
,105,72240,966.82,0.4449,26.9564,27.0664,303.0128,49.5628,15.5207,48.5328,1.8852,7.65103,0.0791,43.5,17,81,39.24598,-76.3626,0.4932,4.2227,223.3262
,106,72241,966.32,0.4496,27.1502,27.2602,303.2536,49.651,15.7253,48.62,1.8933,7.68474,0.0795,43.5,17,81,39.246,-76.3626,0.4983,3.989,223.7106
,107,72242,965.76,0.4546,26.9572,27.0672,303.1086,49.6752,15.5561,48.6166,1.899,7.70883,0.0798,43.5,17,81,39.246,-76.3626,0.5042,3.9703,221.1256
,108,72243,965.23,0.4596,26.8705,26.9805,303.0686,49.8419,15.5291,48.5114,1.8993,7.70988,0.0799,43.5,17,81,39.24601,-76.3626,0.5112,4.0016,218.7214
,109,72244,964.54,0.4659,26.8782,26.9882,303.1377,49.8756,15.547,48.54,1.8846,7.64832,0.0793,43.5,17,81,39.24604,-76.3626,0.516,4.4318,217.7403
,110,72245,963.94,0.4714,26.701,26.811,303.0125,49.4451,15.2495,48.5405,1.8447,7.48086,0.0776,43.5,17,81,39.2461,-76.3625,0.519,4.61,215.79
,111,72246,963.36,0.4767,26.7996,26.9096,303.1647,49.946,15.4964,48.589,1.8114,7.34166,0.0762,43.5,17,81,39.24617,-76.3625,0.5221,4.6072,215.8502
,112,72247,962.77,0.4821,26.7761,26.8861,303.1942,49.743,15.4112,48.5412,1.8339,7.43594,0.0772,43.5,17,81,39.24622,-76.3624,0.5252,4.4694,218.8494
,113,72248,962.32,0.4862,26.6504,26.7604,303.1072,49.4844,15.2151,48.5796,1.8645,7.5642,0.0786,43.5,17,81,39.24625,-76.3624,0.5313,4.4464,221.4304
,114,72249,961.82,0.4908,26.6605,26.7705,303.1626,48.6664,14.9648,48.5695,1.8765,7.61449,0.0792,43.5,17,81,39.24628,-76.3623,0.5392,4.3687,222.5097
,115,72250,961.33,0.4953,26.6692,26.7792,303.2147,49.1873,15.1384,48.5607,1.8668,7.57384,0.0788,43.5,17,81,39.24625,-76.3623,0.5431,4.5401,224.88
,116,72251,960.73,0.5008,26.5906,26.7006,303.1896,48.916,14.9803,48.629,1.8487,7.49801,0.0781,43.5,17,81,39.24622,-76.3622,0.5481,4.5484,224.9008
,117,72252,960.19,0.5058,26.6204,26.7304,303.2685,48.7139,14.9434,48.5804,1.8363,7.4457,0.0775,43.5,17,81,39.2462,-76.3622,0.5521,4.471,225.9378
,118,72253,959.6,0.5112,26.6412,26.7512,303.3427,48.3863,14.8572,48.6006,1.849,7.49923,0.0781,43.5,17,81,39.24619,-76.3622,0.5572,4.5157,226.8061
,119,72254,959.07,0.5161,26.6805,26.7905,303.4304,47.3243,14.5498,48.62,1.8494,7.50068,0.0782,43.5,17,81,39.24619,-76.3622,0.5621,4.393,227.1437
,120,72255,958.42,0.5221,26.6897,26.7997,303.4983,47.4104,14.5859,48.6201,1.8371,7.4491,0.0777,43.5,17,81,39.24621,-76.3622,0.565,4.6512,230.0077
,121,72256,957.77,0.5281,26.6594,26.7694,303.5259,47.4512,14.5718,48.63,1.8442,7.47909,0.0781,43.5,17,81,39.24626,-76.3622,0.5692,4.7718,231.7764
,122,72257,957.2,0.5334,26.6396,26.7496,303.5574,47.4916,14.5662,48.63,1.8506,7.50571,0.0784,43.51,17,81,39.24631,-76.3621,0.5742,4.8378,233.6689
,123,72258,956.69,0.5381,26.6279,26.7379,303.5913,47.5306,14.5682,48.63,1.8397,7.46033,0.078,43.51,17,81,39.24636,-76.3621,0.578,5.03,235.87
,124,72259,956.12,0.5432,26.4206,26.5306,303.433,47.5926,14.3994,48.63,1.8142,7.35327,0.0769,43.51,17,81,39.2464,-76.362,0.5821,5.0209,235.9468
,125,72260,955.6,0.5481,26.4393,26.5493,303.4988,47.6791,14.4451,48.63,1.7879,7.24316,0.0758,43.51,17,81,39.24642,-76.3619,0.586,4.7196,238.4845
,126,72261,955.03,0.5534,26.3706,26.4806,303.4814,47.5924,14.3534,48.6312,1.7801,7.21049,0.0755,43.51,17,81,39.24644,-76.3618,0.5891,4.677,238.9064
,127,72262,954.6,0.5574,26.3976,26.5076,303.5486,47.7064,14.4156,48.6882,1.7877,7.24209,0.0758,43.51,17,81,39.24646,-76.3617,0.5922,4.5273,237.6848
,128,72263,954.2,0.5611,26.3196,26.4296,303.5052,47.5947,14.3081,48.63,1.8094,7.33331,0.0768,43.51,17,81,39.2465,-76.3617,0.5982,4.4459,235.2204
,129,72264,953.75,0.5652,26.31,26.42,303.5359,47.7126,14.3368,48.63,1.8195,7.37565,0.0774,43.51,17,81,39.24655,-76.3616,0.6031,4.5914,233.7925
,130,72265,953.24,0.57,26.3091,26.4191,303.5818,47.8424,14.378,48.6297,1.7968,7.28057,0.0764,43.51,17,81,39.24659,-76.3616,0.6072,4.6642,235.4067
,131,72266,952.6,0.5759,26.2788,26.3888,303.6095,47.9248,14.3774,48.622,1.7919,7.25996,0.0762,43.51,17,81,39.24664,-76.3616,0.6123,4.8154,236.6895
,132,72267,952.12,0.5802,26.249,26.359,303.6224,48.0458,14.389,48.6714,1.7899,7.25152,0.0762,43.51,17,81,39.24667,-76.3616,0.6193,5.1954,239.4414
,133,72268,951.6,0.5851,26.2276,26.3376,303.6481,48.1624,14.4066,48.6991,1.7879,7.24376,0.0761,43.53,17,81,39.24669,-76.3615,0.6251,5.5001,242.44
,134,72269,950.99,0.5908,25.9894,26.0994,303.4624,48.4091,14.2683,48.6108,1.7815,7.21779,0.0759,43.58,17,81,39.2467,-76.3615,0.6301,5.5068,242.4311
