Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,63798,982.6,0.2835,29.1639,29.3039,303.832,50.8065,17.9336,47.8566,2.4889,10.29597,0.105,41.62,16.8,75,39.25453,-76.7096,0.3067,2.8335,92.2805
DATA_INFO:  All data 1 Hz interval,40,63799,981.66,0.2921,28.9538,29.0938,303.7037,51.2899,17.8904,47.9388,2.5009,10.3472,0.105,41.65,16.8,75,39.25452,-76.7097,0.3154,2.3601,90.1994
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,63800,980.76,0.3002,28.8563,28.9963,303.6856,51.6386,17.9085,47.9182,2.4972,10.33189,0.105,41.66,16.8,75,39.25453,-76.7097,0.3226,2.2008,93.2237
ULOD_FLAG: -77777,42,63801,980.1,0.3062,28.8254,28.9654,303.7123,52.12,18.0279,47.9047,2.4787,10.25439,0.105,41.67,16.8,75.06706,39.25458,-76.7097,0.3294,2.1107,93.584
ULOD_VALUE: N/A,43,63802,979.29,0.3137,28.8948,29.0348,303.8545,52.1169,18.0902,47.9716,2.4759,10.2429,0.105,41.68,16.8,76,39.25464,-76.7098,0.3354,2.1388,96.3494
LLOD_FLAG: -88888,44,63803,978.49,0.3209,28.7975,28.9375,303.8271,52.0609,17.9839,47.9993,2.4936,10.31783,0.105,41.69,16.8,76,39.25469,-76.7098,0.3432,2.4851,89.9317
LLOD_VALUE: N/A,45,63804,977.67,0.3283,28.6944,28.8344,303.7955,52.1101,17.9032,47.9732,2.5178,10.42002,0.1069,41.69,16.8,75.93668,39.25472,-76.7099,0.3504,2.7342,86.391
"DM_CONTACT_INFO:  John Sullivan, NASA GSFC Bldg 33 Rm E316; 301-614-5549; email: john.t.sullivan@nasa.gov",46,63805,976.99,0.3346,28.7596,28.8996,303.9212,52.2591,18.0094,48.0197,2.5001,10.34525,0.106,41.69,16.8,75.00559,39.25473,-76.7099,0.356,3.237,76.8473
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,63806,976.23,0.3415,28.5552,28.6952,303.7837,52.3739,17.855,47.99,2.4691,10.21437,0.105,41.69,16.8,75,39.2547,-76.71,0.3611,3.3567,73.3283
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,63807,975.64,0.3469,28.7357,28.8757,304.0174,52.5134,18.064,47.9913,2.4733,10.2321,0.105,41.69,16.8,75,39.25466,-76.7101,0.3651,3.239,76.881
OTHER_COMMENTS: Launch Time (UTC): 2018-07-02 17:42:40,49,63808,975.07,0.3521,28.4299,28.5699,303.7606,52.7521,17.8535,48.0795,2.4952,10.32443,0.106,41.69,16.8,75,39.25462,-76.7102,0.3711,3.1699,83.3822
REVISION: R0,50,63809,974.44,0.3579,28.4193,28.5593,303.806,52.9216,17.8949,48.0377,2.5083,10.38002,0.107,41.69,16.8,75,39.2546,-76.7102,0.3772,3.1623,90.081
RA: Initial data submission,51,63810,973.9,0.3628,28.4,28.54,303.8341,52.9704,17.8911,47.9702,2.4889,10.29819,0.106,41.69,16.8,75,39.25459,-76.7102,0.383,3.2308,92.4797
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,63811,973.09,0.3702,28.3895,28.5295,303.8961,53.1638,17.9397,48.06,2.4645,10.1948,0.105,41.69,16.8,75,39.25458,-76.7102,0.3892,3.6181,102.0165
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,63812,972.49,0.3757,28.38,28.52,303.9399,53.2496,17.9568,48.0597,2.4541,10.15116,0.104,41.69,16.8,75,39.25457,-76.7102,0.3942,3.5893,105.8727
,54,63813,971.87,0.3814,28.3771,28.5171,303.9916,53.5329,18.0382,48.0497,2.4581,10.16778,0.105,41.69,16.8,75,39.25458,-76.7102,0.4001,3.8619,108.8269
,55,63814,971.15,0.3879,28.0389,28.1789,303.7153,53.8884,17.8304,48.0242,2.4658,10.20063,0.105,41.69,16.8,75,39.2546,-76.7102,0.4064,4.1121,103.2552
,56,63815,970.45,0.3944,28.0241,28.1641,303.7629,54.2341,17.918,48.0994,2.4626,10.18673,0.105,41.69,16.8,75,39.25462,-76.7102,0.4142,4.5175,94.6208
,57,63816,969.75,0.4008,28.1671,28.3071,303.9701,54.7348,18.1967,48.0799,2.4469,10.12053,0.104,41.69,16.8,75,39.25466,-76.7103,0.4201,4.7801,91.4596
,58,63817,968.97,0.4079,27.96,28.1,303.831,55.08,18.105,48.07,2.439,10.0873,0.104,41.69,16.8,75,39.25468,-76.7104,0.427,4.79,90
,59,63818,968.21,0.4149,27.9378,28.0778,303.8766,55.1527,18.1044,48.1368,2.4338,10.06524,0.104,41.69,16.8,75,39.25468,-76.7105,0.4354,4.751,90
,60,63819,967.5,0.4214,27.6813,27.8213,303.6814,55.2154,17.8847,48.0697,2.4293,10.04607,0.104,41.69,16.8,75,39.25466,-76.7106,0.4433,3.9205,90.1111
,61,63820,966.74,0.4283,27.7184,27.8584,303.7858,55.3811,17.9668,48.0616,2.4367,10.07768,0.104,41.69,16.8,75,39.25463,-76.7106,0.4511,3.6265,93.679
,62,63821,965.87,0.4364,27.6307,27.7707,303.776,55.442,17.9032,48.15,2.4219,10.01499,0.104,41.69,16.8,75,39.25461,-76.7106,0.458,3.43,102.48
,63,63822,965.14,0.4431,27.7896,27.9296,304.0026,55.9046,18.1828,48.159,2.3932,9.89404,0.103,41.69,16.8,75,39.25462,-76.7106,0.4643,3.4423,102.6452
,64,63823,964.45,0.4495,27.5908,27.7308,303.8626,55.7954,17.9664,48.1404,2.3982,9.91506,0.103,41.69,16.8,75,39.25465,-76.7106,0.4702,3.6777,105.9082
,65,63824,963.58,0.4574,27.61,27.75,303.96,55.6671,17.9473,48.15,2.405,9.94359,0.1031,41.69,16.8,75.08058,39.25471,-76.7106,0.4766,3.7062,107.8038
,66,63825,962.83,0.4644,27.61,27.75,304.0277,55.5206,17.9052,48.15,2.416,9.99001,0.104,41.69,16.8,75.99633,39.25477,-76.7106,0.483,4.6861,106.8239
,67,63826,962.15,0.4707,27.6158,27.7558,304.0954,55.7793,17.9846,48.1767,2.415,9.98595,0.1039,41.69,16.8,76,39.25482,-76.7107,0.4915,4.7093,107.1401
,68,63827,961.57,0.476,27.5686,27.7086,304.0996,55.9898,18.0006,48.2494,2.4036,9.93797,0.103,41.69,16.8,76,39.25483,-76.7108,0.4971,4.9205,110.6611
,69,63828,960.88,0.4823,27.4796,27.6196,304.0717,55.98,17.9146,48.2101,2.381,9.84273,0.102,41.7,16.8,75.99791,39.25481,-76.7109,0.503,4.9501,111.9827
,70,63829,960.31,0.4876,27.2795,27.4195,303.9216,56.0083,17.7369,48.2451,2.3854,9.86151,0.103,41.71,16.8,75,39.25478,-76.711,0.5083,5.01,113.29
,71,63830,959.59,0.4942,27.2681,27.4087,303.975,56.17,17.7729,48.1506,2.411,9.97054,0.1039,41.74,16.8,75,39.25475,-76.7111,0.5154,4.9683,113.6599
,72,63831,958.87,0.5009,27.239,27.389,304.0206,56.1779,17.7573,48.162,2.396,9.90731,0.103,41.74,16.8,75,39.25475,-76.7111,0.5223,4.3288,119.2314
,73,63832,958.29,0.5062,27.2193,27.3693,304.0526,56.3383,17.7837,48.2011,2.3961,9.90809,0.103,41.75,16.8,75,39.25475,-76.7112,0.5293,3.9016,121.0638
,74,63833,957.59,0.5128,27.1874,27.3374,304.0842,56.5689,17.8187,48.2288,2.399,9.92104,0.104,41.78,16.8,75,39.25478,-76.7112,0.5363,3.4072,128.0496
,75,63834,956.78,0.5203,26.8843,27.0343,303.8507,56.7806,17.5949,48.2063,2.3983,9.91878,0.104,41.79,16.8,75,39.25482,-76.7112,0.5435,3.3354,127.049
,76,63835,955.9,0.5284,26.7957,26.9457,303.8404,56.8198,17.5236,48.3064,2.4044,9.94482,0.104,41.81,16.8,75.07101,39.25487,-76.7112,0.5526,3.26,130.18
,77,63836,955.04,0.5363,26.8528,27.0028,303.9759,57.2277,17.6899,48.2549,2.4077,9.95942,0.1039,41.82,16.8,75.9428,39.2549,-76.7112,0.5604,3.2737,129.7121
,78,63837,954.24,0.5438,26.5814,26.7314,303.7746,57.5318,17.5209,48.1741,2.3859,9.86778,0.103,41.84,16.8,75,39.25492,-76.7113,0.5673,3.5091,122.0387
,79,63838,953.47,0.5509,26.82,26.97,304.0857,57.78,17.812,48.26,2.3652,9.7801,0.1022,41.84,16.8,75,39.25492,-76.7114,0.5746,3.6962,122.4246
,80,63839,952.67,0.5584,26.8026,26.9526,304.1412,57.7806,17.7959,48.2594,2.3921,9.89401,0.1041,41.84,16.8,75,39.25493,-76.7115,0.5826,3.6667,117.5358
,81,63840,951.85,0.566,26.539,26.689,303.9489,57.7968,17.5539,48.25,2.4086,9.96373,0.105,41.84,16.8,75.03375,39.25494,-76.7116,0.5913,3.9122,120.8385
,82,63841,950.87,0.575,26.5092,26.6592,304.0071,58.0107,17.5848,48.2475,2.396,9.9105,0.1039,41.84,16.8,75.91716,39.25496,-76.7116,0.6006,3.6726,122.5911
,83,63842,950.09,0.5824,26.4979,26.6479,304.0673,58.2614,17.6419,48.2241,2.3739,9.81691,0.103,41.84,16.8,75,39.25499,-76.7116,0.6076,3.4627,130.0713
,84,63843,949.24,0.5903,26.4648,26.6148,304.1111,58.543,17.6873,48.2765,2.3726,9.8117,0.1031,41.84,16.8,75,39.25503,-76.7116,0.6155,3.2294,133.9109
,85,63844,948.37,0.5984,26.3643,26.5143,304.0887,58.4239,17.5616,48.2217,2.3837,9.85845,0.104,41.84,16.8,75,39.25508,-76.7115,0.6238,3.1886,137.5852
,86,63845,947.44,0.607,26.1982,26.3482,304.0046,58.3744,17.3922,48.243,2.3909,9.88905,0.104,41.84,16.8,75,39.25512,-76.7115,0.6325,2.86,145.28
,87,63846,946.62,0.6147,26.1682,26.3182,304.05,58.6254,17.4322,48.2882,2.3877,9.87552,0.1039,41.84,16.8,75,39.25515,-76.7115,0.6407,2.85,145.5776
,88,63847,945.92,0.6212,26.1492,26.2992,304.0951,58.8891,17.4857,48.2715,2.3647,9.77822,0.103,41.84,16.8,75,39.25516,-76.7116,0.6485,2.7477,147.9621
,89,63848,945.1,0.6288,26.139,26.289,304.1593,59.0095,17.5086,48.29,2.362,9.76682,0.103,41.84,16.8,75,39.25515,-76.7116,0.6544,2.7167,140.1776
,90,63849,944.34,0.6359,26.1118,26.2618,304.2017,59.2022,17.5339,48.2907,2.3827,9.85444,0.1041,41.84,16.8,75.07449,39.25512,-76.7116,0.6626,2.6507,129.9769
,91,63850,943.65,0.6423,26.0088,26.1588,304.1603,59.2311,17.4452,48.3006,2.392,9.89363,0.105,41.84,16.8,76,39.25509,-76.7116,0.6701,2.6589,120.6171
,92,63851,942.77,0.6506,25.8189,25.9689,304.0482,59.4164,17.3163,48.3835,2.3965,9.9123,0.105,41.84,16.8,75.94549,39.25507,-76.7116,0.6794,2.5031,120.3066
,93,63852,941.88,0.6589,25.7971,25.9471,304.1081,59.73,17.3792,48.2768,2.3857,9.86709,0.1049,41.84,16.8,75,39.25508,-76.7117,0.6877,2.7368,123.6725
,94,63853,940.99,0.6672,25.7675,25.9175,304.1595,60.0567,17.4379,48.3392,2.373,9.81335,0.104,41.84,16.8,75,39.25511,-76.7117,0.6946,2.7959,132.3965
,95,63854,940.21,0.6746,25.7226,25.8726,304.186,60.5878,17.5347,48.33,2.3632,9.77187,0.1041,41.84,16.8,75.06004,39.25517,-76.7118,0.7015,2.753,144.1923
,96,63855,939.33,0.6828,25.4663,25.6163,304.0065,60.7082,17.3259,48.3282,2.385,9.86395,0.1051,41.84,16.8,76,39.25524,-76.7118,0.7097,2.7946,147.115
,97,63856,938.42,0.6914,25.6164,25.7664,304.2439,60.6844,17.4607,48.3124,2.4145,9.98866,0.106,41.84,16.8,75.91975,39.25529,-76.7118,0.7177,2.7384,149.8282
,98,63857,937.61,0.6991,25.4579,25.6079,304.1574,60.6158,17.2939,48.34,2.4061,9.95294,0.1059,41.84,16.8,75,39.25532,-76.7118,0.7268,2.697,154.8312
,99,63858,936.75,0.7071,25.4364,25.5864,304.215,60.5961,17.2679,48.3481,2.3808,9.84634,0.105,41.84,16.8,75,39.25532,-76.7118,0.7345,2.491,151.6006
,100,63859,935.96,0.7146,25.4,25.55,304.251,60.7725,17.2802,48.4221,2.3791,9.83916,0.105,41.84,16.8,75,39.25529,-76.7117,0.7405,2.3802,140.4117
,101,63860,935.15,0.7222,25.3994,25.5494,304.3254,60.965,17.3292,48.3112,2.3814,9.84868,0.1051,41.84,16.8,75,39.25525,-76.7117,0.7484,2.0825,139.1361
,102,63861,934.46,0.7287,25.3794,25.5294,304.3689,61.1951,17.3693,48.33,2.3867,9.87107,0.106,41.84,16.8,75,39.2552,-76.7118,0.7552,1.8267,125.7065
,103,63862,933.72,0.7357,25.1193,25.2693,304.1732,61.3247,17.1585,48.334,2.379,9.8386,0.105,41.84,16.8,75,39.25517,-76.7118,0.7614,1.978,119.066
,104,63863,933.13,0.7412,25.1101,25.2601,304.2176,61.3895,17.1659,48.3896,2.379,9.8386,0.105,41.84,16.8,75,39.25515,-76.7119,0.767,1.8113,126.3715
,105,63864,932.46,0.7475,25.0828,25.2328,304.2526,61.6279,17.2017,48.38,2.3894,9.88306,0.106,41.85,16.8,75,39.25516,-76.7119,0.7742,2.1087,140.2767
,106,63865,931.68,0.7549,24.812,24.962,304.0489,61.5493,16.9267,48.38,2.406,9.95356,0.107,41.87,16.8,75,39.25518,-76.712,0.7811,2.0631,150.6378
,107,63866,930.96,0.7617,24.9797,25.1297,304.2865,61.4901,17.0687,48.38,2.405,9.95031,0.107,41.9,16.8,75,39.25522,-76.7121,0.788,2.3195,169.632
,108,63867,930.2,0.7689,24.7987,24.9487,304.1738,61.4867,16.8981,48.3891,2.3838,9.86082,0.106,41.9,16.8,75,39.25528,-76.7121,0.7952,2.29,174.79
,109,63868,929.5,0.7755,24.7591,24.9091,304.1983,62.0102,16.9947,48.3613,2.3778,9.83604,0.106,41.92,16.8,75,39.25533,-76.7121,0.8011,2.285,174.8871
,110,63869,928.76,0.7824,24.6962,24.8462,304.2023,62.5715,17.0773,48.429,2.3683,9.79635,0.1051,41.93,16.8,75,39.25539,-76.712,0.8074,2.0344,179.601
,111,63870,927.88,0.7908,24.4459,24.5959,304.0299,62.9648,16.9393,48.4096,2.3933,9.90218,0.107,41.94,16.8,75,39.25542,-76.712,0.8143,2.3081,171.8893
,112,63871,927.35,0.7958,24.5993,24.7493,304.2368,62.8253,17.0492,48.4005,2.401,9.93542,0.107,41.97,16.8,75,39.25545,-76.7119,0.821,2.5218,163.2372
,113,63872,926.52,0.8037,24.488,24.638,304.1999,62.0641,16.7526,48.4753,2.3936,9.9043,0.107,41.97,16.8,75,39.25546,-76.7119,0.8293,2.8151,162.8204
,114,63873,925.74,0.8111,24.4408,24.5908,304.2244,61.9428,16.6765,48.3603,2.382,9.85638,0.1069,42,16.8,75,39.25546,-76.7119,0.8371,2.94,163.56
,115,63874,925.06,0.8175,24.4701,24.6201,304.3178,62.8002,16.9206,48.3714,2.3449,9.69947,0.105,42,16.8,75,39.25545,-76.7119,0.8421,2.9389,163.6613
,116,63875,924.46,0.8232,24.4715,24.6215,304.3762,62.1187,16.7502,48.4794,2.3391,9.67494,0.1051,42,16.8,75,39.25543,-76.7119,0.8483,2.8483,171.8457
,117,63876,923.75,0.83,24.3228,24.4728,304.2905,63.6207,16.9863,48.4667,2.3744,9.82417,0.106,42,16.8,75,39.25541,-76.712,0.8543,2.8203,175.78
,118,63877,923.1,0.8362,24.1106,24.2606,304.1347,64.1723,16.9213,48.3725,2.3864,9.87476,0.107,42,16.8,75.06135,39.2554,-76.712,0.8625,2.8196,175.5475
,119,63878,922.37,0.843,24.1176,24.2676,304.2097,63.3067,16.7139,48.4076,2.3913,9.89557,0.107,42,16.8,75.92054,39.25541,-76.712,0.8706,2.66,171.99
,120,63879,921.58,0.8506,24.087,24.237,304.2537,63.5192,16.738,48.382,2.3826,9.85883,0.107,42,16.8,75,39.25544,-76.712,0.8783,2.6541,171.9713
,121,63880,920.79,0.8581,24.0293,24.1793,304.2692,63.9396,16.7874,48.4237,2.3743,9.82371,0.107,42,16.8,75,39.25549,-76.7119,0.8853,2.5311,171.7285
,122,63881,919.94,0.8661,24.0114,24.1614,304.3306,65.2125,17.0805,48.5139,2.3559,9.74612,0.106,42,16.8,75,39.25555,-76.7119,0.8924,2.298,175.1434
,123,63882,919.3,0.8723,24.0328,24.1828,304.413,65.0604,17.0635,48.4308,2.3538,9.73721,0.106,42,16.8,75,39.25562,-76.7119,0.8982,2.2657,179.7825
,124,63883,918.7,0.8781,24.1055,24.2555,304.5443,63.8224,16.8294,48.4541,2.3253,9.61686,0.105,42,16.8,75,39.25568,-76.7119,0.9023,2.16,174.47
,125,63884,918.29,0.882,24.1733,24.3233,304.6518,63.3668,16.7807,48.508,2.331,9.64054,0.1051,42,16.8,75.02899,39.25574,-76.712,0.9062,2.16,174.47
,126,63885,917.67,0.8879,23.9518,24.1018,304.4845,60.5608,15.8617,48.4418,2.3637,9.77905,0.107,42,16.8,76,39.25579,-76.712,0.9124,2.1768,174.1438
,127,63886,917.04,0.8939,23.9784,24.1284,304.5716,60.2675,15.8105,48.4691,2.3747,9.82564,0.107,42,16.8,76,39.25584,-76.712,0.9192,2.4453,169.0224
,128,63887,916.29,0.9011,23.903,24.053,304.5655,60.5749,15.8189,48.446,2.3661,9.7891,0.1069,42,16.8,76,39.25587,-76.712,0.9264,2.6512,168.6374
,129,63888,915.71,0.9066,23.5827,23.7327,304.2919,61.6051,15.7814,48.5176,2.3548,9.74118,0.106,42,16.8,76,39.25589,-76.712,0.9324,3.1733,170.6561
,130,63889,915.03,0.9131,23.7707,23.9207,304.5482,63.2482,16.3712,48.4766,2.3511,9.72593,0.106,42,16.8,76,39.2559,-76.7119,0.9393,3.3703,172.0852
,131,63890,914.23,0.9208,23.5286,23.6786,304.3764,63.4865,16.2012,48.3961,2.3554,9.74392,0.107,42,16.8,76,39.25588,-76.7119,0.9474,3.1349,178.5272
