Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Seconds_UTC, s",13,72375,1006.83,0.0372,26.9,27,299.466,70.51,21.083,45.24,1.522,5.8768,0.0584,43.34,16.9,63,39.24303,-76.3628,0.064,10.11,180
"Pressure_hPa, hPa",14,72376,1006.29,0.042,26.9686,27.0686,299.5797,70.0296,21.0369,45.2302,1.5602,6.02847,0.0599,43.34,16.9,63,39.24316,-76.3628,0.0718,10.012,180
"Altitude_km, km",15,72377,1005.61,0.048,27.3561,27.4561,300.0245,68.5154,21.0508,45.2003,1.5541,6.00398,0.0597,43.34,16.9,63.9899,39.24329,-76.3628,0.0789,9.9209,180.6236
"Temp_degC, degC",16,72378,1004.94,0.0539,27.9587,28.0587,300.6833,67.2222,21.3139,45.2299,1.542,5.95618,0.0593,43.34,16.9,63.0099,39.24338,-76.3628,0.0881,9.8551,182.257
"RawTemp_degC, degC",17,72379,1004.26,0.0599,27.83,27.93,300.613,66.44,21.001,45.22,1.544,5.9641,0.0594,43.34,16.9,64,39.24348,-76.3628,0.094,10.37,182.96
"Theta_K, K",18,72380,1003.48,0.0668,27.9756,28.0756,300.8247,66.6342,21.1864,45.22,1.5032,5.80235,0.0578,43.34,16.9,63.02913,39.24359,-76.3627,0.0989,11.1079,181.5231
"RH_percent, percent",19,72381,1002.8,0.0729,27.9899,28.0899,300.8973,66.64,21.2019,45.22,1.5297,5.90737,0.0589,43.34,16.9,63,39.24372,-76.3627,0.1059,11.0211,181.3414
"Frostpoint_degC, degC",20,72382,1002.03,0.0797,27.8123,27.9123,300.786,66.8489,21.084,45.2202,1.5439,5.96352,0.0595,43.34,16.9,63.99029,39.24385,-76.3627,0.1121,11.1194,181.5134
"InternalTemp_degC, degC",21,72383,1001.27,0.0865,28.0453,28.1453,301.084,66.7421,21.2791,45.2396,1.5293,5.90576,0.059,43.34,16.9,63.01942,39.24395,-76.3627,0.1179,11.0612,184.8532
"Ozonecurrent_uA, uA",22,72384,1000.55,0.0929,28.01,28.11,301.11,66.6,21.211,45.23,1.544,5.9641,0.0596,43.34,16.9,63,39.24401,-76.3627,0.123,11.17,185.41
"Ozone_mPa, mPa",23,72385,999.81,0.0994,28.078,28.178,301.242,66.299,21.2013,45.23,1.5168,5.85633,0.0585,43.34,16.9,63,39.24409,-76.3627,0.1288,11.1409,183.9828
"Ozone_ppmv, ppmv",24,72386,999.07,0.106,28.1097,28.2097,301.3371,66.6859,21.3257,45.2894,1.5239,5.88448,0.0589,43.34,16.9,63,39.24419,-76.3626,0.1359,11.0212,185.0288
"PumpTemp_degC, degC",25,72387,998.43,0.1118,28.3704,28.4704,301.653,67.0515,21.6627,45.2596,1.542,5.95608,0.0597,43.34,16.9,63,39.2443,-76.3626,0.1431,10.8984,184.03
"OzoneBattery_V, V",26,72388,997.7,0.1183,28.4096,28.5096,301.756,67.1985,21.7363,45.2204,1.539,5.94442,0.0596,43.34,16.9,63,39.24442,-76.3626,0.1499,10.7416,184.03
"PumpCurrent_mA, mA",27,72389,997.05,0.1241,28.6476,28.7476,302.05,67.3089,21.9895,45.3091,1.5499,5.98746,0.0601,43.34,16.9,63.99,39.24452,-76.3626,0.1559,10.6806,185.6437
"Latitude_deg, deg",28,72390,996.37,0.1302,28.39,28.49,301.851,67.11,21.695,45.22,1.567,6.0553,0.0608,43.34,16.9,64,39.24458,-76.3626,0.162,10.67,185.66
"Longitude_deg, deg",29,72391,995.65,0.1366,28.4677,28.5677,301.9908,67.1003,21.7668,45.3074,1.5515,5.99375,0.0602,43.34,16.9,64,39.24464,-76.3626,0.1678,10.6603,185.1649
"GPSAltitude_km, km",30,72392,994.87,0.1436,28.5888,28.6888,302.1791,67.0406,21.867,45.2308,1.5718,6.07435,0.0611,43.34,16.9,64,39.24473,-76.3625,0.1749,10.66,185.15
"WindSpeed_mps, mps",31,72393,994.08,0.1507,28.6,28.7,302.259,66.81,21.821,45.25,1.578,6.0989,0.0614,43.34,16.9,64,39.24485,-76.3625,0.181,10.21,187
"WindDirection_deg, deg",32,72394,993.46,0.1562,28.4058,28.5058,302.1182,66.5673,21.5773,45.2597,1.5761,6.09162,0.0613,43.36,16.9,64,39.24496,-76.3625,0.1868,9.7343,187.3398
0,33,72395,992.74,0.1627,28.5881,28.6881,302.3634,66.4709,21.7264,45.3392,1.574,6.08467,0.0613,43.42,16.9,64,39.24503,-76.3626,0.1919,9.72,187.35
19,34,72396,991.99,0.1694,28.39,28.49,302.23,66.4,21.521,45.34,1.574,6.0854,0.0613,43.46,16.9,64,39.24508,-76.3626,0.198,9.59,187.45
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,72397,991.32,0.1755,28.3997,28.4997,302.298,66.4485,21.5424,45.3109,1.5759,6.09346,0.0615,43.48,16.9,64,39.24514,-76.3625,0.2048,9.5512,190.3044
PLATFORM: Hart Miller Island,36,72398,990.62,0.1818,28.3901,28.4901,302.3495,66.3609,21.5113,45.3298,1.5968,6.17635,0.0624,43.49,16.9,64,39.24523,-76.3625,0.2099,9.55,190.39
"LOCATION:  39.242, -76.363, 6 m",37,72399,989.88,0.1884,28.29,28.39,302.313,66.25,21.389,45.34,1.598,6.1812,0.0624,43.49,16.9,64,39.24535,-76.3624,0.216,9.54,190.39
ASSOCIATED_DATA: N/A,38,72400,989.05,0.1959,28.1233,28.2233,302.2189,66.4461,21.2792,45.34,1.6215,6.27453,0.0635,43.49,16.9,64,39.24545,-76.3625,0.2219,9.3047,190.0959
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,72401,988.38,0.2019,28.3576,28.4576,302.512,66.5292,21.5215,45.3301,1.6339,6.32362,0.064,43.49,16.9,64,39.24551,-76.3625,0.2289,8.8051,190.6443
DATA_INFO:  All data 1 Hz interval,40,72402,987.65,0.2085,28.15,28.25,302.368,66.5,21.317,45.35,1.65,6.3875,0.0647,43.49,16.9,64,39.24554,-76.3625,0.235,8.63,190.86
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,72403,986.93,0.215,28.1108,28.2108,302.3905,66.3137,21.2346,45.35,1.6647,6.44593,0.0653,43.49,16.9,64,39.24559,-76.3624,0.2419,8.8065,195.5169
ULOD_FLAG: -77777,42,72404,986.22,0.2214,28.3179,28.4179,302.6612,66.4387,21.4617,45.3401,1.668,6.45888,0.0655,43.49,16.9,64,39.24568,-76.3624,0.2489,8.6813,194.6894
ULOD_VALUE: N/A,43,72405,985.51,0.2278,28.25,28.35,302.655,66.47,21.404,45.35,1.685,6.5264,0.0662,43.5,16.9,64,39.24579,-76.3623,0.256,8.71,195.29
LLOD_FLAG: -88888,44,72406,984.78,0.2344,28.0735,28.1735,302.5413,66.3524,21.2079,45.35,1.6997,6.58473,0.0669,43.5,16.9,64,39.24589,-76.3624,0.2619,8.3963,197.2802
LLOD_VALUE: N/A,45,72407,984.05,0.241,28.07,28.17,302.6024,66.35,21.204,45.3599,1.7119,6.63302,0.0674,43.5,16.9,64,39.24594,-76.3624,0.2689,8.1227,196.4489
"DM_CONTACT_INFO:  Lance Niño, email: lwn4@cornell.edu",46,72408,983.2,0.2487,28.0473,28.1473,302.6539,66.4408,21.2046,45.3407,1.7301,6.70542,0.0682,43.5,16.9,64,39.24598,-76.3624,0.2741,8.1894,198.368
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,72409,982.46,0.2554,27.7754,27.8754,302.4452,66.5184,20.9658,45.4086,1.7408,6.74775,0.0687,43.5,16.9,64,39.24603,-76.3623,0.2809,8.1312,199.1641
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,72410,981.84,0.261,27.77,27.8799,302.5053,66.6586,21.0036,45.4001,1.738,6.73682,0.0686,43.5,16.9,64,39.24612,-76.3622,0.2869,7.9815,200.8628
OTHER_COMMENTS: Launch Time (UTC): 2018-06-18 20:06:03,49,72411,981.22,0.2666,27.9447,28.0547,302.7351,66.6891,21.1768,45.4097,1.7506,6.78678,0.0692,43.5,16.9,64,39.24624,-76.3622,0.2938,8.31,200.4821
REVISION: R0,50,72412,980.6,0.2723,27.7223,27.8323,302.5658,66.6108,20.9464,45.41,1.7559,6.8079,0.0694,43.5,16.9,64,39.24633,-76.3622,0.2989,8.1319,202.0933
RA: Initial data submission,51,72413,979.9,0.2786,27.6618,27.7718,302.5669,66.7265,20.9168,45.4294,1.7657,6.84663,0.0699,43.5,16.9,64,39.24638,-76.3622,0.3039,7.9553,205.5653
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,72414,979.18,0.2852,27.71,27.82,302.679,66.74,20.966,45.42,1.779,6.8994,0.0705,43.5,16.9,64,39.24641,-76.3622,0.311,8.25,205.36
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,72415,978.62,0.2902,27.7296,27.8396,302.7476,66.5831,20.9464,45.371,1.7986,6.97724,0.0713,43.5,16.9,64,39.24646,-76.3621,0.3169,7.9559,206.3698
,54,72416,977.91,0.2967,27.9379,28.0479,303.0202,66.5404,21.1331,45.4591,1.8059,7.00622,0.0716,43.5,16.9,64,39.24655,-76.362,0.3229,8.0391,206.8948
,55,72417,977.1,0.3041,27.74,27.85,302.892,66.19,20.86,45.46,1.808,7.0145,0.0718,43.5,16.9,64,39.24666,-76.362,0.33,8.03,206.9
,56,72418,976.5,0.3095,27.9165,28.0265,303.1234,66.3567,21.0678,45.4502,1.8276,7.09225,0.0726,43.5,16.9,64,39.24673,-76.362,0.3359,7.9712,208.3804
,57,72419,975.83,0.3156,27.7715,27.8815,303.0369,66.1125,20.8701,45.4401,1.8369,7.12914,0.0731,43.5,16.9,64,39.24677,-76.3619,0.3419,7.6037,208.5882
,58,72420,975.18,0.3216,27.77,27.88,303.0923,66.0809,20.8612,45.3915,1.8642,7.23733,0.0743,43.5,16.9,64,39.24679,-76.3619,0.3478,7.8329,211.5697
,59,72421,974.49,0.3279,27.76,27.87,303.144,65.93,20.814,45.44,1.877,7.2882,0.0748,43.5,16.9,64,39.24684,-76.3618,0.353,7.84,211.66
,60,72422,973.84,0.3338,27.7503,27.8603,303.1916,65.9785,20.8169,45.4012,1.876,7.28441,0.0748,43.5,16.9,64,39.24693,-76.3617,0.3588,7.9371,211.2037
,61,72423,973.14,0.3402,27.75,27.86,303.2534,66.0295,20.8289,45.4099,1.8968,7.36675,0.0757,43.5,16.9,64,39.24703,-76.3616,0.3639,7.9697,209.1609
,62,72424,972.42,0.3468,27.7498,27.8598,303.3164,65.9695,20.8137,45.4799,1.9012,7.38425,0.0759,43.5,16.9,64,39.24709,-76.3616,0.3711,7.9369,211.2213
,63,72425,971.74,0.353,27.73,27.84,303.358,65.92,20.783,45.47,1.92,7.4589,0.0768,43.5,16.9,64,39.24711,-76.3616,0.377,7.63,214.35
,64,72426,970.92,0.3605,27.4776,27.5876,303.1755,65.8909,20.5364,45.4603,1.9268,7.48589,0.0771,43.5,16.9,64,39.24713,-76.3615,0.3828,8.1251,214.8646
,65,72427,970.22,0.3669,27.6464,27.7564,303.4081,66.086,20.7446,45.4698,1.9456,7.56048,0.0779,43.5,16.9,64,39.24719,-76.3614,0.3899,8.0812,217.1727
,66,72428,969.5,0.3735,27.62,27.73,303.446,66.13,20.73,45.47,1.947,7.566,0.078,43.5,16.9,64,39.24728,-76.3613,0.397,8.08,217.22
,67,72429,968.75,0.3804,27.3996,27.5096,303.2902,66.1013,20.5139,45.47,1.9659,7.64109,0.0789,43.5,16.9,64,39.24738,-76.3612,0.4031,8.0588,217.2302
,68,72430,968.08,0.3865,27.36,27.47,303.311,66.23,20.508,45.47,1.958,7.6097,0.0786,43.5,16.9,64,39.24744,-76.3612,0.41,7.94,218.25
,69,72431,967.36,0.3931,27.3798,27.4898,303.3952,66.4874,20.5892,45.5096,1.9729,7.66861,0.0793,43.5,16.9,64,39.24746,-76.3612,0.4159,7.6628,217.755
,70,72432,966.69,0.3993,27.3702,27.4802,303.445,66.5978,20.6067,45.4512,1.9897,7.73527,0.08,43.5,16.9,64,39.24747,-76.3611,0.4219,7.9541,220.4259
,71,72433,966.02,0.4054,27.27,27.38,303.404,66.57,20.505,45.53,2,7.7763,0.0805,43.5,16.9,64,39.24752,-76.361,0.428,7.96,220.48
,72,72434,965.27,0.4123,27.3283,27.4383,303.5302,66.5797,20.5623,45.5106,2.0019,7.78407,0.0806,43.5,16.9,64,39.24761,-76.3609,0.4338,8.2901,219.548
,73,72435,964.6,0.4185,27.0753,27.1853,303.3341,66.7172,20.3553,45.51,2.004,7.79204,0.0808,43.5,16.9,64,39.24771,-76.3609,0.4399,7.8787,220.2255
,74,72436,963.91,0.4248,27.0502,27.1602,303.3716,67.0269,20.4064,45.5199,2.008,7.80794,0.081,43.5,16.9,64,39.24777,-76.3609,0.4459,7.5928,220.042
,75,72437,963.23,0.4311,27.0094,27.1194,303.391,67.0704,20.3775,45.51,2.018,7.84784,0.0815,43.5,16.9,64,39.24779,-76.3608,0.4531,7.593,220.0778
,76,72438,962.53,0.4375,26.9512,27.0612,303.3949,67.1092,20.3319,45.51,2.019,7.85162,0.0816,43.5,16.9,64,39.24781,-76.3608,0.4589,7.894,223.8545
,77,72439,961.93,0.4431,26.9104,27.0204,303.4079,67.2882,20.3359,45.5199,2.0289,7.891,0.082,43.5,16.9,64,39.24786,-76.3607,0.4649,8.2762,222.4847
,78,72440,961.28,0.4491,26.7516,26.8616,303.306,67.488,20.233,45.5101,2.0349,7.91496,0.0823,43.5,16.9,64,39.24795,-76.3606,0.4719,8.2899,219.5495
,79,72441,960.65,0.4549,26.74,26.85,303.351,67.61,20.251,45.57,2.044,7.9509,0.0828,43.5,16.9,64,39.24805,-76.3605,0.479,8,219.38
,80,72442,959.9,0.4618,26.66,26.77,303.3367,67.78,20.215,45.58,2.0279,7.88704,0.0822,43.5,16.9,64,39.24811,-76.3605,0.4861,7.7079,221.1543
,81,72443,959.18,0.4684,26.66,26.77,303.4017,67.78,20.215,45.58,2.0162,7.84082,0.0817,43.5,16.9,64,39.24813,-76.3605,0.4919,7.4943,223.5814
,82,72444,958.51,0.4746,26.67,26.78,303.473,67.87,20.246,45.59,2.031,7.8994,0.0824,43.5,16.9,64,39.24815,-76.3605,0.499,7.78,225.92
,83,72445,957.87,0.4806,26.4317,26.5417,303.2894,68.0314,20.057,45.5105,2.038,7.92705,0.0828,43.5,16.9,64,39.24818,-76.3604,0.5051,7.7218,223.9102
,84,72446,957.15,0.4872,26.6048,26.7148,303.5298,68.1757,20.257,45.5586,2.0341,7.91176,0.0827,43.51,16.9,64,39.24827,-76.3603,0.5108,7.9045,220.9294
,85,72447,956.38,0.4943,26.3922,26.5022,303.3846,68.3285,20.0898,45.56,2.0498,7.97415,0.0834,43.51,16.9,64,39.24836,-76.3602,0.5179,7.5834,220.0482
,86,72448,955.66,0.501,26.36,26.47,303.417,68.42,20.081,45.56,2.061,8.0184,0.0839,43.51,16.9,64,39.24842,-76.3602,0.524,7.39,221.27
,87,72449,954.93,0.5077,26.3212,26.4312,303.4432,68.585,20.082,45.5697,2.0697,8.05306,0.0843,43.51,16.9,64,39.24844,-76.3602,0.5308,7.1376,223.1826
,88,72450,954.31,0.5135,26.3398,26.4498,303.5192,68.8177,20.1543,45.5502,2.0799,8.09339,0.0848,43.51,16.9,64,39.24845,-76.3601,0.5379,7.3873,225.378
,89,72451,953.59,0.5202,26.32,26.43,303.564,68.99,20.176,45.61,2.074,8.07,0.0846,43.51,16.9,64,39.24849,-76.36,0.544,7.53,226.42
,90,72452,952.97,0.5259,26.1355,26.2455,303.4329,68.922,19.9847,45.5906,2.0672,8.04311,0.0844,43.51,16.9,64,39.24856,-76.3599,0.5508,7.53,222.488
,91,72453,952.31,0.532,26.0418,26.1518,303.3976,68.9886,19.9104,45.6194,2.0729,8.06562,0.0847,43.51,16.9,64,39.24865,-76.3599,0.5569,7.4908,224.4962
,92,72454,951.65,0.5382,26.0301,26.1401,303.4465,69.2573,19.9615,45.62,2.073,8.0661,0.0848,43.51,16.9,64,39.24871,-76.3599,0.5629,7.3415,225.7477
,93,72455,950.89,0.5452,26.1884,26.2984,303.6757,69.4184,20.1501,45.6101,2.1017,8.17995,0.086,43.51,16.9,64,39.24874,-76.3599,0.5689,7.0925,225.7402
,94,72456,950.17,0.5519,25.97,26.08,303.52,69.61,19.986,45.61,2.096,8.1574,0.0859,43.51,16.9,64,39.24874,-76.3598,0.576,7.28,227.31
,95,72457,949.49,0.5583,25.9778,26.0878,303.5893,69.6117,19.9943,45.6106,2.0931,8.14603,0.0858,43.51,16.9,64,39.24878,-76.3597,0.5831,7.2835,227.2858
,96,72458,948.94,0.5634,25.7566,25.8666,303.4152,69.7848,19.8222,45.6683,2.1066,8.1994,0.0864,43.51,16.9,64,39.24885,-76.3596,0.5888,7.6296,224.8627
,97,72459,948.2,0.5703,25.7402,25.8502,303.4658,70.1133,19.8826,45.5916,2.1011,8.17768,0.0862,43.51,16.9,64,39.24894,-76.3595,0.5949,7.2677,221.8408
,98,72460,947.51,0.5767,25.68,25.79,303.468,70.23,19.851,45.66,2.109,8.209,0.0866,43.51,16.9,64,39.24899,-76.3595,0.602,6.97,224.07
,99,72461,946.85,0.5828,25.6606,25.7706,303.5088,70.4533,19.884,45.66,2.0925,8.14376,0.086,43.52,16.9,64,39.24902,-76.3595,0.6088,6.9991,226.3904
,100,72462,946.08,0.59,25.6501,25.7601,303.5684,70.4996,19.884,45.6699,2.088,8.12636,0.0859,43.53,16.9,64,39.24902,-76.3594,0.6149,7.198,228.014
,101,72463,945.37,0.5967,25.58,25.69,303.562,70.58,19.836,45.67,2.119,8.25,0.0873,43.56,16.9,64,39.24904,-76.3593,0.621,7.27,228.54
,102,72464,944.75,0.6024,25.4052,25.5152,303.4416,70.5994,19.6729,45.6603,2.1239,8.27126,0.0876,43.64,16.9,64,39.2491,-76.3592,0.6288,7.1923,227.074
,103,72465,944,0.6095,25.3608,25.4708,303.4654,70.6882,19.6504,45.6502,2.0966,8.16353,0.0865,43.66,16.9,64,39.24919,-76.3592,0.6349,7.141,223.973
,104,72466,943.25,0.6165,25.5481,25.6581,303.7244,70.987,19.8975,45.6401,2.1168,8.24376,0.0874,43.66,16.9,64,39.24925,-76.3592,0.6419,6.8529,226.3055
,105,72467,942.7,0.6216,25.3619,25.4719,303.5854,71.089,19.7426,45.64,2.114,8.23312,0.0873,43.67,16.9,64,39.24927,-76.3591,0.6479,7.0579,228.2407
,106,72468,941.97,0.6284,25.31,25.42,303.6,71.16,19.709,45.71,2.119,8.2529,0.0876,43.67,16.9,64,39.24927,-76.3591,0.654,7.13,228.77
,107,72469,941.23,0.6354,25.2801,25.3901,303.6367,71.2922,19.7096,45.6999,2.1249,8.27636,0.0879,43.67,16.9,64,39.2493,-76.3589,0.6601,7.2016,229.2458
,108,72470,940.63,0.641,25.2897,25.3997,303.702,71.5134,19.7692,45.6903,2.1163,8.24203,0.0876,43.67,16.9,64,39.24937,-76.3589,0.6668,7.3651,225.8227
,109,72471,939.99,0.647,25.0425,25.1525,303.51,71.8565,19.6087,45.6207,2.1091,8.21348,0.0874,43.67,16.9,64,39.24945,-76.3588,0.6739,6.9543,224.0868
,110,72472,939.26,0.6538,25,25.11,303.534,71.99,19.597,45.62,2.124,8.2727,0.0881,43.67,16.9,64,39.2495,-76.3588,0.681,6.68,226.56
,111,72473,938.56,0.6604,25.2039,25.3139,303.8058,72.0094,19.797,45.688,2.1114,8.2226,0.0876,43.67,16.9,64,39.24951,-76.3588,0.6868,7.2917,227.9095
,112,72474,937.88,0.6668,24.9846,25.0946,303.6445,72.0688,19.6002,45.6704,2.1032,8.19004,0.0873,43.67,16.9,64,39.24951,-76.3587,0.6929,7.3492,230.2035
,113,72475,937.23,0.6729,24.96,25.07,303.68,72.2,19.606,45.68,2.112,8.2251,0.0878,43.67,16.9,64,39.24954,-76.3586,0.7,7.42,229.52
,114,72476,936.54,0.6794,24.9503,25.0603,303.7344,72.3553,19.6312,45.7285,2.0868,8.12491,0.0867,43.67,16.9,64,39.24962,-76.3585,0.7068,7.3617,230.5588
,115,72477,935.84,0.686,24.8716,24.9816,303.7184,72.5266,19.5928,45.7496,2.0929,8.14914,0.0871,43.67,16.9,64,39.2497,-76.3585,0.7129,7.3698,225.8184
,116,72478,935.15,0.6924,24.6819,24.7919,303.5893,72.7775,19.4663,45.7104,2.1078,8.2087,0.0878,43.67,16.9,64,39.24975,-76.3585,0.7199,7.0829,228.1156
,117,72479,934.35,0.7,24.65,24.76,303.631,72.95,19.474,45.71,2.101,8.1815,0.0876,43.67,16.9,64,39.24976,-76.3584,0.727,7.25,229.77
,118,72480,933.71,0.706,24.6304,24.7404,303.6702,73.3029,19.5328,45.71,2.1069,8.20483,0.0879,43.67,16.9,64,39.24976,-76.3583,0.7329,7.5343,231.6033
,119,72481,933.05,0.7122,24.4419,24.5519,303.5393,73.4684,19.3875,45.71,2.107,8.2053,0.0879,43.67,16.9,64,39.2498,-76.3582,0.7399,7.5301,231.64
,120,72482,932.36,0.7187,24.5786,24.6886,303.7429,73.4898,19.5236,45.71,2.107,8.2053,0.088,43.67,16.9,64,39.24988,-76.3581,0.7469,7.6389,230.9173
,121,72483,931.63,0.7256,24.35,24.46,303.577,73.68,19.345,45.7,2.093,8.1497,0.0875,43.67,16.9,64,39.24996,-76.3581,0.754,7.34,229.03
,122,72484,930.95,0.732,24.3412,24.4512,303.6308,73.9045,19.3851,45.7,2.1038,8.1926,0.088,43.67,16.9,64,39.25001,-76.3581,0.7611,7.3394,229.0371
,123,72485,930.24,0.7387,24.4565,24.5665,303.8155,74.3564,19.5937,45.7,2.0836,8.1125,0.0872,43.68,16.9,64,39.25002,-76.358,0.7668,7.2817,229.7487
,124,72486,929.57,0.7451,24.2818,24.3918,303.6993,74.5482,19.4674,45.7693,2.0889,8.13366,0.0875,43.68,16.9,64,39.25002,-76.3579,0.7729,7.5571,231.6209
,125,72487,928.93,0.7511,24.28,24.39,303.757,74.62,19.481,45.7,2.102,8.1855,0.0881,43.68,16.9,64,39.25007,-76.3578,0.78,7.36,230.59
,126,72488,928.25,0.7576,24.1092,24.2192,303.6459,74.632,19.3187,45.7401,2.0839,8.11369,0.0874,43.68,16.9,64,39.25014,-76.3577,0.7871,7.6463,230.887
,127,72489,927.51,0.7645,24.0316,24.1416,303.6352,74.8359,19.2876,45.7498,2.0762,8.08292,0.0871,43.68,16.9,64,39.25021,-76.3577,0.7929,7.2774,228.586
,128,72490,926.7,0.7722,23.9805,24.0905,303.6597,75.1073,19.2959,45.7302,2.077,8.08626,0.0873,43.68,16.9,64,39.25025,-76.3577,0.7989,7.0027,227.56
,129,72491,925.96,0.7792,23.99,24.1,303.738,75.24,19.333,45.74,2.086,8.122,0.0877,43.68,16.9,64,39.25026,-76.3576,0.805,7.12,230.03
,130,72492,925.27,0.7858,23.9706,24.0806,303.7827,75.2788,19.3233,45.7303,2.0773,8.08734,0.0874,43.68,16.9,64,39.25027,-76.3575,0.8118,7.6346,233.1659
,131,72493,924.74,0.7908,23.8988,24.0177,303.768,75.4313,19.2945,45.73,2.0726,8.06859,0.0872,43.68,16.9,64,39.25031,-76.3574,0.8173,7.6322,233.26
,132,72494,924.07,0.7971,23.7373,23.8573,303.6672,75.7373,19.2048,45.7929,2.0657,8.04153,0.087,43.68,16.9,64,39.25038,-76.3573,0.8234,7.3067,231.2306
,133,72495,923.42,0.8033,23.7113,23.8313,303.7006,76.1719,19.271,45.7913,2.086,8.12188,0.088,43.68,16.9,64,39.25046,-76.3573,0.8292,7.2001,231.6641
