Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,RawTemp_degC,Theta_K,RH_percent,Frostpoint_degC,InternalTemp_degC,Ozonecurrent_uA,Ozone_mPa,Ozone_ppmv,PumpTemp_degC,OzoneBattery_V,PumpCurrent_mA,Latitude_deg,Longitude_deg,GPSAltitude_km,WindSpeed_mps,WindDirection_deg
"Seconds_UTC, s",13,65322,1006.9,0.0898,28.4696,28.6096,301.0325,42.0293,14.3377,48.06,1.8457,7.05768,0.0701,44.6,16.9,82,39.25439,-76.7092,0.1052,1.3432,241.3175
"Pressure_hPa, hPa",14,65323,1006.34,0.0947,28.4594,28.5994,301.0698,42.5254,14.5104,48.0604,1.8388,7.03074,0.0699,44.6,16.9,82,39.25436,-76.7091,0.11,1.1728,231.094
"Altitude_km, km",15,65324,1005.79,0.0996,28.39,28.53,301.0481,43.117,14.6615,48.0997,1.8124,6.92884,0.0689,44.6,16.9,82,39.25435,-76.7091,0.1141,1.4873,231.4362
"Temp_degC, degC",16,65325,1005.33,0.1036,28.39,28.53,301.087,43.3598,14.7489,48.09,1.826,6.98185,0.0694,44.62,16.9,82,39.25437,-76.709,0.117,1.7397,228.2032
"RawTemp_degC, degC",17,65326,1004.82,0.1081,28.3879,28.5279,301.1281,43.4505,14.7793,48.09,1.8461,7.06048,0.0703,44.66,16.9,82,39.2544,-76.709,0.122,2.3228,225.933
"Theta_K, K",18,65327,1004.51,0.1108,28.1549,28.2949,300.9223,43.5088,14.589,48.09,1.8568,7.10242,0.0707,44.69,16.9,82,39.25443,-76.709,0.1269,2.6335,228.4864
"RH_percent, percent",19,65328,1004,0.1154,28.3677,28.5077,301.178,43.7415,14.8635,48.1002,1.8499,7.07648,0.0705,44.72,16.9,82,39.25445,-76.709,0.132,2.9383,226.1901
"Frostpoint_degC, degC",20,65329,1003.57,0.1193,28.0834,28.2234,300.931,43.9278,14.6733,48.1296,1.8362,7.02403,0.07,44.75,16.9,82,39.25444,-76.709,0.1379,2.7226,229.945
"InternalTemp_degC, degC",21,65330,1003.07,0.1237,28.0509,28.1909,300.9416,44.1431,14.7194,48.0719,1.8428,7.04984,0.0703,44.76,16.9,82.96863,39.25443,-76.7089,0.1438,2.8072,223.7617
"Ozonecurrent_uA, uA",22,65331,1002.53,0.1284,28.0291,28.1691,300.9657,44.1969,14.7186,48.1491,1.8367,7.02646,0.0701,44.76,16.9,82,39.25442,-76.7089,0.1493,2.7826,222.8418
"Ozone_mPa, mPa",23,65332,1001.89,0.134,28.0104,28.1504,301.0012,44.7577,14.8971,48.1304,1.8311,7.00478,0.0699,44.76,16.9,82,39.25443,-76.7088,0.1549,2.2125,207.8792
"Ozone_ppmv, ppmv",24,65333,1001.19,0.1403,27.9995,28.1395,301.051,45.0365,14.9837,48.11,1.8307,7.00304,0.07,44.76,16.9,82,39.25448,-76.7088,0.1603,2.1743,205.56
"PumpTemp_degC, degC",25,65334,1000.68,0.1447,27.9901,28.1301,301.0856,45.1487,15.0136,48.11,1.8251,6.98136,0.0698,44.76,16.9,82,39.25454,-76.7088,0.1649,2.2491,205.56
"OzoneBattery_V, V",26,65335,1000.07,0.1502,27.9886,28.1286,301.1364,45.2398,15.0437,48.1102,1.8312,7.00512,0.07,44.76,16.9,82,39.25457,-76.7088,0.1701,2.3044,201.1538
"PumpCurrent_mA, mA",27,65336,999.52,0.155,27.9102,28.0502,301.1051,45.23,14.9691,48.12,1.843,7.05061,0.0705,44.76,16.9,82,39.25459,-76.7088,0.176,2.5495,200.8107
"Latitude_deg, deg",28,65337,999.02,0.1595,27.8863,28.0263,301.1237,45.4724,15.0305,48.1881,1.8327,7.01108,0.0702,44.76,16.9,82,39.2546,-76.7088,0.1832,2.6303,198.36
"Longitude_deg, deg",29,65338,998.39,0.165,27.7509,27.8909,301.0423,45.5625,14.9386,48.1204,1.823,6.97329,0.0698,44.76,16.9,82,39.25461,-76.7088,0.1901,2.6403,198.3578
"GPSAltitude_km, km",30,65339,997.62,0.1719,27.8614,28.0014,301.2203,45.9242,15.1613,48.1697,1.8184,6.95576,0.0697,44.76,16.9,82,39.25464,-76.7088,0.1972,2.6838,197.9794
"WindSpeed_mps, mps",31,65340,997.01,0.1773,27.6277,27.7677,301.039,46.5784,15.1688,48.1603,1.8035,6.89791,0.0692,44.76,16.9,82,39.2547,-76.7088,0.2038,2.7866,195.8019
"WindDirection_deg, deg",32,65341,996.37,0.1831,27.8576,27.9976,301.3245,46.9706,15.5092,48.1418,1.8192,6.95861,0.0698,44.76,16.9,82,39.25474,-76.7087,0.2103,2.796,195.6904
0,33,65342,995.63,0.1896,27.6003,27.7403,301.1301,47.1924,15.348,48.1784,1.8227,6.97217,0.07,44.76,16.9,82,39.25476,-76.7087,0.2162,2.9314,194.8959
19,34,65343,994.85,0.1965,27.6095,27.7495,301.2059,47.28,15.3855,48.1199,1.8111,6.9275,0.0696,44.76,16.9,82,39.25474,-76.7087,0.2231,3.3499,195.84
"PI_CONTACT_INFO: 8800 Greenbelt Rd, Bldg 33, Room E316,  Greenbelt, MD 20771, 301-614-5549; email: john.t.sullivan@nasa.gov",35,65344,994.12,0.2031,27.539,27.679,301.1995,47.3035,15.3287,48.109,1.8295,6.99847,0.0704,44.76,16.9,82,39.25472,-76.7087,0.2303,3.3317,194.2954
"PLATFORM: University of Maryland, Baltimore County",36,65345,993.32,0.2103,27.5109,27.6509,301.2406,47.939,15.511,48.0809,1.8426,7.04913,0.071,44.76,16.9,82,39.25472,-76.7087,0.2378,3.3785,189.5758
"LOCATION:  39.254, -76.709, 60 m",37,65346,992.43,0.2181,27.4674,27.6074,301.2735,47.8669,15.4476,48.1135,1.8097,6.9219,0.0697,44.76,16.9,82,39.25476,-76.7087,0.2452,3.4929,186.8146
ASSOCIATED_DATA: N/A,38,65347,991.67,0.2249,27.4113,27.5513,301.2838,47.8016,15.3747,48.1882,1.7602,6.73049,0.0678,44.76,16.9,82,39.25481,-76.7087,0.2499,3.1287,187.3375
"INSTRUMENT_INFO: ECC Ozonesonde with 0.5% KI half buffer solution with 5ATBMT pump corrections, attached to iMet-1-RSB radiosonde. See DM contact for more information",39,65348,990.78,0.2328,27.2374,27.3774,301.1856,47.7563,15.2017,48.1716,1.7427,6.66273,0.0672,44.76,16.9,82,39.25486,-76.7087,0.2553,2.9231,194.0357
DATA_INFO:  All data 1 Hz interval,40,65349,990.13,0.2387,27.1907,27.3307,301.1959,47.8684,15.1961,48.1996,1.7903,6.84712,0.0692,44.76,16.9,82,39.2549,-76.7087,0.2609,2.9792,197.5311
"UNCERTAINTY:  ~5-10% in troposphere, ~5% in stratosphere, see Witte et al., (2018, JGR) for more details",41,65350,989.55,0.2439,27.1898,27.3298,301.2448,48.0742,15.262,48.1989,1.815,6.94244,0.0702,44.76,16.9,82,39.25492,-76.7087,0.2681,3.2244,196.0091
ULOD_FLAG: -77777,42,65351,988.88,0.2499,27.18,27.32,301.2938,47.7115,15.1345,48.1303,1.814,6.93862,0.0702,44.76,16.9,82,39.25494,-76.7087,0.276,3.4989,196.5777
ULOD_VALUE: N/A,43,65352,988.08,0.257,27.1326,27.2726,301.3154,47.7415,15.1008,48.1997,1.7959,6.86851,0.0695,44.76,16.9,82,39.25495,-76.7086,0.2852,3.682,190.8361
LLOD_FLAG: -88888,44,65353,987.3,0.264,26.8511,26.9911,301.1015,47.8046,14.8645,48.1898,1.791,6.84956,0.0694,44.76,16.9,82,39.25498,-76.7086,0.294,3.7599,186.0731
LLOD_VALUE: N/A,45,65354,986.49,0.2713,27.0374,27.1774,301.3584,48.5693,15.2812,48.1604,1.7851,6.82682,0.0692,44.76,16.9,82,39.25502,-76.7086,0.3019,3.7501,181.5927
"DM_CONTACT_INFO:  Ryan Stauffer, NASA GSFC Bldg 33 Rm E426; 301-614-5552; email: ryan.m.stauffer@nasa.gov",46,65355,985.5,0.2802,26.7891,26.9291,301.1952,48.8531,15.1451,48.1514,1.778,6.79928,0.069,44.77,16.9,82,39.25506,-76.7086,0.3101,3.5664,181.3596
PROJECT_INFO: NASA OWLETS-2; https://www-air.larc.nasa.gov/missions/owlets/index.html,47,65356,984.68,0.2875,26.7302,26.8702,301.2079,49.0492,15.153,48.2396,1.776,6.79173,0.069,44.77,16.9,82,39.25511,-76.7086,0.317,3.3409,176.9576
"STIPULATIONS_ON_USE:  Please consult PI prior to use/publication, and ensure the data have not been updated since your download.  Use of data should include an offer of co-authorship on any manuscript to PI and DM.",48,65357,983.85,0.295,26.6467,26.7867,301.1965,49.12,15.099,48.238,1.7705,6.77027,0.0688,44.77,16.9,82,39.25515,-76.7086,0.3242,3.4995,175.1218
"OTHER_COMMENTS: This is a parallel ozonesonde launch at UMBC, Launch Time (UTC): 2018-06-17 18:08:30",49,65358,983.04,0.3022,26.5209,26.6609,301.1404,49.1229,14.9847,48.1603,1.788,6.83829,0.0696,44.77,16.9,82,39.25518,-76.7087,0.3311,3.4809,176.72
REVISION: R0,50,65359,982.12,0.3104,26.6522,26.7922,301.3525,49.5978,15.2543,48.209,1.7956,6.86758,0.0699,44.77,16.9,82,39.25518,-76.7087,0.3403,3.6105,176.8772
RA: Initial data submission,51,65360,981.34,0.3175,26.4281,26.5681,301.1966,49.8219,15.1189,48.181,1.7844,6.82426,0.0695,44.77,16.9,82,39.25518,-76.7087,0.3477,3.3397,181.3683
"R0: Ozonesonde data have been reprocessed according to WMO standards following the ASOPOS Panel (Smit et al., 2012) and Witte et al. (2017, JGR)",52,65361,980.4,0.3259,26.3988,26.5388,301.249,50.1216,15.1854,48.1808,1.7721,6.77678,0.0691,44.77,16.9,82,39.25519,-76.7087,0.3553,3.2296,181.8428
"Index_number, Seconds_UTC, Pressure_hPa, Altitude_km, Temp_degC, RawTemp_degC, Theta_K, RH_percent, Frostpoint_degC, InternalTemp_degC, Ozonecurrent_uA, Ozone_mPa, Ozone_ppmv, PumpTemp_degC, OzoneBattery_V, PumpCurrent_mA, Latitude_deg, Longitude_deg, GPSAltitude_km, WindSpeed_mps, WindDirection_deg",53,65362,979.55,0.3336,26.3707,26.5107,301.2948,50.159,15.1714,48.1995,1.7749,6.78762,0.0693,44.77,16.9,82,39.2552,-76.7086,0.3628,3.2202,183.497
,54,65363,978.65,0.3417,26.2798,26.4198,301.2831,50.0202,15.0449,48.2,1.787,6.83416,0.0698,44.77,16.9,82,39.25523,-76.7086,0.371,3.23,184.74
,55,65364,977.81,0.3493,26.2406,26.3806,301.3165,50.0594,15.0204,48.2,1.7781,6.80005,0.0695,44.77,16.9,82,39.25527,-76.7086,0.3789,3.23,184.74
,56,65365,976.83,0.3582,26.0596,26.1996,301.2216,50.1347,14.8781,48.1799,1.7657,6.75193,0.0691,44.77,16.9,82,39.25532,-76.7086,0.3861,3.23,181.5148
,57,65366,976.01,0.3656,26.0302,26.1702,301.2628,50.468,14.9535,48.1701,1.7441,6.6685,0.0683,44.77,16.9,82,39.25537,-76.7087,0.393,3.23,176.858
,58,65367,975.24,0.3725,25.952,26.092,301.2523,50.3823,14.8556,48.1797,1.7479,6.6831,0.0685,44.77,16.9,82,39.25543,-76.7087,0.3988,3.2397,174.7446
,59,65368,974.31,0.3809,25.7896,25.9296,301.1709,50.3209,14.687,48.19,1.768,6.7608,0.0694,44.77,16.9,82,39.25547,-76.7087,0.406,3.24,175.26
,60,65369,973.62,0.3871,25.7014,25.8414,301.1425,50.5562,14.6781,48.19,1.768,6.7608,0.0694,44.77,16.9,82,39.25549,-76.7087,0.4129,3.2302,175.26
,61,65370,972.81,0.3945,25.6773,25.8173,301.1901,50.9025,14.7623,48.1697,1.7392,6.64948,0.0683,44.77,16.9,82,39.25548,-76.7087,0.4181,3.23,178.42
,62,65371,972.08,0.4011,25.4832,25.6232,301.0588,51.0643,14.6321,48.1536,1.7542,6.70732,0.069,44.77,16.9,82,39.25546,-76.7087,0.4242,3.226,178.7463
,63,65372,971.41,0.4071,25.558,25.698,301.1934,50.4662,14.5191,48.2377,1.7579,6.72181,0.0692,44.77,16.9,82,39.25544,-76.7087,0.4289,3.1325,186.3351
,64,65373,970.7,0.4136,25.1891,25.3291,300.8839,50.34,14.1412,48.18,1.7589,6.72575,0.0693,44.77,16.9,82,39.25544,-76.7087,0.4361,3.0117,186.8651
,65,65374,970.04,0.4196,25.12,25.26,300.8732,50.3402,14.0781,48.1797,1.752,6.69918,0.0691,44.78,16.9,82,39.25546,-76.7087,0.443,3.14,189.56
,66,65375,969.36,0.4257,25.1299,25.2699,300.9425,50.3996,14.1048,48.0906,1.75,6.69175,0.069,44.79,16.9,82,39.2555,-76.7087,0.448,3.14,189.56
,67,65376,968.81,0.4307,25.0808,25.2208,300.943,50.5868,14.1168,48.1588,1.7657,6.75334,0.0697,44.83,16.9,82,39.25555,-76.7086,0.4539,3.6316,185.3127
,68,65377,968.19,0.4363,25.0411,25.1811,300.9576,50.9209,14.1822,48.1405,1.7855,6.83012,0.0706,44.85,16.9,82,39.2556,-76.7086,0.4598,3.8931,184.1013
,69,65378,967.48,0.4428,24.9971,25.1371,300.9758,50.9719,14.1569,48.1201,1.7687,6.76582,0.0699,44.87,16.9,82,39.25563,-76.7086,0.4661,3.7089,184.2765
,70,65379,966.77,0.4492,24.7894,24.9294,300.829,51.1253,14.0122,48.1287,1.7489,6.68942,0.0692,44.89,16.9,82,39.25563,-76.7087,0.4712,3.613,183.2974
,71,65380,966.1,0.4553,24.9987,25.1387,301.1003,51.47,14.3079,48.0997,1.7687,6.76668,0.07,44.92,16.9,82,39.25561,-76.7087,0.4762,3.2214,183.6865
,72,65381,965.53,0.4605,24.9572,25.0972,301.1091,51.4717,14.2709,48.0889,1.7888,6.84478,0.0709,44.93,16.9,82,39.2556,-76.7087,0.4831,2.9546,183.6601
,73,65382,965.06,0.4647,24.829,24.969,301.0212,51.5486,14.1754,48.0376,1.7792,6.80754,0.0706,44.93,16.9,82,39.25562,-76.7087,0.4869,2.7111,187.3011
,74,65383,964.1,0.4735,24.709,24.849,300.9858,51.686,14.1059,47.9825,NaN,NaN,NaN,NaN,NaN,NaN,39.25569,-76.7087,0.4942,2.5898,189.3617
,75,65384,963.49,0.4791,24.6757,24.8157,301.0059,51.879,14.1327,48.06,1.7716,6.77807,0.0703,44.93,16.9,82,39.25577,-76.7087,0.5001,2.8958,192.4556
,76,65385,962.86,0.4848,24.4966,24.6366,300.8812,52.2811,14.0863,48.0596,1.7959,6.87222,0.0714,44.93,16.9,82,39.25584,-76.7087,0.5063,3.1611,191.8629
,77,65386,962.19,0.4909,24.6446,24.7846,301.0909,52.5413,14.2994,48.05,1.7919,6.85702,0.0713,44.93,16.9,82,39.25588,-76.7087,0.5132,3.4172,192.6024
,78,65387,961.51,0.4971,24.4,24.54,300.904,52.6001,14.091,48.05,1.744,6.67145,0.0694,44.93,16.9,82,39.2559,-76.7086,0.52,3.29,191.3504
,79,65388,960.86,0.503,24.3706,24.5106,300.9322,52.684,14.0877,48.0397,1.7328,6.62818,0.0689,44.93,16.9,82,39.25591,-76.7086,0.5262,3.2791,191.6794
,80,65389,960.28,0.5083,24.3894,24.5294,301.0031,52.8123,14.1431,48.03,1.7592,6.73017,0.0701,44.93,16.9,82,39.25593,-76.7086,0.5321,3.2447,188.4863
,81,65390,959.53,0.5151,24.3305,24.4705,301.0109,53.0181,14.148,48.03,1.7749,6.79085,0.0708,44.93,16.9,82,39.25598,-76.7085,0.5389,2.7643,189.9667
,82,65391,958.89,0.521,24.3059,24.4459,301.0431,53.0604,14.1373,48.0196,1.7749,6.79108,0.0708,44.93,16.9,82,39.25603,-76.7085,0.5461,2.76,190.0724
,83,65392,958.23,0.527,24.1099,24.2499,300.904,53.0802,13.962,47.9999,1.771,6.77594,0.0707,44.93,16.9,82,39.25608,-76.7085,0.553,2.76,194.474
,84,65393,957.57,0.5331,24.05,24.19,300.9023,53.3016,13.9715,47.901,1.7563,6.71925,0.0702,44.94,16.9,82,39.2561,-76.7086,0.5591,2.7378,198.3987
,85,65394,956.9,0.5392,24.05,24.19,300.962,53.3803,13.9941,47.95,1.773,6.78377,0.0709,44.94,16.9,82,39.25609,-76.7086,0.565,3.1103,200.2383
,86,65395,956.21,0.5455,24.0292,24.1692,301.0035,53.6331,14.0472,47.9596,1.7905,6.85127,0.0717,44.94,16.9,82,39.25607,-76.7086,0.5721,3.3741,198.5957
,87,65396,955.51,0.5519,23.99,24.13,301.026,53.79,14.056,47.94,1.763,6.745,0.0706,44.94,16.9,82,39.25607,-76.7086,0.579,3.58,197.88
,88,65397,954.89,0.5576,23.8037,23.9437,300.8927,53.8684,13.905,47.891,1.7542,6.71088,0.0703,44.94,16.9,82,39.2561,-76.7085,0.5849,3.2761,194.0565
,89,65398,954.14,0.5645,23.71,23.85,300.866,53.93,13.836,47.95,1.781,6.8147,0.0714,44.94,16.9,82,39.25614,-76.7084,0.593,2.85,193.08
,90,65399,953.42,0.571,23.6802,23.8202,300.8997,54.3564,13.93,47.9312,1.7794,6.8084,0.0714,44.94,16.9,82,39.25619,-76.7084,0.6021,2.5059,184.9755
,91,65400,952.61,0.5785,23.6899,23.8299,300.9832,54.6768,14.029,47.9894,1.7483,6.6882,0.0702,44.94,16.9,82,39.25622,-76.7085,0.6079,2.302,187.7522
,92,65401,951.73,0.5866,23.6294,23.7694,301.0011,55.012,14.067,47.989,1.7264,6.60344,0.0694,44.94,16.9,82,39.25624,-76.7085,0.6131,2.3931,184.4724
,93,65402,950.95,0.5938,23.5712,23.7112,301.0128,55.2159,14.0699,47.8919,1.7662,6.75752,0.0711,44.94,16.9,82,39.25624,-76.7086,0.6199,2.7038,188.7151
,94,65403,950.22,0.6005,23.5201,23.6601,301.0268,55.4221,14.0797,47.9303,1.7698,6.77143,0.0713,44.94,16.9,82,39.25623,-76.7086,0.6281,2.8596,183.632
,95,65404,949.45,0.6075,23.528,23.668,301.1036,55.6323,14.1448,47.9599,1.7499,6.69446,0.0705,44.94,16.9,82,39.25621,-76.7086,0.6351,2.82,177.89
,96,65405,948.75,0.614,23.33,23.47,300.967,55.86,14.024,47.95,1.741,6.66,0.0702,44.94,16.9,82,39.25623,-76.7086,0.641,2.82,177.89
,97,65406,947.97,0.6212,23.31,23.45,301.017,56.1098,14.074,47.95,1.741,6.66,0.0703,44.94,16.9,82,39.25625,-76.7085,0.648,2.5403,169.5583
,98,65407,947.24,0.6279,23.2665,23.4065,301.0395,56.3598,14.1017,47.9387,1.7403,6.6574,0.0703,44.94,16.9,82,39.25629,-76.7085,0.6541,2.5196,163.2827
,99,65408,946.62,0.6336,23.0802,23.2202,300.9061,56.35,13.9262,47.8701,1.758,6.72573,0.0711,44.94,16.9,82,39.25635,-76.7085,0.661,2.5,165.5278
,100,65409,945.93,0.64,23.258,23.398,301.1493,56.3599,14.0941,47.9096,1.76,6.73342,0.0712,44.94,16.9,82,39.25639,-76.7085,0.6679,2.5495,161.0592
,101,65410,945.07,0.6479,23.0691,23.2091,301.0347,56.2504,13.8883,47.9496,1.7379,6.64806,0.0703,44.94,16.9,82,39.25643,-76.7085,0.674,2.6289,156.7093
,102,65411,944.39,0.6542,22.9711,23.1111,300.9974,56.2896,13.8069,47.9104,1.7281,6.61012,0.07,44.94,16.9,82,39.25645,-76.7086,0.6789,2.5113,155.523
,103,65412,943.69,0.6607,22.9596,23.0996,301.0497,56.5791,13.8754,47.9198,1.7462,6.68009,0.0708,44.94,16.9,82,39.25645,-76.7087,0.6851,2.5078,155.4852
,104,65413,943.07,0.6664,22.94,23.08,301.086,56.53,13.844,47.91,1.757,6.72186,0.0713,44.94,16.9,82,39.25645,-76.7087,0.692,2.3901,154.1813
,105,65414,942.27,0.6738,22.7735,22.9135,300.99,56.6965,13.7343,47.8316,1.7482,6.68782,0.071,44.94,16.9,82,39.25645,-76.7087,0.6989,2.2137,166.1484
,106,65415,941.57,0.6803,22.6797,22.8197,300.9573,56.8518,13.6882,47.8701,1.7261,6.60234,0.0701,44.94,16.9,82,39.25647,-76.7087,0.7051,2.1702,172.8115
,107,65416,940.88,0.6866,22.6503,22.7903,300.9916,57.0478,13.7137,47.8799,1.7359,6.64028,0.0706,44.94,16.9,82,39.25652,-76.7086,0.7109,2.1898,190.7625
,108,65417,940.22,0.6928,22.6298,22.7698,301.0304,57.392,13.7874,47.8501,NaN,NaN,NaN,NaN,NaN,NaN,39.25657,-76.7086,0.7181,2.1916,191.0127
,109,65418,939.52,0.6993,22.6102,22.7502,301.0745,57.6371,13.8344,47.8599,NaN,NaN,NaN,NaN,NaN,NaN,39.25662,-76.7085,0.7259,2.3975,197.601
,110,65419,938.72,0.7067,22.5102,22.6504,301.0466,57.7923,13.7819,47.8398,1.7457,6.67837,0.0712,44.94,16.9,82,39.25665,-76.7086,0.7341,2.4398,190.6797
,111,65420,937.95,0.7138,22.52,22.67,301.1358,57.9197,13.8339,47.83,1.731,6.62141,0.0706,44.94,16.9,82,39.25667,-76.7086,0.742,2.43,175.1111
,112,65421,937.21,0.7207,22.3243,22.4743,301.0049,58.1842,13.7215,47.83,1.7261,6.60242,0.0704,44.94,16.9,82,39.25669,-76.7086,0.7488,2.3909,162.5952
,113,65422,936.45,0.7278,22.2784,22.4284,301.0271,58.5223,13.7671,47.8198,1.7179,6.57052,0.0702,44.94,16.9,82,39.2567,-76.7087,0.757,2.44,151.97
,114,65423,935.58,0.7359,22.0937,22.2437,300.9194,58.8063,13.6681,47.803,1.7035,6.51502,0.0696,44.94,16.9,82,39.25671,-76.7087,0.7633,2.4277,152.4446
,115,65424,934.82,0.7428,22.1863,22.3363,301.0826,58.9713,13.7979,47.8783,1.7172,6.56792,0.0702,44.94,16.9,82,39.25671,-76.7087,0.7701,2.1087,164.8304
,116,65425,933.97,0.7508,21.9909,22.1409,300.9623,59.0541,13.6366,47.7895,1.727,6.60572,0.0707,44.94,16.9,82,39.2567,-76.7087,0.7784,2.0329,171.911
,117,65426,933.22,0.7578,22.0089,22.1589,301.05,59.3509,13.7308,47.7816,1.7257,6.60073,0.0707,44.94,16.9,82,39.2567,-76.7087,0.7862,1.9048,186.9044
,118,65427,932.41,0.7654,21.9697,22.1197,301.0841,59.7411,13.794,47.8396,1.714,6.55552,0.0703,44.94,16.9,82,39.25672,-76.7087,0.794,2.43,208.03
,119,65428,931.6,0.7728,21.9069,22.0569,301.0942,59.9583,13.7907,47.7593,1.71,6.5401,0.0702,44.94,16.9,82,39.25674,-76.7087,0.8012,2.4324,207.7593
,120,65429,930.87,0.7797,21.8205,21.9705,301.0736,59.9131,13.6982,47.7411,1.7098,6.53944,0.0703,44.94,16.9,82,39.25677,-76.7087,0.8081,2.5003,199.9981
,121,65430,930.07,0.7872,21.8412,21.9912,301.1689,60.1104,13.7678,47.8104,1.6992,6.49828,0.0699,44.95,16.9,82,39.25679,-76.7086,0.8153,2.5068,190.4765
,122,65431,929.37,0.7938,21.649,21.799,301.0367,60.1264,13.5917,47.8188,1.7034,6.51452,0.0701,44.95,16.9,82,39.25681,-76.7086,0.8222,2.2168,179.4819
,123,65432,928.66,0.8004,21.6098,21.7598,301.0631,60.3807,13.6189,47.77,1.719,6.57495,0.0708,44.95,16.9,82,39.25684,-76.7086,0.829,2.0903,158.8094
,124,65433,927.84,0.8081,21.5505,21.7005,301.0783,60.5451,13.6057,47.7795,1.7158,6.56255,0.0707,44.95,16.9,82,39.25687,-76.7086,0.8362,2.1571,151.4316
,125,65434,927.03,0.8156,21.5609,21.7109,301.1635,60.7547,13.6677,47.7587,1.7074,6.53001,0.0704,44.95,16.9,82,39.25692,-76.7086,0.8433,2.0387,155.187
,126,65435,926.35,0.822,21.3593,21.5093,301.021,60.8656,13.5068,47.7307,1.716,6.56322,0.0709,44.95,16.9,82,39.25694,-76.7087,0.8502,2.0133,157.5901
,127,65436,925.58,0.8292,21.3298,21.4798,301.0621,61.1005,13.538,47.76,1.714,6.55566,0.0708,44.95,16.9,82,39.25695,-76.7087,0.857,2.1501,158.8642
,128,65437,924.82,0.8363,21.2884,21.4384,301.0904,61.2184,13.5281,47.75,1.7177,6.56998,0.0711,44.95,16.9,82,39.25694,-76.7087,0.8632,2.1949,164.8761
,129,65438,924.16,0.8425,21.2394,21.3894,301.1013,61.1684,13.47,47.7498,1.709,6.53625,0.0707,44.95,16.9,82,39.25693,-76.7087,0.8701,2.64,169.55
,130,65439,923.35,0.8501,21.1855,21.3355,301.1212,61.0437,13.3867,47.7255,1.7082,6.53319,0.0707,44.95,16.9,82,39.25693,-76.7087,0.8773,2.6522,169.3616
,131,65440,922.65,0.8567,21.0792,21.2292,301.078,61.1333,13.31,47.62,1.7131,6.55221,0.071,44.95,16.9,82,39.25694,-76.7086,0.8851,2.9416,164.8913
